Tags,Checked,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: MassList Search,Annot. DeltaMass [ppm],Calc. MW,m/z,RT [min],Area (Max.),# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,Mass List Match: KPS_NPL,Mass List Match: KPS_Psychoactive Substances_v2,Mass List Match: KPS_Pharmaceuticals_Oct22,MS2,Reference Ion,Group Area: CRH_FST1,Group Area: CRH_FST2,Group Area: CRH_FST3,Group Area: CRH_FST4,Group Area: CRH_FST5,Group Area: CRH_INLET,Group Area: LANDFILL_EG_0_3Y,Group Area: LANDFILL_EG_3_10Y,Group Area: LANDFILL_EG_Y104,Group Area: LANDFILL_OP_Y104,Group Area: LYSIMETER_CONTROL_EG_140622,Group Area: LYSIMETER_CONTROL_EG_171221,Group Area: LYSIMETER_CONTROL_EG_250122,Group Area: LYSIMETER_CONTROL_OP_140622,Group Area: LYSIMETER_CONTROL_OP_171221,Group Area: LYSIMETER_CONTROL_OP_260122,Group Area: LYSIMETER_EG_0_3Y_14062022,Group Area: LYSIMETER_EG_03Y_171221,Group Area: LYSIMETER_EG_03Y_250122,Group Area: LYSIMETER_EG_3_10Y__171221,Group Area: LYSIMETER_EG_104_171221,Group Area: LYSIMETER_EG3_104_140622,Group Area: LYSIMETER_EG3_104_250122,Group Area: LYSIMETER_EG3_104_250122_20221003231510,Group Area: LYSIMETER_EG104_140622,Group Area: LYSIMETER_OP_0_3Y_171221,Group Area: LYSIMETER_OP_0_3Y_250122,Group Area: LYSIMETER_OP_3_10Y_171221,Group Area: LYSIMETER_OP_3_10Y_250122,Group Area: LYSIMETER_OP_10Y_140622,Group Area: LYSIMETER_OP_10Y_171222,Group Area: LYSIMETER_OP_7104_250122,Group Area: LYSIMETER_OP0_34_140622,Group Area: LYSIMETER_OP3_104_140622,Group Area: Thailand_sample_1,Group Area: Thailand_sample_2,Group Area: Thailand_sample_3,Group Area: Thailand_sample_4,Group Area: Thailand_sample_5,Group Area: Thailand_sample_6,Group Area: Thailand_sample_7,Group Area: Thailand_sample_8,Peak Rating: BLANK_2.raw (F1),Peak Rating: BLANK_3.raw (F2),Peak Rating: BLANK_4.raw (F3),Peak Rating: BLANK_5.raw (F4),Peak Rating: Blank_6.raw (F5),Peak Rating: BLANK1.raw (F6),Peak Rating: CRH_FST1.raw (F7),Peak Rating: CRH_FST2.raw (F8),Peak Rating: CRH_FST3.raw (F9),Peak Rating: CRH_FST4.raw (F10),Peak Rating: CRH_FST5.raw (F11),Peak Rating: CRH_INLET.raw (F12),Peak Rating: LANDFILL_EG_0_3Y.raw (F13),Peak Rating: LANDFILL_EG_3_10Y.raw (F14),Peak Rating: LANDFILL_EG_Y104.raw (F15),Peak Rating: LANDFILL_OP_Y104.raw (F16),Peak Rating: LYSIMETER_CONTROL_EG_140622.raw (F17),Peak Rating: LYSIMETER_CONTROL_EG_171221.raw (F18),Peak Rating: LYSIMETER_CONTROL_EG_250122.raw (F19),Peak Rating: LYSIMETER_CONTROL_OP_140622.raw (F20),Peak Rating: LYSIMETER_CONTROL_OP_171221.raw (F21),Peak Rating: LYSIMETER_CONTROL_OP_260122.raw (F22),Peak Rating: LYSIMETER_EG_0_3Y_14062022.raw (F23),Peak Rating: LYSIMETER_EG_03Y_171221.raw (F24),Peak Rating: LYSIMETER_EG_03Y_250122.raw (F25),Peak Rating: LYSIMETER_EG_3_10Y__171221.raw (F26),Peak Rating: LYSIMETER_EG_104_171221.raw (F27),Peak Rating: LYSIMETER_EG3_104_140622.raw (F28),Peak Rating: LYSIMETER_EG3_104_250122.raw (F29),Peak Rating: LYSIMETER_EG3_104_250122_20221003231510.raw (F30),Peak Rating: LYSIMETER_EG104_140622.raw (F31),Peak Rating: LYSIMETER_OP_0_3Y_171221.raw (F32),Peak Rating: LYSIMETER_OP_0_3Y_250122.raw (F33),Peak Rating: LYSIMETER_OP_3_10Y_171221.raw (F34),Peak Rating: LYSIMETER_OP_3_10Y_250122.raw (F35),Peak Rating: LYSIMETER_OP_10Y_140622.raw (F36),Peak Rating: LYSIMETER_OP_10Y_171222.raw (F37),Peak Rating: LYSIMETER_OP_7104_250122.raw (F38),Peak Rating: LYSIMETER_OP0_34_140622.raw (F39),Peak Rating: LYSIMETER_OP3_104_140622.raw (F40),Peak Rating: QC_1.raw (F41),Peak Rating: QC_2.raw (F42),Peak Rating: QC_3.raw (F43),Peak Rating: QC_4.raw (F44),Peak Rating: QC_5.raw (F45),Peak Rating: QC_6.raw (F46),Peak Rating: QC_7.raw (F47),Peak Rating: QC_8.raw (F48),Peak Rating: QC_9.raw (F49),Peak Rating: QC_10.raw (F50),Peak Rating: QC_11.raw (F51),Peak Rating: QC_12.raw (F52),Peak Rating: QC_13.raw (F53),Peak Rating: QC_14.raw (F54),Peak Rating: QC_15.raw (F55),Peak Rating: Thailand_sample_1.raw (F56),Peak Rating: Thailand_sample_2.raw (F57),Peak Rating: Thailand_sample_3.raw (F58),Peak Rating: Thailand_sample_4.raw (F59),Peak Rating: Thailand_sample_5.raw (F60),Peak Rating: Thailand_sample_6.raw (F61),Peak Rating: Thailand_sample_7.raw (F62),Peak Rating: Thailand_sample_8.raw (F63)
,FALSE,PEG n14,C28 H58 O15,No match,Full match,No results,-0.38,634.37733,652.41113,10.215,87680145.37,1,88.7,81.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+NH4]+1,,,,,,,,,,111700.9448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,9.7,,,,,,,,,,,,
,FALSE,Paraldehyde,C6 H12 O3,Full match,No results,Full match,0.6,132.07872,133.086,9.783,87354876.52,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,1159195.528,,,,2356548.643,87354876.52,,,,,,,,,,,,,16387203.1,,,,,,3258313.994,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,10,7.3,,,,,,,,,,,,,8.9,,,,,,10,,10,,,,,,,,,,,8.9,,10,,,,,,,,
,FALSE,Isopropyl tetradecanoate,C17 H34 O2,Full match,Partial match,Full match,0.48,270.25601,271.26329,27.131,80915814.8,2,90.2,56.6,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,6848738.635,7438784.202,5634512.689,6120625.856,6134739.436,7153224.699,2493793.455,2473022.965,3153428.67,1951934.181,3249533.099,2782722.892,2894778.137,4725206.684,3440606.073,5533018.214,4803288.141,2890582.767,3204585.234,2962409.585,6614021.865,5571976.659,5353265.992,5627386.661,6514943.352,4420604.92,4965405.457,4153929.647,5524165.957,4144741.724,3943634.151,5018328.868,5068966.446,5529909.615,2187476.263,2339386.809,2576805.173,2625159.956,2444465.222,2255430.636,2082526.072,2080617.144,4,4,4.6,4.6,4,4,4,5.7,5.7,5.1,2.4,4,4,3.5,4,4,4,4,4,3.5,4.6,4,4,3.5,3.5,4,4,3.5,4,4,5.7,5.7,4.6,5.7,4.6,4,4,4,4,4,4.6,4,4,3.5,2.9,3.5,3.5,4,4,3.5,4.6,4,4,4.6,4,4,4,4,4,4.6,4,4.6,4
,FALSE,5-Aminosalicylic acid,C7 H7 N O3,Full match,Partial match,Full match,0.3,153.04264,154.04992,1.669,80559342.98,5,88.1,72.8,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,1188609.238,898968.1155,1559854.438,,,,533973.707,,525096.1092,,,282300.7692,,,,,,,,,,,201464.9613,,,353778.1471,,,,,,,,80559342.98,,,,,,,,,,,,,,,4.6,3.5,4.6,,,,3.5,,2.4,,,2.6,,,,,,,,,,,2.1,,,2.6,,,,,7.3,7.3,5.1,6.7,6.7,5.1,6.2,,7.3,6.7,5.1,6.7,,,,,,,7.3,
,FALSE,5-Aminosalicylic acid,C7 H7 N O3,Full match,Partial match,Full match,0.26,153.04263,154.04991,1.474,79647931.26,5,86.4,53.8,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,1034235.212,,449204.2991,,,5079626.481,,,,,,,,,,,,,,,,,,,,,,,,,212595.7447,627856.1521,79647931.26,,,,,,,,,,,,,,,,3.5,,4.6,,,6.7,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,2.6,5.1,7.3
,FALSE,PEG n14,C28 H58 O15,No match,Full match,No results,-0.29,634.37739,652.41119,10.232,76760008.34,1,87.1,71.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+NH4]+1,,,,,,,,,,,,,,,,76760008.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Dimboa,C9 H9 N O5,Full match,Invalid mass,Full match,0.12,211.0481,212.05537,4.381,75786129.84,1,77.5,8.9,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3528596.515,75786129.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,7.3,,,,,,,,9.5,7.3,
,FALSE,Decanamide,C10 H21 N O,Full match,Full match,No results,0.17,171.16234,172.16962,2.238,74766945.56,1,78.1,48.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,74766945.56,14165995.01,,,,,,,,,,,4908138.215,65960373.47,,,,,2466398.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.3,,,,,,,,,,,6.7,6.7,,,,,6.7,,,,5.1,7.3,6.7,,6.7,6.7,6.2,6.7,,5.1,,5.7,6.7,,,,,,,,
,FALSE,Paraldehyde,C6 H12 O3,Full match,No results,Full match,0.65,132.07873,133.08601,7.489,73143312.1,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,117921.5484,,435492.2757,,43200909.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,93641.09185,,129784.4582,,430179.1128,,,,,,,,,,,,3.4,,3.5,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,,,,,,,7.3,,7.3,,,,,5.5,,9.3,,4.6
,FALSE,Etoposide,C29 H32 O13,No match,No results,Full match,0.36,588.1845,589.19178,22.232,72016801.38,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,382690.813,828180.5616,,,,,,,,,,,,,161814.348,,,49387.78896,,,,,,,,,257865.9528,,,,,70283.68214,255878.5233,,,,,,,,,,,,,,3.5,,2.9,3.5,,,,,,,,,,,,,2.6,,,3,,,,,,,,,1.5,,,,,2.5,4.2,4,6.7,4.6,6.2,4.6,5.1,4,4.6,3.5,,,,,,,,,,,,,,
,FALSE,Deferoxamine,C25 H48 N6 O8,No match,No results,Full match,-2.79,560.3518,561.35908,9.8,67597255.42,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,29380.27923,,,,,17794.66017,67597255.42,,,,45295.01435,,,,72382.98923,25300.24014,23346.35838,,,16686161.77,,212613.6938,,,83198.02513,,,,,,,,,,,,,,,,,,,,,,,,8.2,,,,,7.6,5.1,,,,6.8,,,,8.3,6.5,4.3,,,6.7,,5.9,,,7.2,,,,,,,7.5,7.7,5.4,7.1,8.6,,,,,10,,,,,,,,
,FALSE,Paraldehyde,C6 H12 O3,Full match,No results,Full match,0.65,132.07873,133.08601,8.102,67168547.78,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193393.6614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,3.2,,,,7.3,9.7,,,,,,,
,FALSE,Paraldehyde,C6 H12 O3,Full match,No results,Full match,0.61,132.07872,133.086,7.075,66158330.19,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,55033.93032,,,,,,,,,,,,,,,,,66158330.19,,6493224.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,7.3,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,PEG n14,C28 H58 O15,No match,Full match,No results,-0.35,634.37735,635.38486,10.147,64864784.59,1,87,80.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,165082.555,,324864.0458,,,,,,,,64864784.59,,,,,51105768.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,9.7,,,,,,,,10,,,,,10,,,,,,,,,,,,,,,,,,,,,,3.9,7.4,8.2,,,,,,,,,
,FALSE,Dimboa,C9 H9 N O5,Full match,Invalid mass,Full match,0.05,211.04808,212.05536,4.14,62729451.87,1,78.6,8.9,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272808.3708,,,,62729451.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,6.1,,,,,,,,,,9.1,,,,6.2
,FALSE,Paraldehyde,C6 H12 O3,Full match,No results,Full match,0.67,132.07873,133.08601,9.722,62057430.89,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,7272887.488,,,2160032.331,62057430.89,,,21358732.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,7.3,8.9,,,8.9,,,,,,,,,,,10,,,10,,,,,,,,,,,,,
,FALSE,Paraldehyde,C6 H12 O3,Full match,No results,Full match,0.68,132.07873,133.08601,9.177,60041174.65,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,19909046.27,,,,,,,,23519825.35,,,,60041174.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,8.9,,,,7.3,,,,,,,,,,,,,,8.9,,,,7.3,,,8.9,,,,,,,,,,
,FALSE,Deferoxamine,C25 H48 N6 O8,No match,No results,Full match,-2.69,560.35186,561.35913,9.171,59490274.98,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,308921.1727,,136235.0517,216036.5389,,,130087.6568,,,,,190622.2284,237129.8453,,,59490274.98,,,,,2150577.982,,,237038.7984,86129.36874,160921.7953,,,,,,,,,,,,,,,,,,,,,,,8,,9.7,9.7,,,7.7,,,,,9.7,9.7,,,9.5,,,,,7.3,,,8,,,,,,,,,,,7.1,,,,,9.3,9.7,,,,,,
,FALSE,Deferoxamine,C25 H48 N6 O8,No match,No results,Full match,-2.53,560.35194,561.35922,9.721,55512225.25,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,70731.58139,,,,,55512225.25,,,19841068.13,,,324292.3857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,,,,10,,,8.9,,,8,,,,,,,,8.9,,,7.3,,,,,,,,,,,,,
,FALSE,Tetrasul,C12 H6 Cl4 S,No match,No results,Full match,-3.04,321.89345,322.90073,24.83,55239685.32,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,14143566.76,,,13123530.21,9269655.642,,,,,,,,,13786390.29,,,,,,,9606190.67,,,,,,4507845.159,,,,11700169.43,,,,,,,,3546527.618,,,,,4,,,,,4.6,,,4.6,4.6,,,,,,,,,4.6,,,,,,,3.5,,,,,,4.6,,,,4.6,,,5.1,5.1,,,,,,,,,4.6,,,,,,,,,,3.5,
,FALSE,L-Tyrosine,C9 H11 N O3,Full match,Full match,Full match,0.13,181.07392,182.0812,1.503,55031357.89,3,73.7,53.2,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,2883169.297,,,10272837.95,,,,,1149020.871,,,,,,,,,,,2685883.287,,5304011.827,,,,,,,,,,,,,8375344.794,55031357.89,,,,,,,,,,,,,2.9,,,4.6,,,,,5.1,,,,,,,,,,,6.7,,1.8,,,,,,,,3.5,3.5,9.5,8.9,6.7,,,,,,5.1,8.9,5.1,,,,,,,,8.9,5.1
,FALSE,Paraldehyde,C6 H12 O3,Full match,No results,Full match,0.6,132.07872,133.086,7.54,53143273.56,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164573.3878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,7.3,,,9.7,,,,,,,
,FALSE,L-Tyrosine,C9 H11 N O3,Full match,Full match,Full match,0.22,181.07393,182.08121,1.706,52797398.61,3,75.7,55.9,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,5338978.907,421234.6748,,,3978617.308,759008.5156,,,,,,,,,,,,,3309995.332,609626.9094,,,,,,,,,,,,,364156.3817,52797398.61,,,,,,,,,,,,,,,4,2.4,,,3.5,3.5,,,,,,,,,,,,,4,1.8,,,,,,,,,,,3.5,4.6,5.7,4,5.7,4.6,5.1,,7.3,3.5,5.1,3.5,,,,,,2.1,3.5,
,FALSE,Methyldopa,C10 H13 N O4,Not the top hit,Invalid mass,Full match,0.12,211.08448,212.09176,1.58,52309816,5,74.2,46.6,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,509417.2134,,535237.1887,,,,,,,,,,1863714.415,,,,,,,,,,,,,,,52309816,,,,,,,,,,,,,,,,,,,,,3.5,,2.4,,,,,,,,,,7.3,,,,,,,,,,,,,,3.5,1.8,4,4.6,1.8,,,,6.2,4.6,,,,,,,4,
,FALSE,PEG n5,C10 H22 O6,Full match,Full match,No results,0.56,238.14177,239.14905,7.964,50158802.73,1,90.6,9.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,43220896.42,,,,41879637.45,,48949504.82,25184361.16,,,,,,41464091.06,50158802.73,24535292.09,42516727.45,,49602363.14,32573533.45,,45712762.65,1192654.63,,49347232.47,,,,510658.8298,,,29162.77422,,,,,,,,,,,,,,,,,7.3,,,,7.3,,7.3,7.3,,,,,,7.3,7.3,7.3,7.3,,7.3,7.3,,7.3,8.9,,7.3,,,,,,,,,,,,,,,,,,,8.9,,,2.7,,
,FALSE,Methyldopa,C10 H13 N O4,Full match,Invalid mass,Full match,0.02,211.08446,212.09174,5.032,50070401.25,4,66.8,43.7,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,148996.8099,,,,,,,,,,,178938.4226,,,,,,,,,,,,,,50070401.25,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,3.7,,,,,,,,,,5.7,3.5,3.5,2.9,4,6.2,,4,,,,,4,,,,,,,6.2,
,FALSE,PEG n15,C30 H62 O16,No match,Full match,No results,-0.77,678.40326,696.43706,10.09,49378371.07,1,90.2,56.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+NH4]+1,,,,,,359103.0094,,,44196561.54,15099567.24,40105656.8,,,,,,,,,,,,,,,,,,,,,,,49378371.07,,,,,,,,,,,,,,,,,,,,9.1,,,10,10,10,,,,,,,,,,,,,,,,,,,,,,,10,,10,,,,,,,,,,,10,,,,,,,,,,
,FALSE,Methyldopa,C10 H13 N O4,Full match,Invalid mass,Full match,0.14,211.08449,212.09175,1.287,49142654.8,5,74.7,54.5,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,475375.8535,,,,175746.1996,,180575.9176,434169.2416,,439134.322,201969.9215,2874320.188,260523.5481,,,116873.181,228625.6766,137795.6855,,,,,,187056.6643,,,366200.0253,179764.7312,,,,,,,,49142654.8,,,,,,,,,,,,,4.6,,,,8,,5.9,6.2,,8.4,4.2,3.5,5.3,,,6.1,8.6,3.2,,,,,,4.2,,,4.2,7,,2.4,8.4,4,,,,,,,,,5.7,,,,,,,,,,5.1
,FALSE,Deferoxamine,C25 H48 N6 O8,Full match,No results,Full match,-2.68,560.35186,561.35914,9.418,46438586.66,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,18546151.07,157469.3125,,,,,,,,,,,,,,,,,,,,,,,,,719948.6487,,,,,,,,,,,,,,,,,,,,,,6.7,8,,,,,,,,,,,,,,,,,,,,,,,,10,,,,8.4,,,,,,,,8.4,,,,8.9,,,,,
,FALSE,Levosimendan,C14 H12 N6 O,Not the top hit,No match,Full match,-4.35,280.10604,281.11332,3.911,45713719.98,2,79.8,61.4,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,407052.6459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45713719.98,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,7.8,5.7,4,,,,,,,,4.6,
,FALSE,Deferoxamine,C25 H48 N6 O8,Full match,No results,Full match,-2.86,560.35176,561.35904,9.765,45191251.43,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,36933.67348,,17741912.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,10,,,,,,,,,,,,,,,,,,,,,10,10,,8.4,,8.4,,,,,,,,,,,,,,,
,FALSE,9-Aminocamptothecin,C20 H17 N3 O4,Full match,Invalid mass,Full match,-0.27,363.12181,364.12909,8.735,43824159.37,1,72,45.4,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,43824159.37,,,7370319.21,,9569230.033,6748077.01,,,8931774.885,8924239.485,595140.6472,8295285.53,,,,,10,10,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,10,,10,8.9,,,,,,,,,,0.5,,,8.9,6.5,,,,10,10,6.2,10,,,,
,FALSE,Dimboa,C9 H9 N O5,Full match,Invalid mass,Full match,0.16,211.04811,212.05538,5.012,42706415.14,2,76.6,8.8,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42706415.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,6.2,7.3,7.3,7.3,7.3,1,6.7,,,,,7.3,,,,,,,,6.2
,FALSE,Dimboa,C9 H9 N O5,Full match,Invalid mass,Full match,0.22,211.04812,212.05538,5.185,42200931.34,2,76.9,8.8,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42200931.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,,,,,,,,,,,,,,,,,6.7,
,FALSE,Marbofloxacin,C17 H19 F N4 O4,Full match,Invalid mass,Full match,4.3,362.14059,363.14787,18.53,41959480.94,4,80.9,9,Single match found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,97064.94928,83167.76244,92836.16791,,91236.11512,,,41959480.94,246361.7274,18158124.86,2627250.71,10912628.9,2506532.344,,4089291.671,3425154.045,8249405.091,25725088.79,2467477.418,671970.8292,116526.3625,633150.9089,398014.4305,152901.2218,397079.1792,,5522347.247,4570353.788,137366.0142,3946389.968,171962.3683,2007303.071,7894786.077,1385346.025,118629.7462,24821.3105,143011.4231,101524.9165,102714.4284,115612.1721,,,7.7,5,7.9,8.8,5.8,4.5,7.2,7.7,3.9,,8.3,,,7.3,7,7.3,8.9,7.3,7.3,,9.5,9.5,7.3,8.9,7.3,8.4,3.4,6.2,8.4,8.6,9.5,,8.4,8.9,7.5,7.3,8.6,7.3,7.3,9.5,,,,,,5.8,,9.5,,,8.8,10,9.5,7.3,,7.2,3.8,9.1,8.3,8.3,8.8,,
,FALSE,PEG n5,C10 H22 O6,Not the top hit,Full match,No results,0.56,238.14177,239.14905,7.811,41156792.37,1,92.9,9.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,35991274.78,,,32698629.46,,,23266687.13,,33650940.87,,,,,,1256058.136,5378734.631,,,,,,,,41156792.37,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,7.3,,,7.3,,7.3,,,,,,1.3,8.9,,,,,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Amifloxacin,C16 H19 F N4 O3,Not the top hit,Invalid mass,Full match,4.9,334.14575,335.15303,18.532,40849012.97,7,76.6,8.8,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,74140.38692,36622.43446,81419.34501,,82611.6306,,,40849012.97,208312.5709,17579433.24,1990529.588,9877127.3,2271836.133,,3777195.291,2620229.796,6852480.572,24170156.17,2320678.224,590927.1563,74957.21471,447822.9857,335057.8459,134072.4855,307675.5594,,4804218.453,3852030.446,101216.58,3305245.581,174131.1689,1614548.144,6600800.623,1132324.868,127685.7312,,87118.88416,104678.0756,96968.10081,117536.9479,425170.8643,468590.8982,4.5,3.9,3.6,2.3,7.9,5.5,5,7.1,8.3,,7.7,,,7.3,5.3,7.3,7.3,7.3,7.3,,7.3,9.5,9.5,10,7.3,8.4,9.3,6.7,5.3,8.3,8,,7.3,9.5,8.3,7.3,3.7,7.3,7.3,9.5,,,,,,,6.1,7.3,3.4,6.1,6.8,7.3,7.3,7.3,,8.8,,7.7,8.8,8.3,7.2,8.4,9.5
,FALSE,PEG n13,C26 H54 O14,No match,Full match,No results,-0.08,590.35131,608.38527,9.567,38555571.34,1,86.2,70.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+NH4]+1,,,,,,,,,,,,,,,283141.1931,277505.7513,,,332851.7444,1074682.328,,,,125381.567,232027.4938,,380736.559,269614.7846,,328392.8797,38555571.34,,241999.7714,,2593698.385,,,,,,,,,,,,8.3,,,,,,,,,,,,,,,,9.7,9.1,,,9.1,9.5,,,,9.3,9.7,,10,9.7,,9.7,10,,9.7,,,,,,,,,9.3,9,9.7,,,,,9.3,10,,,,,,,
,FALSE,N-(2-acetyl-5-phenyl-3-thienyl)-2-[4-(4-methylbenzoyl)piperazino]acetamide,C26 H27 N3 O3 S,No match,Full match,No results,-1.3,461.17671,484.16586,15.416,36508942.3,2,63.8,8.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+Na]+1,,,,,,,,,,,,,,,,,,,,36508942.3,,,,,,,,,,,,,,,,,,35961483.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,
,FALSE,PEG n8,C16 H34 O9,Not the top hit,Full match,No results,-0.05,370.22027,371.22754,9.268,36453995.54,2,91.2,77.4,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,14540571.76,,,,,,,,,,,,36453995.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,,,,,,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
