"peak_number","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample_location","group_area","peak_rating","mass_list_name","mass_list_match"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","landfill_op_y104",76034874.4684215,8.4,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_140622",154829151.322245,8.4,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",186426411.951022,8.4,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_140622",142034763.755561,8.4,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",222831596.716863,8.4,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",119319224.944032,9.5,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",102910993.622707,8.4,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",152988272.443895,8.4,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_3_10y_171221",790260.083968688,7,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_140622",180571531.800425,8.4,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122",218604454.203362,8.4,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122_20221003231510",107188431.222607,8.4,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg104_140622",183878331.565247,8.4,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",120305894.736907,8.4,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",212379036.75146,8.4,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",154303282.280919,8.4,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_140622",194299065.531056,8.4,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",33282948.6566748,8.4,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op0_34_140622",214287624.129668,8.4,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op3_104_140622",180626713.684391,8.4,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_1",1334424.44984419,8.4,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_2",2779839.32610054,8.4,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_3",12338730.3403391,8.4,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_6",828638.310091606,8,"kps_pharmaceuticals_oct22","Single match found"
19,"Paraldehyde","C6 H12 O3","Full match","No results","Full match",0.65,132.07873,133.08601,8.339,222831596.716863,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_8",1160578.77909728,7.5,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","crh_fst1",153463698.801516,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","crh_fst2",147824638.348503,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","crh_fst3",143167855.754594,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","crh_fst4",143154858.988057,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","crh_fst5",129120386.785805,7.3,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","crh_inlet",143915624.304434,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","landfill_eg_0_3y",151614873.277458,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",124213116.604638,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",127331443.433737,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","landfill_op_y104",153204752.990111,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_140622",148602346.61833,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",121117538.492087,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",158376773.877471,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_140622",149372492.9574,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",150053360.151076,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",140117866.880123,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",164726748.773888,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",160108946.98365,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",156462338.420094,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_eg_3_10y_171221",146502938.625323,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_eg_104_171221",149711937.35081,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_140622",148398568.613677,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122",149231798.206853,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122_20221003231510",151028301.216688,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_eg104_140622",135714796.267163,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",165787439.123485,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",150023598.976405,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",166186197.231846,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_250122",163933763.27737,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_140622",152471412.759059,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",150314076.011098,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_op_7104_250122",172536031.645641,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_op0_34_140622",161593786.817117,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_op3_104_140622",164241094.619777,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","thailand_sample_1",156315464.593114,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","thailand_sample_2",151908153.989266,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","thailand_sample_3",148393220.32566,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","thailand_sample_4",136870483.536081,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","thailand_sample_5",163438474.051648,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","thailand_sample_6",146811159.440994,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","thailand_sample_7",142579510.264879,8.4,"kps_pharmaceuticals_oct22","Single match found"
24,"Tetradecyl Sulfuric Acid","C14 H30 O4 S","Not the top hit","Invalid mass","Full match",2.63,294.18725,295.19453,22.133,182779520.777373,1,82.5,9.1,"DDA for preferred ion","[M+H]+1","thailand_sample_8",142143423.900489,8.4,"kps_pharmaceuticals_oct22","Single match found"
25,"Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.41,281.27198,282.27926,20.483,173150031.311691,3,98,98.4,"DDA for preferred ion","[M+H]+1","crh_fst1",125577451.561861,7.8,"kps_pharmaceuticals_oct22","Single match found"
25,"Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.41,281.27198,282.27926,20.483,173150031.311691,3,98,98.4,"DDA for preferred ion","[M+H]+1","crh_fst2",121612231.942914,8.4,"kps_pharmaceuticals_oct22","Single match found"
