"peak_number","name","formula","annot_delta_mass_ppm","calc_mw","m_z","rt_min","sample_location","mass_list_name","mean_area"
4335,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4",0.47,254.15193,255.15921,16.597,"lysimeter_eg3_104_140622","mz_cloud",200288.956437568
4335,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4",0.47,254.15193,255.15921,16.597,"lysimeter_eg3_104_250122_20221003231510","mz_cloud",138162.525830521
6078,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4",0.53,254.15194,255.15923,15.65,"lysimeter_eg_03y_250122","mz_cloud",172488.045297035
6078,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4",0.53,254.15194,255.15923,15.65,"lysimeter_eg_0_3y_14062022","mz_cloud",172877.642560802
4335,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4",0.47,254.15193,255.15921,16.597,"lysimeter_eg_3_10y_171221","mz_cloud",205914.148552037
4335,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4",0.47,254.15193,255.15921,16.597,"lysimeter_op3_104_140622","mz_cloud",240645.920465228
4335,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4",0.47,254.15193,255.15921,16.597,"lysimeter_op_10y_140622","mz_cloud",278866.411611888
4335,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4",0.47,254.15193,255.15921,16.597,"lysimeter_op_10y_171222","mz_cloud",291392.394341928
4335,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4",0.47,254.15193,255.15921,16.597,"lysimeter_op_3_10y_171221","mz_cloud",191709.793482148
4335,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4",0.47,254.15193,255.15921,16.597,"lysimeter_op_3_10y_250122","mz_cloud",102260.444789213
4335,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4",0.47,254.15193,255.15921,16.597,"lysimeter_op_7104_250122","mz_cloud",151749.417056425
6078,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4",0.53,254.15194,255.15923,15.65,"thailand_sample_1","mz_cloud",173598.347974007
6078,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4",0.53,254.15194,255.15923,15.65,"thailand_sample_2","mz_cloud",323769.506895436
6078,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4",0.53,254.15194,255.15923,15.65,"thailand_sample_3","mz_cloud",295697.243212918
6078,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4",0.53,254.15194,255.15923,15.65,"thailand_sample_4","mz_cloud",122176.136866097
6078,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4",0.53,254.15194,255.15923,15.65,"thailand_sample_5","mz_cloud",233439.297538728
6078,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4",0.53,254.15194,255.15923,15.65,"thailand_sample_6","mz_cloud",120345.947780659
5714,"(2S)-2-(2-hydroxypropan-2-yl)-2H,3H,7H-furo[3,2-g]chromen-7-one","C14 H14 O4",0.44,246.08932,247.09659,12.927,"lysimeter_op0_34_140622","mz_cloud",583494.923552184
3128,"(2S,3R,4S,5S,6R)-2-{[(2R,3R,4S,5S,6R)-4,5-dihydroxy-2-[(3-hydroxy-6-methylheptyl)oxy]-6-(hydroxymethyl)oxan-3-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol","C20 H38 O12",0.22,470.23643,493.22568,10.991,"lysimeter_eg_03y_171221","mz_cloud",1944553.79181546
4579,"(2S,8R)-8-hydroxy-2-[(1S)-1-hydroxyheptyl]-3,4,5,6,7,8-hexahydro-2H-1-benzopyran-5-one","C16 H26 O4",0.57,282.18327,283.19055,16.181,"lysimeter_control_eg_171221","mz_cloud",1177464.50538061
4579,"(2S,8R)-8-hydroxy-2-[(1S)-1-hydroxyheptyl]-3,4,5,6,7,8-hexahydro-2H-1-benzopyran-5-one","C16 H26 O4",0.57,282.18327,283.19055,16.181,"lysimeter_control_op_171221","mz_cloud",972102.55040315
7991,"(2S,8R)-8-hydroxy-2-[(1S)-1-hydroxyheptyl]-3,4,5,6,7,8-hexahydro-2H-1-benzopyran-5-one","C16 H26 O4",0.41,282.18323,283.1905,15.773,"lysimeter_op0_34_140622","mz_cloud",212055.831965909
4579,"(2S,8R)-8-hydroxy-2-[(1S)-1-hydroxyheptyl]-3,4,5,6,7,8-hexahydro-2H-1-benzopyran-5-one","C16 H26 O4",0.57,282.18327,283.19055,16.181,"lysimeter_op_0_3y_171221","mz_cloud",981854.403683246
4579,"(2S,8R)-8-hydroxy-2-[(1S)-1-hydroxyheptyl]-3,4,5,6,7,8-hexahydro-2H-1-benzopyran-5-one","C16 H26 O4",0.57,282.18327,283.19055,16.181,"lysimeter_op_3_10y_171221","mz_cloud",865956.010877663
1857,"(3aS,10aR,10bR)-6,10a-Dimethyl-3-methylene-3,3a,4,5,7,8,10a,10b-octahydrofuro[3',2':6,7]cyclohepta[1,2-b]pyran-2,9-dione","C15 H18 O4",0.57,262.12066,263.12794,14.352,"thailand_sample_7","mz_cloud",3459379.76929405
1857,"(3aS,10aR,10bR)-6,10a-Dimethyl-3-methylene-3,3a,4,5,7,8,10a,10b-octahydrofuro[3',2':6,7]cyclohepta[1,2-b]pyran-2,9-dione","C15 H18 O4",0.57,262.12066,263.12794,14.352,"thailand_sample_8","mz_cloud",3499788.15200734
244,"(4aS,9aR)-2-Benzoyl-7-[2-(1H-imidazol-4-yl)ethyl]decahydro-6H-pyrido[3,4-d]azepin-6-one","C21 H26 N4 O2",-3.55,366.20428,389.19349,16.72,"landfill_eg_3_10y","mz_cloud",23928389.0883907
244,"(4aS,9aR)-2-Benzoyl-7-[2-(1H-imidazol-4-yl)ethyl]decahydro-6H-pyrido[3,4-d]azepin-6-one","C21 H26 N4 O2",-3.55,366.20428,389.19349,16.72,"landfill_op_y104","mz_cloud",1390807.65622098
310,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5",0.09,300.1937,323.18292,16.255,"lysimeter_control_eg_171221","mz_cloud",19104477.9660008
310,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5",0.09,300.1937,323.18292,16.255,"lysimeter_control_op_171221","mz_cloud",16482960.7962042
2609,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5",0.25,300.19375,323.18297,15.766,"lysimeter_control_op_260122","mz_cloud",963700.229520008
2609,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5",0.25,300.19375,323.18297,15.766,"lysimeter_op0_34_140622","mz_cloud",2431689.68954515
459,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5",0.2,300.19373,323.18295,16.169,"lysimeter_op_3_10y_171221","mz_cloud",9860005.56878994
7598,"(7R,8S)-7,8-Dihydroxy-3,7-dimethyl-6-oxo-7,8-dihydro-6H-isochromene-5-carbaldehyde","C12 H12 O5",0.89,236.06868,237.07596,9.988,"lysimeter_control_eg_171221","mz_cloud",300775.404819947
5312,"(9aR,9bS)-9a-Hydroxy-6,9-dimethyl-3-methylene-3,3a,4,5,9a,9b-hexahydroazuleno[4,5-b]furan-2,7-dione","C15 H16 O4",0.56,260.10501,261.11228,14.93,"landfill_eg_3_10y","mz_cloud",924351.934763191
3910,"(9aR,9bS)-9a-Hydroxy-6,9-dimethyl-3-methylene-3,3a,4,5,9a,9b-hexahydroazuleno[4,5-b]furan-2,7-dione","C15 H16 O4",0.54,260.105,261.11228,13.002,"lysimeter_control_op_171221","mz_cloud",1476260.50046381
3910,"(9aR,9bS)-9a-Hydroxy-6,9-dimethyl-3-methylene-3,3a,4,5,9a,9b-hexahydroazuleno[4,5-b]furan-2,7-dione","C15 H16 O4",0.54,260.105,261.11228,13.002,"lysimeter_op_0_3y_171221","mz_cloud",725306.35656904
3910,"(9aR,9bS)-9a-Hydroxy-6,9-dimethyl-3-methylene-3,3a,4,5,9a,9b-hexahydroazuleno[4,5-b]furan-2,7-dione","C15 H16 O4",0.54,260.105,261.11228,13.002,"lysimeter_op_3_10y_171221","mz_cloud",1416281.73490668
2650,"(S)-CPW 399","C10 H13 N3 O4",0.51,239.09073,240.098,1.392,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",196406.842845434
2650,"(S)-CPW 399","C10 H13 N3 O4",0.51,239.09073,240.098,1.392,"thailand_sample_7","kps_pharmaceuticals_oct22",2381927.86217614
195,"(S)-Histidinol","C6 H11 N3 O",0.45,141.09028,142.09755,2.3,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",30818696.4492669
195,"(S)-Histidinol","C6 H11 N3 O",0.45,141.09028,142.09755,2.3,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",22016029.6188079
195,"(S)-Histidinol","C6 H11 N3 O",0.45,141.09028,142.09755,2.3,"landfill_eg_y104","kps_pharmaceuticals_oct22",3405646.98830913
195,"(S)-Histidinol","C6 H11 N3 O",0.45,141.09028,142.09755,2.3,"landfill_op_y104","kps_pharmaceuticals_oct22",1609992.17196215
195,"(S)-Histidinol","C6 H11 N3 O",0.45,141.09028,142.09755,2.3,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",6377799.83146704
195,"(S)-Histidinol","C6 H11 N3 O",0.45,141.09028,142.09755,2.3,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",576214.157988345
195,"(S)-Histidinol","C6 H11 N3 O",0.45,141.09028,142.09755,2.3,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",647741.750435627
195,"(S)-Histidinol","C6 H11 N3 O",0.45,141.09028,142.09755,2.3,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",425615.335925918
195,"(S)-Histidinol","C6 H11 N3 O",0.45,141.09028,142.09755,2.3,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",10802405.0682278
195,"(S)-Histidinol","C6 H11 N3 O",0.45,141.09028,142.09755,2.3,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",2084248.8297983
195,"(S)-Histidinol","C6 H11 N3 O",0.45,141.09028,142.09755,2.3,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",1193028.51626134
195,"(S)-Histidinol","C6 H11 N3 O",0.45,141.09028,142.09755,2.3,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",425831.89736158
195,"(S)-Histidinol","C6 H11 N3 O",0.45,141.09028,142.09755,2.3,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",3954055.40575074
195,"(S)-Histidinol","C6 H11 N3 O",0.45,141.09028,142.09755,2.3,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",531738.183957159
195,"(S)-Histidinol","C6 H11 N3 O",0.45,141.09028,142.09755,2.3,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",729660.056333511
195,"(S)-Histidinol","C6 H11 N3 O",0.45,141.09028,142.09755,2.3,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",547855.358644733
791,"(S)-MCPG","C10 H11 N O4",0.27,209.06887,210.07612,3.222,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",2966512.02648447
1194,"(S)-MCPG","C10 H11 N O4",0.12,209.06883,210.07609,1.349,"landfill_op_y104","kps_pharmaceuticals_oct22",5477006.79530099
1194,"(S)-MCPG","C10 H11 N O4",0.12,209.06883,210.07609,1.349,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",286324.260878993
1194,"(S)-MCPG","C10 H11 N O4",0.12,209.06883,210.07609,1.349,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",1295181.2701433
1194,"(S)-MCPG","C10 H11 N O4",0.12,209.06883,210.07609,1.349,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",542188.987960583
1194,"(S)-MCPG","C10 H11 N O4",0.12,209.06883,210.07609,1.349,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",1202434.17612295
1194,"(S)-MCPG","C10 H11 N O4",0.12,209.06883,210.07609,1.349,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",724878.450855389
1194,"(S)-MCPG","C10 H11 N O4",0.12,209.06883,210.07609,1.349,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",421219.999507913
1194,"(S)-MCPG","C10 H11 N O4",0.12,209.06883,210.07609,1.349,"lysimeter_eg3_104_250122_20221003231510","kps_pharmaceuticals_oct22",327822.825371984
1194,"(S)-MCPG","C10 H11 N O4",0.12,209.06883,210.07609,1.349,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",749463.092708974
1194,"(S)-MCPG","C10 H11 N O4",0.12,209.06883,210.07609,1.349,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",251914.151424318
1194,"(S)-MCPG","C10 H11 N O4",0.12,209.06883,210.07609,1.349,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",378378.714831362
1194,"(S)-MCPG","C10 H11 N O4",0.12,209.06883,210.07609,1.349,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",1815980.57149627
1194,"(S)-MCPG","C10 H11 N O4",0.12,209.06883,210.07609,1.349,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",375567.527870814
1194,"(S)-MCPG","C10 H11 N O4",0.12,209.06883,210.07609,1.349,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",3245898.10853316
1194,"(S)-MCPG","C10 H11 N O4",0.12,209.06883,210.07609,1.349,"lysimeter_op_7104_250122","kps_pharmaceuticals_oct22",227033.396188693
1194,"(S)-MCPG","C10 H11 N O4",0.12,209.06883,210.07609,1.349,"thailand_sample_6","kps_pharmaceuticals_oct22",574869.043742523
393,"(S)-MCPG","C10 H11 N O4",0.14,209.06884,210.07611,1.731,"thailand_sample_7","kps_pharmaceuticals_oct22",7725239.29539993
393,"(S)-MCPG","C10 H11 N O4",0.14,209.06884,210.07611,1.731,"thailand_sample_8","kps_pharmaceuticals_oct22",15731539.9952532
6162,"(S)-Rolipram","C16 H21 N O3",0.37,275.15224,276.15952,7.415,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",681307.347770773
6162,"(S)-Rolipram","C16 H21 N O3",0.37,275.15224,276.15952,7.415,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",113240.414291265
6162,"(S)-Rolipram","C16 H21 N O3",0.37,275.15224,276.15952,7.415,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",125044.592523408
7382,"(dmt)thiazolidine","C6 H11 N O2 S",0.24,161.05109,162.05836,1.347,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",128924.316252777
7382,"(dmt)thiazolidine","C6 H11 N O2 S",0.24,161.05109,162.05836,1.347,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",123624.617532269
1982,"(dmt)thiazolidine","C6 H11 N O2 S",0.18,161.05108,162.05835,1.907,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",3236216.78086929
1982,"(dmt)thiazolidine","C6 H11 N O2 S",0.18,161.05108,162.05835,1.907,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",1061618.72519054
944,"1,10-Phenanthroline","C12 H8 N2",0.32,180.06881,181.07606,9.949,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",1226555.84096121
944,"1,10-Phenanthroline","C12 H8 N2",0.32,180.06881,181.07606,9.949,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",485134.613148721
944,"1,10-Phenanthroline","C12 H8 N2",0.32,180.06881,181.07606,9.949,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",125089.756043496
944,"1,10-Phenanthroline","C12 H8 N2",0.32,180.06881,181.07606,9.949,"thailand_sample_7","kps_pharmaceuticals_oct22",6822870.64925446
944,"1,10-Phenanthroline","C12 H8 N2",0.32,180.06881,181.07606,9.949,"thailand_sample_8","kps_pharmaceuticals_oct22",5803229.38956127
3304,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",0.39,239.18862,240.1959,10.049,"landfill_eg_0_3y","mz_cloud",599567.043205156
3304,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",0.39,239.18862,240.1959,10.049,"landfill_eg_3_10y","mz_cloud",821218.28821132
3304,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",0.39,239.18862,240.1959,10.049,"lysimeter_control_eg_171221","mz_cloud",545624.789970842
4893,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",0.42,239.18863,240.19591,9.815,"lysimeter_control_op_171221","mz_cloud",313765.613085924
3304,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",0.39,239.18862,240.1959,10.049,"lysimeter_eg_03y_171221","mz_cloud",1822731.31508949
3304,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",0.39,239.18862,240.1959,10.049,"lysimeter_eg_3_10y_171221","mz_cloud",235694.567993238
3304,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",0.39,239.18862,240.1959,10.049,"lysimeter_op_0_3y_171221","mz_cloud",132610.958821674
4893,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",0.42,239.18863,240.19591,9.815,"lysimeter_op_0_3y_250122","mz_cloud",123206.533303236
4893,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",0.42,239.18863,240.19591,9.815,"lysimeter_op_3_10y_171221","mz_cloud",261502.666122108
2583,"1,2,3,4-Tetramethyl-1,3-cyclopentadiene","C9 H14",0.92,122.10966,123.11694,11.531,"landfill_eg_3_10y","mz_cloud",2455458.77214253
2583,"1,2,3,4-Tetramethyl-1,3-cyclopentadiene","C9 H14",0.92,122.10966,123.11694,11.531,"thailand_sample_7","mz_cloud",564802.829797495
2309,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",1.04,618.22014,619.22742,8.862,"lysimeter_control_op_140622","mz_cloud",2421659.25550682
2309,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",1.04,618.22014,619.22742,8.862,"lysimeter_control_op_260122","mz_cloud",2317485.26139714
2309,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",1.04,618.22014,619.22742,8.862,"lysimeter_eg3_104_140622","mz_cloud",2744790.73230046
2309,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",1.04,618.22014,619.22742,8.862,"lysimeter_eg3_104_250122","mz_cloud",2462565.82838473
2309,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",1.04,618.22014,619.22742,8.862,"lysimeter_eg_0_3y_14062022","mz_cloud",2326356.71239294
1317,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",0.86,618.22003,619.2273,9.092,"thailand_sample_1","mz_cloud",4026783.92699206
1317,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",0.86,618.22003,619.2273,9.092,"thailand_sample_2","mz_cloud",3754404.85034055
1317,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",0.86,618.22003,619.2273,9.092,"thailand_sample_5","mz_cloud",5024377.21384417
2440,"1,3,7-Trihydroxy-6-methoxy-4,5-diisoprenylxanthone","C24 H26 O6",0.23,410.17303,411.18031,20.88,"lysimeter_control_op_171221","mz_cloud",611902.204561025
2440,"1,3,7-Trihydroxy-6-methoxy-4,5-diisoprenylxanthone","C24 H26 O6",0.23,410.17303,411.18031,20.88,"lysimeter_op_0_3y_171221","mz_cloud",973454.639597309
2440,"1,3,7-Trihydroxy-6-methoxy-4,5-diisoprenylxanthone","C24 H26 O6",0.23,410.17303,411.18031,20.88,"lysimeter_op_3_10y_171221","mz_cloud",2590022.70180376
4811,"1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","C13 H15 N O",0.04,201.11537,202.12265,8.27,"landfill_eg_0_3y","mz_cloud",1099803.82829155
5771,"1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","C13 H15 N O",-0.02,201.11536,202.12264,9.654,"landfill_eg_3_10y","mz_cloud",464175.854162982
4811,"1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","C13 H15 N O",0.04,201.11537,202.12265,8.27,"landfill_eg_y104","mz_cloud",166271.339682682
4811,"1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","C13 H15 N O",0.04,201.11537,202.12265,8.27,"landfill_op_y104","mz_cloud",345722.93755929
4811,"1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","C13 H15 N O",0.04,201.11537,202.12265,8.27,"lysimeter_control_eg_171221","mz_cloud",106790.594726899
5771,"1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","C13 H15 N O",-0.02,201.11536,202.12264,9.654,"lysimeter_eg_03y_171221","mz_cloud",573404.299977495
2574,"1,3-Dihydroxy-1-(7-methoxy-2-oxo-2H-chromen-6-yl)-3-methyl-2-butanyl 3-methylbutanoate","C20 H26 O7",-1.14,378.16742,379.1747,13.169,"landfill_eg_3_10y","mz_cloud",2466627.51211844
6788,"1,3-Dimethyl-6-morpholino-1,2,3,4-tetrahydropyrimidine-2,4-dione","C10 H15 N3 O3",0.43,225.11144,226.11872,5.731,"landfill_eg_3_10y","mz_cloud",362717.567882098
2956,"1,3-Dimethyl-6-morpholino-1,2,3,4-tetrahydropyrimidine-2,4-dione","C10 H15 N3 O3",0.32,225.11141,226.11869,1.429,"landfill_eg_y104","mz_cloud",176469.217893882
2956,"1,3-Dimethyl-6-morpholino-1,2,3,4-tetrahydropyrimidine-2,4-dione","C10 H15 N3 O3",0.32,225.11141,226.11869,1.429,"lysimeter_op_10y_171222","mz_cloud",880758.840699773
2000,"1,3-Dimethyl-6-morpholino-1,2,3,4-tetrahydropyrimidine-2,4-dione","C10 H15 N3 O3",0.4,225.11143,226.11871,7.074,"thailand_sample_7","mz_cloud",3203818.14298376
2000,"1,3-Dimethyl-6-morpholino-1,2,3,4-tetrahydropyrimidine-2,4-dione","C10 H15 N3 O3",0.4,225.11143,226.11871,7.074,"thailand_sample_8","mz_cloud",2817563.73150715
1904,"1,3-Divinyl-2-imidazolidinone","C7 H10 N2 O",0.47,138.07938,139.08665,7.378,"lysimeter_control_eg_171221","mz_cloud",3410471.45949092
1904,"1,3-Divinyl-2-imidazolidinone","C7 H10 N2 O",0.47,138.07938,139.08665,7.378,"lysimeter_control_eg_250122","mz_cloud",329245.224378308
1904,"1,3-Divinyl-2-imidazolidinone","C7 H10 N2 O",0.47,138.07938,139.08665,7.378,"lysimeter_control_op_171221","mz_cloud",146224.838629122
1904,"1,3-Divinyl-2-imidazolidinone","C7 H10 N2 O",0.47,138.07938,139.08665,7.378,"lysimeter_eg_03y_171221","mz_cloud",1352330.31926328
1904,"1,3-Divinyl-2-imidazolidinone","C7 H10 N2 O",0.47,138.07938,139.08665,7.378,"lysimeter_eg_03y_250122","mz_cloud",136748.844002156
4641,"1,3-Divinyl-2-imidazolidinone","C7 H10 N2 O",0.52,138.07938,139.08666,6.531,"lysimeter_op_0_3y_171221","mz_cloud",231519.143729263
4641,"1,3-Divinyl-2-imidazolidinone","C7 H10 N2 O",0.52,138.07938,139.08666,6.531,"thailand_sample_7","mz_cloud",888098.751679529
1541,"1,4-Dimethylanthraquinone","C16 H12 O2",0.41,236.08383,237.0911,11.406,"landfill_eg_3_10y","mz_cloud",622620.363530874
1541,"1,4-Dimethylanthraquinone","C16 H12 O2",0.41,236.08383,237.0911,11.406,"thailand_sample_6","mz_cloud",163998.970377888
1541,"1,4-Dimethylanthraquinone","C16 H12 O2",0.41,236.08383,237.0911,11.406,"thailand_sample_7","mz_cloud",4228212.07288261
1541,"1,4-Dimethylanthraquinone","C16 H12 O2",0.41,236.08383,237.0911,11.406,"thailand_sample_8","mz_cloud",3899355.85823135
5382,"1,4-Dimethylpiperazine","C6 H14 N2",1.03,114.11582,115.12309,1.332,"landfill_eg_3_10y","mz_cloud",905066.889621819
4738,"1,4-Dioxane","C4 H8 O2",0.2,88.05245,194.1387,1.194,"crh_fst1","kps_pharmaceuticals_oct22",226840.805244437
4738,"1,4-Dioxane","C4 H8 O2",0.2,88.05245,194.1387,1.194,"crh_fst2","kps_pharmaceuticals_oct22",118142.014111764
4738,"1,4-Dioxane","C4 H8 O2",0.2,88.05245,194.1387,1.194,"crh_fst4","kps_pharmaceuticals_oct22",1130126.17951869
4738,"1,4-Dioxane","C4 H8 O2",0.2,88.05245,194.1387,1.194,"crh_fst5","kps_pharmaceuticals_oct22",293410.628490324
4738,"1,4-Dioxane","C4 H8 O2",0.2,88.05245,194.1387,1.194,"crh_inlet","kps_pharmaceuticals_oct22",184489.901589486
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",4.3,384.16142,385.1687,20.662,"landfill_eg_3_10y","mz_cloud",2154053.26888096
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",4.3,384.16142,385.1687,20.662,"lysimeter_control_op_171221","mz_cloud",254763.558874559
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",4.3,384.16142,385.1687,20.662,"lysimeter_control_op_260122","mz_cloud",252042.786790243
