"peak_number","name","formula","calc_mw","m_z","rt_min","sample_location","mass_list_name","mean_area"
3778,"Zaleplon","C17 H15 N5 O",305.12647,306.13374,13.66,"thailand_sample_8","kps_psychoactive_substances_v2",1452946.75484422
3732,"Zopiclone","C17 H17 Cl N6 O3",388.10472,389.112,13.823,"lysimeter_op_0_3y_171221","kps_psychoactive_substances_v2",1564889.8727965
4462,"[2,6-Di-tert-butylphenol]",NA,206.16708,207.17436,16.479,"thailand_sample_7","kps_psychoactive_substances_v2",1224390.65582854
4588,"[2-Acetylacetophenone]",NA,162.0681,163.07538,11.749,"lysimeter_control_op_260122","kps_psychoactive_substances_v2",188383.557658781
5187,"[2-Acetylacetophenone]",NA,162.06812,163.07539,14.071,"lysimeter_op_0_3y_250122","kps_psychoactive_substances_v2",966217.958352896
3241,"[Butalbital]",NA,224.11619,225.12346,9.879,"landfill_eg_0_3y","kps_psychoactive_substances_v2",1870552.58336885
4006,"[Butalbital]",NA,224.11618,225.12346,6.97,"landfill_eg_3_10y","kps_psychoactive_substances_v2",1427739.78512729
3241,"[Butalbital]",NA,224.11619,225.12346,9.879,"landfill_eg_y104","kps_psychoactive_substances_v2",391268.860603858
3475,"[Butalbital]",NA,224.11622,225.1235,8.477,"landfill_op_y104","kps_psychoactive_substances_v2",1723441.80812107
3241,"[Butalbital]",NA,224.11619,225.12346,9.879,"lysimeter_control_eg_171221","kps_psychoactive_substances_v2",481850.725668298
6427,"[Butalbital]",NA,224.11617,225.12345,10.849,"lysimeter_control_op_171221","kps_psychoactive_substances_v2",610695.052568555
3241,"[Butalbital]",NA,224.11619,225.12346,9.879,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",1000639.61297253
3241,"[Butalbital]",NA,224.11619,225.12346,9.879,"lysimeter_op_0_3y_171221","kps_psychoactive_substances_v2",191409.07692632
3241,"[Butalbital]",NA,224.11619,225.12346,9.879,"lysimeter_op_10y_171222","kps_psychoactive_substances_v2",287105.157261374
1585,"[Butalbital]",NA,224.11618,225.12346,11.477,"thailand_sample_7","kps_psychoactive_substances_v2",4084993.26745514
1585,"[Butalbital]",NA,224.11618,225.12346,11.477,"thailand_sample_8","kps_psychoactive_substances_v2",3961093.41779935
7118,"[Di-iso-propylphenol]",NA,178.1358,179.14308,19.459,"landfill_eg_y104","kps_psychoactive_substances_v2",431877.578394572
7118,"[Di-iso-propylphenol]",NA,178.1358,179.14308,19.459,"lysimeter_eg3_104_250122","kps_psychoactive_substances_v2",179192.410229523
6182,"[Di-iso-propylphenol]",NA,178.13579,179.14307,13.22,"thailand_sample_8","kps_psychoactive_substances_v2",677007.612276339
6312,"[Diazepam]",NA,284.07041,285.07769,15.131,"thailand_sample_3","kps_psychoactive_substances_v2",641339.243511525
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"crh_fst1","kps_psychoactive_substances_v2",326107.795244044
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"crh_fst2","kps_psychoactive_substances_v2",338542.697980175
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"crh_fst3","kps_psychoactive_substances_v2",397143.4087956
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"crh_fst5","kps_psychoactive_substances_v2",353554.987096519
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"crh_inlet","kps_psychoactive_substances_v2",327855.032874857
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"lysimeter_control_eg_140622","kps_psychoactive_substances_v2",1346590.37360842
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"lysimeter_control_op_140622","kps_psychoactive_substances_v2",707700.522480597
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"lysimeter_control_op_260122","kps_psychoactive_substances_v2",845383.158662882
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"lysimeter_eg104_140622","kps_psychoactive_substances_v2",445683.497026785
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"lysimeter_eg_0_3y_14062022","kps_psychoactive_substances_v2",948420.835366095
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"lysimeter_eg_104_171221","kps_psychoactive_substances_v2",264891.473337873
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"lysimeter_op0_34_140622","kps_psychoactive_substances_v2",1086872.57668173
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"lysimeter_op3_104_140622","kps_psychoactive_substances_v2",506032.340763356
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"lysimeter_op_0_3y_171221","kps_psychoactive_substances_v2",758080.422775931
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"lysimeter_op_10y_171222","kps_psychoactive_substances_v2",846060.042670085
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"lysimeter_op_3_10y_171221","kps_psychoactive_substances_v2",495268.932243395
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"lysimeter_op_3_10y_250122","kps_psychoactive_substances_v2",531681.207245665
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"lysimeter_op_7104_250122","kps_psychoactive_substances_v2",937887.598237138
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"thailand_sample_1","kps_psychoactive_substances_v2",476026.219399659
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"thailand_sample_2","kps_psychoactive_substances_v2",1016073.18954495
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"thailand_sample_3","kps_psychoactive_substances_v2",1136083.79209403
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"thailand_sample_5","kps_psychoactive_substances_v2",263357.595222893
4177,"[Ethylhexyl methoxycinnamate]",NA,290.18838,291.19566,18.132,"thailand_sample_6","kps_psychoactive_substances_v2",225489.453768712
5130,"[Ethylhexyl methoxycinnamate]",NA,290.18837,291.19565,15.883,"thailand_sample_8","kps_psychoactive_substances_v2",984373.450389747
2661,"[Fenoterol]",NA,303.1472,304.15448,7.946,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",2373367.40942562
2661,"[Fenoterol]",NA,303.1472,304.15448,7.946,"lysimeter_eg_03y_250122","kps_psychoactive_substances_v2",320853.235968734
2661,"[Fenoterol]",NA,303.1472,304.15448,7.946,"lysimeter_eg_0_3y_14062022","kps_psychoactive_substances_v2",461733.138863183
2307,"[Imiprothrin]",NA,318.15799,319.16526,9.924,"landfill_eg_0_3y","kps_psychoactive_substances_v2",2745657.97972852
2883,"[Imiprothrin]",NA,318.15801,319.16528,7.761,"landfill_eg_3_10y","kps_psychoactive_substances_v2",2148213.00644081
4422,"[Medazepam]",NA,270.0934,271.10068,11.703,"thailand_sample_7","kps_psychoactive_substances_v2",1242384.77573703
4223,"[Moclobemide]",NA,268.09892,269.1062,15.856,"landfill_eg_3_10y","kps_psychoactive_substances_v2",1328853.26902627
3970,"[Moclobemide]",NA,268.09889,269.10616,16.474,"lysimeter_control_eg_171221","kps_psychoactive_substances_v2",730212.409823728
3970,"[Moclobemide]",NA,268.09889,269.10616,16.474,"lysimeter_control_op_171221","kps_psychoactive_substances_v2",1184331.89754889
5878,"[Moclobemide]",NA,268.0989,269.10618,15.209,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",759599.523277588
3970,"[Moclobemide]",NA,268.09889,269.10616,16.474,"lysimeter_op_0_3y_171221","kps_psychoactive_substances_v2",599239.493866612
3970,"[Moclobemide]",NA,268.09889,269.10616,16.474,"lysimeter_op_3_10y_171221","kps_psychoactive_substances_v2",1443796.42571272
3311,"[Moclobemide]",NA,268.0989,269.10617,13.136,"thailand_sample_7","kps_psychoactive_substances_v2",1780286.22497547
3311,"[Moclobemide]",NA,268.0989,269.10617,13.136,"thailand_sample_8","kps_psychoactive_substances_v2",1820098.74938596
2094,"[N-Methylphenacetine]",NA,193.1103,194.11757,5.357,"landfill_eg_0_3y","kps_psychoactive_substances_v2",2383105.73235816
2094,"[N-Methylphenacetine]",NA,193.1103,194.11757,5.357,"landfill_eg_3_10y","kps_psychoactive_substances_v2",1722005.2967394
2094,"[N-Methylphenacetine]",NA,193.1103,194.11757,5.357,"lysimeter_control_eg_171221","kps_psychoactive_substances_v2",617218.98754716
2094,"[N-Methylphenacetine]",NA,193.1103,194.11757,5.357,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",1029691.32647614
2847,"[N-Methylphenacetine]",NA,193.1103,194.11758,13.419,"thailand_sample_7","kps_psychoactive_substances_v2",2187954.58164052
2847,"[N-Methylphenacetine]",NA,193.1103,194.11758,13.419,"thailand_sample_8","kps_psychoactive_substances_v2",1695257.29181416
3434,"[Nandrolone]",NA,274.19337,275.20065,15.853,"lysimeter_op_0_3y_171221","kps_psychoactive_substances_v2",1746896.21601186
5350,"[Nandrolone]",NA,274.19335,275.20063,17.225,"lysimeter_op_3_10y_171221","kps_psychoactive_substances_v2",481087.878276206
3018,"[Nandrolone]",NA,274.19339,275.20066,17.529,"thailand_sample_7","kps_psychoactive_substances_v2",1995740.82461006
3018,"[Nandrolone]",NA,274.19339,275.20066,17.529,"thailand_sample_8","kps_psychoactive_substances_v2",2041133.0308965
6243,"[Naproxen]",NA,230.09443,231.10171,15.884,"thailand_sample_7","kps_psychoactive_substances_v2",660265.627637091
6243,"[Naproxen]",NA,230.09443,231.10171,15.884,"thailand_sample_8","kps_psychoactive_substances_v2",591133.283169519
2341,"[Oxycodone]",NA,315.14717,316.15445,6.387,"landfill_eg_3_10y","kps_psychoactive_substances_v2",2701087.0589425
2916,"[Oxycodone]",NA,315.14713,316.15441,5.561,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",2010343.22734894
2916,"[Oxycodone]",NA,315.14713,316.15441,5.561,"lysimeter_op_3_10y_171221","kps_psychoactive_substances_v2",197829.105136631
2155,"[Phenobarbital]",NA,232.08491,233.09219,11.024,"landfill_eg_0_3y","kps_psychoactive_substances_v2",243764.687516813
2683,"[Phenobarbital]",NA,232.08492,233.09219,9.189,"landfill_op_y104","kps_psychoactive_substances_v2",2347233.73907789
2683,"[Phenobarbital]",NA,232.08492,233.09219,9.189,"lysimeter_eg_03y_250122","kps_psychoactive_substances_v2",107432.136566976
2683,"[Phenobarbital]",NA,232.08492,233.09219,9.189,"lysimeter_op_10y_171222","kps_psychoactive_substances_v2",247203.052992148
2155,"[Phenobarbital]",NA,232.08491,233.09219,11.024,"thailand_sample_7","kps_psychoactive_substances_v2",1891223.45949864
2155,"[Phenobarbital]",NA,232.08491,233.09219,11.024,"thailand_sample_8","kps_psychoactive_substances_v2",2942219.15009948
2888,"[Terbutaline]",NA,225.13654,226.14381,7.598,"landfill_eg_3_10y","kps_psychoactive_substances_v2",2145040.37562926
1195,"[Terbutaline]",NA,225.13657,226.14385,4.266,"lysimeter_control_eg_140622","kps_psychoactive_substances_v2",672564.780869794
1195,"[Terbutaline]",NA,225.13657,226.14385,4.266,"lysimeter_control_eg_171221","kps_psychoactive_substances_v2",3938430.97235145
1195,"[Terbutaline]",NA,225.13657,226.14385,4.266,"lysimeter_control_eg_250122","kps_psychoactive_substances_v2",600572.421173584
1195,"[Terbutaline]",NA,225.13657,226.14385,4.266,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",5473957.44247201
1195,"[Terbutaline]",NA,225.13657,226.14385,4.266,"lysimeter_eg_03y_250122","kps_psychoactive_substances_v2",4071545.3337619
1195,"[Terbutaline]",NA,225.13657,226.14385,4.266,"lysimeter_eg_0_3y_14062022","kps_psychoactive_substances_v2",3410806.35069698
4657,"[Venlafaxine]",NA,277.2043,278.21158,11.133,"thailand_sample_7","kps_psychoactive_substances_v2",1132561.56758481
4657,"[Venlafaxine]",NA,277.2043,278.21158,11.133,"thailand_sample_8","kps_psychoactive_substances_v2",1153160.97462159
8426,"alpha -Methadol","C21 H29 N O",311.22496,312.23224,20.085,"landfill_eg_3_10y","kps_psychoactive_substances_v2",107328.762325333
6200,"alpha-Methylfentanyl","C23 H30 N2 O",350.23687,351.24415,12.861,"landfill_eg_0_3y","kps_psychoactive_substances_v2",672190.857853966
