"peak_number","name","formula","annot_delta_mass_ppm","calc_mw","m_z","rt_min","sample_location","mass_list_name","mean_area"
244,"(4aS,9aR)-2-Benzoyl-7-[2-(1H-imidazol-4-yl)ethyl]decahydro-6H-pyrido[3,4-d]azepin-6-one","C21 H26 N4 O2",-3.55,366.20428,389.19349,16.72,"landfill_eg_3_10y","mz_cloud",23928389.0883907
244,"(4aS,9aR)-2-Benzoyl-7-[2-(1H-imidazol-4-yl)ethyl]decahydro-6H-pyrido[3,4-d]azepin-6-one","C21 H26 N4 O2",-3.55,366.20428,389.19349,16.72,"landfill_op_y104","mz_cloud",1390807.65622098
310,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5",0.09,300.1937,323.18292,16.255,"lysimeter_control_eg_171221","mz_cloud",19104477.9660008
310,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5",0.09,300.1937,323.18292,16.255,"lysimeter_control_op_171221","mz_cloud",16482960.7962042
2609,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5",0.25,300.19375,323.18297,15.766,"lysimeter_control_op_260122","mz_cloud",963700.229520008
2609,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5",0.25,300.19375,323.18297,15.766,"lysimeter_op0_34_140622","mz_cloud",2431689.68954515
459,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5",0.2,300.19373,323.18295,16.169,"lysimeter_op_3_10y_171221","mz_cloud",9860005.56878994
7598,"(7R,8S)-7,8-Dihydroxy-3,7-dimethyl-6-oxo-7,8-dihydro-6H-isochromene-5-carbaldehyde","C12 H12 O5",0.89,236.06868,237.07596,9.988,"lysimeter_control_eg_171221","mz_cloud",300775.404819947
5312,"(9aR,9bS)-9a-Hydroxy-6,9-dimethyl-3-methylene-3,3a,4,5,9a,9b-hexahydroazuleno[4,5-b]furan-2,7-dione","C15 H16 O4",0.56,260.10501,261.11228,14.93,"landfill_eg_3_10y","mz_cloud",924351.934763191
3910,"(9aR,9bS)-9a-Hydroxy-6,9-dimethyl-3-methylene-3,3a,4,5,9a,9b-hexahydroazuleno[4,5-b]furan-2,7-dione","C15 H16 O4",0.54,260.105,261.11228,13.002,"lysimeter_control_op_171221","mz_cloud",1476260.50046381
3910,"(9aR,9bS)-9a-Hydroxy-6,9-dimethyl-3-methylene-3,3a,4,5,9a,9b-hexahydroazuleno[4,5-b]furan-2,7-dione","C15 H16 O4",0.54,260.105,261.11228,13.002,"lysimeter_op_0_3y_171221","mz_cloud",725306.35656904
3910,"(9aR,9bS)-9a-Hydroxy-6,9-dimethyl-3-methylene-3,3a,4,5,9a,9b-hexahydroazuleno[4,5-b]furan-2,7-dione","C15 H16 O4",0.54,260.105,261.11228,13.002,"lysimeter_op_3_10y_171221","mz_cloud",1416281.73490668
3304,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",0.39,239.18862,240.1959,10.049,"landfill_eg_0_3y","mz_cloud",599567.043205156
3304,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",0.39,239.18862,240.1959,10.049,"landfill_eg_3_10y","mz_cloud",821218.28821132
3304,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",0.39,239.18862,240.1959,10.049,"lysimeter_control_eg_171221","mz_cloud",545624.789970842
4893,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",0.42,239.18863,240.19591,9.815,"lysimeter_control_op_171221","mz_cloud",313765.613085924
3304,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",0.39,239.18862,240.1959,10.049,"lysimeter_eg_03y_171221","mz_cloud",1822731.31508949
3304,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",0.39,239.18862,240.1959,10.049,"lysimeter_eg_3_10y_171221","mz_cloud",235694.567993238
3304,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",0.39,239.18862,240.1959,10.049,"lysimeter_op_0_3y_171221","mz_cloud",132610.958821674
4893,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",0.42,239.18863,240.19591,9.815,"lysimeter_op_0_3y_250122","mz_cloud",123206.533303236
4893,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",0.42,239.18863,240.19591,9.815,"lysimeter_op_3_10y_171221","mz_cloud",261502.666122108
2583,"1,2,3,4-Tetramethyl-1,3-cyclopentadiene","C9 H14",0.92,122.10966,123.11694,11.531,"landfill_eg_3_10y","mz_cloud",2455458.77214253
2583,"1,2,3,4-Tetramethyl-1,3-cyclopentadiene","C9 H14",0.92,122.10966,123.11694,11.531,"thailand_sample_7","mz_cloud",564802.829797495
2309,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",1.04,618.22014,619.22742,8.862,"lysimeter_control_op_140622","mz_cloud",2421659.25550682
2309,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",1.04,618.22014,619.22742,8.862,"lysimeter_control_op_260122","mz_cloud",2317485.26139714
2309,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",1.04,618.22014,619.22742,8.862,"lysimeter_eg3_104_140622","mz_cloud",2744790.73230046
2309,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",1.04,618.22014,619.22742,8.862,"lysimeter_eg3_104_250122","mz_cloud",2462565.82838473
2309,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",1.04,618.22014,619.22742,8.862,"lysimeter_eg_0_3y_14062022","mz_cloud",2326356.71239294
1317,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",0.86,618.22003,619.2273,9.092,"thailand_sample_1","mz_cloud",4026783.92699206
1317,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",0.86,618.22003,619.2273,9.092,"thailand_sample_2","mz_cloud",3754404.85034055
1317,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",0.86,618.22003,619.2273,9.092,"thailand_sample_5","mz_cloud",5024377.21384417
2440,"1,3,7-Trihydroxy-6-methoxy-4,5-diisoprenylxanthone","C24 H26 O6",0.23,410.17303,411.18031,20.88,"lysimeter_control_op_171221","mz_cloud",611902.204561025
2440,"1,3,7-Trihydroxy-6-methoxy-4,5-diisoprenylxanthone","C24 H26 O6",0.23,410.17303,411.18031,20.88,"lysimeter_op_0_3y_171221","mz_cloud",973454.639597309
2440,"1,3,7-Trihydroxy-6-methoxy-4,5-diisoprenylxanthone","C24 H26 O6",0.23,410.17303,411.18031,20.88,"lysimeter_op_3_10y_171221","mz_cloud",2590022.70180376
4811,"1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","C13 H15 N O",0.04,201.11537,202.12265,8.27,"landfill_eg_0_3y","mz_cloud",1099803.82829155
5771,"1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","C13 H15 N O",-0.02,201.11536,202.12264,9.654,"landfill_eg_3_10y","mz_cloud",464175.854162982
4811,"1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","C13 H15 N O",0.04,201.11537,202.12265,8.27,"landfill_eg_y104","mz_cloud",166271.339682682
4811,"1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","C13 H15 N O",0.04,201.11537,202.12265,8.27,"landfill_op_y104","mz_cloud",345722.93755929
4811,"1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","C13 H15 N O",0.04,201.11537,202.12265,8.27,"lysimeter_control_eg_171221","mz_cloud",106790.594726899
5771,"1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","C13 H15 N O",-0.02,201.11536,202.12264,9.654,"lysimeter_eg_03y_171221","mz_cloud",573404.299977495
2574,"1,3-Dihydroxy-1-(7-methoxy-2-oxo-2H-chromen-6-yl)-3-methyl-2-butanyl 3-methylbutanoate","C20 H26 O7",-1.14,378.16742,379.1747,13.169,"landfill_eg_3_10y","mz_cloud",2466627.51211844
6788,"1,3-Dimethyl-6-morpholino-1,2,3,4-tetrahydropyrimidine-2,4-dione","C10 H15 N3 O3",0.43,225.11144,226.11872,5.731,"landfill_eg_3_10y","mz_cloud",362717.567882098
2956,"1,3-Dimethyl-6-morpholino-1,2,3,4-tetrahydropyrimidine-2,4-dione","C10 H15 N3 O3",0.32,225.11141,226.11869,1.429,"landfill_eg_y104","mz_cloud",176469.217893882
2956,"1,3-Dimethyl-6-morpholino-1,2,3,4-tetrahydropyrimidine-2,4-dione","C10 H15 N3 O3",0.32,225.11141,226.11869,1.429,"lysimeter_op_10y_171222","mz_cloud",880758.840699773
2000,"1,3-Dimethyl-6-morpholino-1,2,3,4-tetrahydropyrimidine-2,4-dione","C10 H15 N3 O3",0.4,225.11143,226.11871,7.074,"thailand_sample_7","mz_cloud",3203818.14298376
2000,"1,3-Dimethyl-6-morpholino-1,2,3,4-tetrahydropyrimidine-2,4-dione","C10 H15 N3 O3",0.4,225.11143,226.11871,7.074,"thailand_sample_8","mz_cloud",2817563.73150715
1904,"1,3-Divinyl-2-imidazolidinone","C7 H10 N2 O",0.47,138.07938,139.08665,7.378,"lysimeter_control_eg_171221","mz_cloud",3410471.45949092
1904,"1,3-Divinyl-2-imidazolidinone","C7 H10 N2 O",0.47,138.07938,139.08665,7.378,"lysimeter_control_eg_250122","mz_cloud",329245.224378308
1904,"1,3-Divinyl-2-imidazolidinone","C7 H10 N2 O",0.47,138.07938,139.08665,7.378,"lysimeter_control_op_171221","mz_cloud",146224.838629122
1904,"1,3-Divinyl-2-imidazolidinone","C7 H10 N2 O",0.47,138.07938,139.08665,7.378,"lysimeter_eg_03y_171221","mz_cloud",1352330.31926328
1904,"1,3-Divinyl-2-imidazolidinone","C7 H10 N2 O",0.47,138.07938,139.08665,7.378,"lysimeter_eg_03y_250122","mz_cloud",136748.844002156
4641,"1,3-Divinyl-2-imidazolidinone","C7 H10 N2 O",0.52,138.07938,139.08666,6.531,"lysimeter_op_0_3y_171221","mz_cloud",231519.143729263
4641,"1,3-Divinyl-2-imidazolidinone","C7 H10 N2 O",0.52,138.07938,139.08666,6.531,"thailand_sample_7","mz_cloud",888098.751679529
1541,"1,4-Dimethylanthraquinone","C16 H12 O2",0.41,236.08383,237.0911,11.406,"landfill_eg_3_10y","mz_cloud",622620.363530874
1541,"1,4-Dimethylanthraquinone","C16 H12 O2",0.41,236.08383,237.0911,11.406,"thailand_sample_6","mz_cloud",163998.970377888
1541,"1,4-Dimethylanthraquinone","C16 H12 O2",0.41,236.08383,237.0911,11.406,"thailand_sample_7","mz_cloud",4228212.07288261
1541,"1,4-Dimethylanthraquinone","C16 H12 O2",0.41,236.08383,237.0911,11.406,"thailand_sample_8","mz_cloud",3899355.85823135
5382,"1,4-Dimethylpiperazine","C6 H14 N2",1.03,114.11582,115.12309,1.332,"landfill_eg_3_10y","mz_cloud",905066.889621819
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",4.3,384.16142,385.1687,20.662,"landfill_eg_3_10y","mz_cloud",2154053.26888096
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",4.3,384.16142,385.1687,20.662,"lysimeter_control_op_171221","mz_cloud",254763.558874559
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",4.3,384.16142,385.1687,20.662,"lysimeter_control_op_260122","mz_cloud",252042.786790243
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",4.3,384.16142,385.1687,20.662,"lysimeter_op_0_3y_171221","mz_cloud",187030.082227424
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",4.3,384.16142,385.1687,20.662,"lysimeter_op_0_3y_250122","mz_cloud",1006351.08743199
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",4.3,384.16142,385.1687,20.662,"lysimeter_op_3_10y_171221","mz_cloud",352256.724715138
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",4.3,384.16142,385.1687,20.662,"thailand_sample_1","mz_cloud",6795950.10023258
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",4.3,384.16142,385.1687,20.662,"thailand_sample_2","mz_cloud",385311.026172747
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",4.3,384.16142,385.1687,20.662,"thailand_sample_3","mz_cloud",8867334.01891749
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",4.3,384.16142,385.1687,20.662,"thailand_sample_6","mz_cloud",7212416.63351215
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",4.3,384.16142,385.1687,20.662,"thailand_sample_7","mz_cloud",610793.944710333
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",4.3,384.16142,385.1687,20.662,"thailand_sample_8","mz_cloud",6817154.15455257
3867,"1,5-Isoquinolinediol","C9 H7 N O2",0.22,161.04771,162.05499,7.834,"crh_inlet","mz_cloud",110006.440851414
3867,"1,5-Isoquinolinediol","C9 H7 N O2",0.22,161.04771,162.05499,7.834,"lysimeter_control_eg_171221","mz_cloud",1031836.82890934
3867,"1,5-Isoquinolinediol","C9 H7 N O2",0.22,161.04771,162.05499,7.834,"lysimeter_control_op_171221","mz_cloud",635780.536064537
3867,"1,5-Isoquinolinediol","C9 H7 N O2",0.22,161.04771,162.05499,7.834,"lysimeter_eg_03y_171221","mz_cloud",600840.190169881
3867,"1,5-Isoquinolinediol","C9 H7 N O2",0.22,161.04771,162.05499,7.834,"lysimeter_op_0_3y_171221","mz_cloud",794143.208519468
3867,"1,5-Isoquinolinediol","C9 H7 N O2",0.22,161.04771,162.05499,7.834,"lysimeter_op_0_3y_250122","mz_cloud",219491.778799561
3867,"1,5-Isoquinolinediol","C9 H7 N O2",0.22,161.04771,162.05499,7.834,"lysimeter_op_3_10y_171221","mz_cloud",603865.34837475
2522,"1-(1,3,3-Trimethyl-2,3-dihydro-1H-indol-2-yliden)acetone","C14 H17 N O",0.37,215.13109,216.13837,8.992,"landfill_eg_0_3y","mz_cloud",812584.722287412
2522,"1-(1,3,3-Trimethyl-2,3-dihydro-1H-indol-2-yliden)acetone","C14 H17 N O",0.37,215.13109,216.13837,8.992,"landfill_eg_3_10y","mz_cloud",2507309.10234075
2522,"1-(1,3,3-Trimethyl-2,3-dihydro-1H-indol-2-yliden)acetone","C14 H17 N O",0.37,215.13109,216.13837,8.992,"lysimeter_control_eg_171221","mz_cloud",261689.382288913
2522,"1-(1,3,3-Trimethyl-2,3-dihydro-1H-indol-2-yliden)acetone","C14 H17 N O",0.37,215.13109,216.13837,8.992,"lysimeter_eg_03y_171221","mz_cloud",782854.206613289
2522,"1-(1,3,3-Trimethyl-2,3-dihydro-1H-indol-2-yliden)acetone","C14 H17 N O",0.37,215.13109,216.13837,8.992,"lysimeter_eg_3_10y_171221","mz_cloud",182518.690033098
1075,"1-(2-methoxy-4-nitrophenyl)pyrrolidine","C11 H14 N2 O3",0.36,222.10052,223.1078,5.572,"thailand_sample_7","mz_cloud",5998822.65887539
1075,"1-(2-methoxy-4-nitrophenyl)pyrrolidine","C11 H14 N2 O3",0.36,222.10052,223.1078,5.572,"thailand_sample_8","mz_cloud",5519943.93038256
4950,"1-(3-methoxy-2-nitrostyryl)pyrrolidine","C13 H16 N2 O3",0.52,248.11622,249.1235,6.591,"thailand_sample_7","mz_cloud",1049300.61637584
4950,"1-(3-methoxy-2-nitrostyryl)pyrrolidine","C13 H16 N2 O3",0.52,248.11622,249.1235,6.591,"thailand_sample_8","mz_cloud",743739.063849292
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"crh_fst1","mz_cloud",573403.941462702
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"crh_fst3","mz_cloud",623713.94707101
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"crh_fst4","mz_cloud",588818.300497361
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"landfill_eg_0_3y","mz_cloud",2010525.80414693
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"landfill_eg_3_10y","mz_cloud",650883.260923277
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"landfill_eg_y104","mz_cloud",980122.132007708
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"landfill_op_y104","mz_cloud",683972.403700457
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"lysimeter_control_eg_140622","mz_cloud",577210.339363591
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"lysimeter_control_eg_171221","mz_cloud",1160624.71590311
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"lysimeter_control_op_140622","mz_cloud",997001.448923888
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"lysimeter_eg104_140622","mz_cloud",569395.99551259
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"lysimeter_eg3_104_140622","mz_cloud",633805.82803072
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"lysimeter_eg3_104_250122","mz_cloud",615595.00537062
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"lysimeter_eg3_104_250122_20221003231510","mz_cloud",632956.885662129
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"lysimeter_eg_03y_171221","mz_cloud",1357054.21994918
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"lysimeter_eg_03y_250122","mz_cloud",672255.23298426
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"lysimeter_eg_0_3y_14062022","mz_cloud",677409.47556296
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"lysimeter_eg_104_171221","mz_cloud",636206.999037779
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"lysimeter_op0_34_140622","mz_cloud",656753.039583543
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"lysimeter_op_0_3y_171221","mz_cloud",1482182.04369457
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"lysimeter_op_0_3y_250122","mz_cloud",800797.477801229
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"lysimeter_op_10y_140622","mz_cloud",1079059.82593037
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"lysimeter_op_10y_171222","mz_cloud",687761.635251955
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"lysimeter_op_3_10y_171221","mz_cloud",738039.480448147
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"lysimeter_op_3_10y_250122","mz_cloud",1084217.34422169
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"lysimeter_op_7104_250122","mz_cloud",1197661.58311498
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"thailand_sample_3","mz_cloud",650319.980665096
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"thailand_sample_4","mz_cloud",890815.457656544
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"thailand_sample_5","mz_cloud",611209.600176299
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",2.21,324.19573,325.20301,22.367,"thailand_sample_8","mz_cloud",1048504.88465628
1284,"1-(4-methyl-2-nitrophenoxy)-3-[4-(3-phenyl-1,2,4-thiadiazol-5-yl)piperazino]propan-2-ol","C22 H25 N5 O4 S",2.37,455.16381,456.17108,16.398,"landfill_eg_3_10y","mz_cloud",4711261.65306451
1284,"1-(4-methyl-2-nitrophenoxy)-3-[4-(3-phenyl-1,2,4-thiadiazol-5-yl)piperazino]propan-2-ol","C22 H25 N5 O4 S",2.37,455.16381,456.17108,16.398,"lysimeter_eg3_104_250122_20221003231510","mz_cloud",588412.575269246
1284,"1-(4-methyl-2-nitrophenoxy)-3-[4-(3-phenyl-1,2,4-thiadiazol-5-yl)piperazino]propan-2-ol","C22 H25 N5 O4 S",2.37,455.16381,456.17108,16.398,"lysimeter_eg_0_3y_14062022","mz_cloud",1964355.96675081
1608,"1-(4-nitrophenyl)-1H-indole","C14 H10 N2 O2",0.59,238.07437,239.08164,13.176,"thailand_sample_7","mz_cloud",4020591.01036332
1608,"1-(4-nitrophenyl)-1H-indole","C14 H10 N2 O2",0.59,238.07437,239.08164,13.176,"thailand_sample_8","mz_cloud",3060798.84323509
2230,"1-(6-methoxy-7-methyl-6H-[1,2,5]oxadiazolo[3,4-e]indol-8-yl)ethan-1-one","C12 H11 N3 O3",0.5,245.08016,246.08744,7.202,"thailand_sample_7","mz_cloud",2811294.13940567
2230,"1-(6-methoxy-7-methyl-6H-[1,2,5]oxadiazolo[3,4-e]indol-8-yl)ethan-1-one","C12 H11 N3 O3",0.5,245.08016,246.08744,7.202,"thailand_sample_8","mz_cloud",2847177.22182967
509,"1-Dodecyl-2-pyrrolidinone","C16 H31 N O",0.47,253.24068,254.24796,19.432,"crh_fst1","mz_cloud",11808324.9520373
509,"1-Dodecyl-2-pyrrolidinone","C16 H31 N O",0.47,253.24068,254.24796,19.432,"crh_fst2","mz_cloud",11664519.6182926
509,"1-Dodecyl-2-pyrrolidinone","C16 H31 N O",0.47,253.24068,254.24796,19.432,"crh_fst3","mz_cloud",5249418.58765499
509,"1-Dodecyl-2-pyrrolidinone","C16 H31 N O",0.47,253.24068,254.24796,19.432,"crh_fst4","mz_cloud",11886483.4823286
509,"1-Dodecyl-2-pyrrolidinone","C16 H31 N O",0.47,253.24068,254.24796,19.432,"crh_fst5","mz_cloud",11967399.820024
509,"1-Dodecyl-2-pyrrolidinone","C16 H31 N O",0.47,253.24068,254.24796,19.432,"crh_inlet","mz_cloud",11876962.4039147
509,"1-Dodecyl-2-pyrrolidinone","C16 H31 N O",0.47,253.24068,254.24796,19.432,"landfill_eg_0_3y","mz_cloud",8784934.4516216
509,"1-Dodecyl-2-pyrrolidinone","C16 H31 N O",0.47,253.24068,254.24796,19.432,"landfill_eg_3_10y","mz_cloud",9160473.78569489
509,"1-Dodecyl-2-pyrrolidinone","C16 H31 N O",0.47,253.24068,254.24796,19.432,"landfill_eg_y104","mz_cloud",9526625.51670656
509,"1-Dodecyl-2-pyrrolidinone","C16 H31 N O",0.47,253.24068,254.24796,19.432,"landfill_op_y104","mz_cloud",8824275.26147536
509,"1-Dodecyl-2-pyrrolidinone","C16 H31 N O",0.47,253.24068,254.24796,19.432,"lysimeter_control_eg_140622","mz_cloud",11437348.8082981
509,"1-Dodecyl-2-pyrrolidinone","C16 H31 N O",0.47,253.24068,254.24796,19.432,"lysimeter_control_eg_171221","mz_cloud",3709386.17730725
509,"1-Dodecyl-2-pyrrolidinone","C16 H31 N O",0.47,253.24068,254.24796,19.432,"lysimeter_control_eg_250122","mz_cloud",3826449.87890864
509,"1-Dodecyl-2-pyrrolidinone","C16 H31 N O",0.47,253.24068,254.24796,19.432,"lysimeter_control_op_140622","mz_cloud",11599060.637732
509,"1-Dodecyl-2-pyrrolidinone","C16 H31 N O",0.47,253.24068,254.24796,19.432,"lysimeter_control_op_171221","mz_cloud",8616671.97064263
509,"1-Dodecyl-2-pyrrolidinone","C16 H31 N O",0.47,253.24068,254.24796,19.432,"lysimeter_control_op_260122","mz_cloud",11360456.6262764
509,"1-Dodecyl-2-pyrrolidinone","C16 H31 N O",0.47,253.24068,254.24796,19.432,"lysimeter_eg104_140622","mz_cloud",11711187.2710723
509,"1-Dodecyl-2-pyrrolidinone","C16 H31 N O",0.47,253.24068,254.24796,19.432,"lysimeter_eg3_104_140622","mz_cloud",11096574.5932638
