"peak_number","name","formula","calc_mw","m_z","rt_min","sample_location","mass_list_name","mean_area"
8058,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.04769,174.05498,13.728,"crh_fst5","kps_pharmaceuticals_oct22",117858.482542086
4686,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.04771,174.055,9.276,"crh_inlet","kps_pharmaceuticals_oct22",339079.164516687
6890,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.04766,174.05495,9.831,"landfill_eg_y104","kps_pharmaceuticals_oct22",277913.49010274
4664,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.0477,174.05499,8.876,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",526820.826313067
4664,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.0477,174.05499,8.876,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",267200.000416838
4664,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.0477,174.05499,8.876,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",548114.914715062
6890,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.04766,174.05495,9.831,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",269836.911264917
8058,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.04769,174.05498,13.728,"lysimeter_eg104_140622","kps_pharmaceuticals_oct22",129592.641481547
4686,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.04771,174.055,9.276,"lysimeter_eg3_104_140622","kps_pharmaceuticals_oct22",509510.185027016
4664,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.0477,174.05499,8.876,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",499803.942564825
4664,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.0477,174.05499,8.876,"lysimeter_eg3_104_250122_20221003231510","kps_pharmaceuticals_oct22",547131.297072234
4686,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.04771,174.055,9.276,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",509644.899020763
4686,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.04771,174.055,9.276,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",683220.503470215
4664,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.0477,174.05499,8.876,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",537562.857103882
6631,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.04772,174.05499,2.982,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",554924.588448867
4664,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.0477,174.05499,8.876,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",475948.480137372
4664,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.0477,174.05499,8.876,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",397580.679569675
4664,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.0477,174.05499,8.876,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",491854.479202399
4664,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.0477,174.05499,8.876,"lysimeter_op_3_10y_250122","kps_pharmaceuticals_oct22",501955.588576037
8058,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.04769,174.05498,13.728,"lysimeter_op_7104_250122","kps_pharmaceuticals_oct22",125723.200499038
8058,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.04769,174.05498,13.728,"thailand_sample_1","kps_pharmaceuticals_oct22",196860.405268946
6890,"2-Quinolinecarboxylic acid","C10 H7 N O2",173.04766,174.05495,9.831,"thailand_sample_3","kps_pharmaceuticals_oct22",179273.142829488
3176,"2-benzylideneheptanal","C14 H18 O",202.13578,203.14306,15.484,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",1918470.70125659
3176,"2-benzylideneheptanal","C14 H18 O",202.13578,203.14306,15.484,"landfill_eg_y104","kps_pharmaceuticals_oct22",654030.367871544
3176,"2-benzylideneheptanal","C14 H18 O",202.13578,203.14306,15.484,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",587981.430269872
3176,"2-benzylideneheptanal","C14 H18 O",202.13578,203.14306,15.484,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",272586.368392099
3176,"2-benzylideneheptanal","C14 H18 O",202.13578,203.14306,15.484,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",248064.62677631
5296,"2-benzylsuccinate | Alpha-benzylsuccinic acid","C11 H12 O4",208.07359,209.08086,10.103,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",930255.551412825
7024,"2-benzylsuccinate | Alpha-benzylsuccinic acid","C11 H12 O4",208.07363,209.08081,11.024,"thailand_sample_7","kps_pharmaceuticals_oct22",455650.593156905
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"crh_fst1","kps_pharmaceuticals_oct22",3225592.20777804
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"crh_fst2","kps_pharmaceuticals_oct22",3238665.88371415
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"crh_fst3","kps_pharmaceuticals_oct22",3308474.84662824
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"crh_fst4","kps_pharmaceuticals_oct22",3432209.62843701
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"crh_fst5","kps_pharmaceuticals_oct22",3292055.27908634
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"crh_inlet","kps_pharmaceuticals_oct22",1390827.8350429
7585,"2-iodobenzylthio group","C7 H7 I S",249.93161,250.93888,1.305,"landfill_op_y104","kps_pharmaceuticals_oct22",303884.090890739
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",470458.276129118
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",103135.205181698
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"lysimeter_eg104_140622","kps_pharmaceuticals_oct22",455341.014589793
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"lysimeter_eg3_104_140622","kps_pharmaceuticals_oct22",2477713.20854556
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",566989.600049868
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",759606.034473154
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",140791.718262638
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",903126.447929195
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",538927.790095126
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",1451765.33634049
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",2316646.74325759
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",724736.229191077
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",1400848.18550998
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",1591041.76033509
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"lysimeter_op_3_10y_250122","kps_pharmaceuticals_oct22",3025337.45763913
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"lysimeter_op_7104_250122","kps_pharmaceuticals_oct22",1527792.64734586
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"thailand_sample_1","kps_pharmaceuticals_oct22",186436.20361515
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"thailand_sample_2","kps_pharmaceuticals_oct22",3541694.67582327
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"thailand_sample_3","kps_pharmaceuticals_oct22",3859949.15135366
1693,"2-iodobenzylthio group","C7 H7 I S",249.93144,250.93883,1.094,"thailand_sample_4","kps_pharmaceuticals_oct22",252118.258530135
5487,"2-phenylbenzylamine","C13 H13 N",183.10483,184.1121,13.214,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",636560.607444039
5487,"2-phenylbenzylamine","C13 H13 N",183.10483,184.1121,13.214,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",584512.394598695
5487,"2-phenylbenzylamine","C13 H13 N",183.10483,184.1121,13.214,"landfill_eg_y104","kps_pharmaceuticals_oct22",662425.549970992
5487,"2-phenylbenzylamine","C13 H13 N",183.10483,184.1121,13.214,"landfill_op_y104","kps_pharmaceuticals_oct22",559811.855950473
5487,"2-phenylbenzylamine","C13 H13 N",183.10483,184.1121,13.214,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",872042.1861927
5487,"2-phenylbenzylamine","C13 H13 N",183.10483,184.1121,13.214,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",698111.750365153
5487,"2-phenylbenzylamine","C13 H13 N",183.10483,184.1121,13.214,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",694344.287348135
5487,"2-phenylbenzylamine","C13 H13 N",183.10483,184.1121,13.214,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",840370.85647929
5487,"2-phenylbenzylamine","C13 H13 N",183.10483,184.1121,13.214,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",703547.749985037
5487,"2-phenylbenzylamine","C13 H13 N",183.10483,184.1121,13.214,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",727138.909515538
5487,"2-phenylbenzylamine","C13 H13 N",183.10483,184.1121,13.214,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",702567.203611643
5487,"2-phenylbenzylamine","C13 H13 N",183.10483,184.1121,13.214,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",777544.22793897
5487,"2-phenylbenzylamine","C13 H13 N",183.10483,184.1121,13.214,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",816616.066087376
5487,"2-phenylbenzylamine","C13 H13 N",183.10483,184.1121,13.214,"lysimeter_op_7104_250122","kps_pharmaceuticals_oct22",663829.782107687
5487,"2-phenylbenzylamine","C13 H13 N",183.10483,184.1121,13.214,"thailand_sample_8","kps_pharmaceuticals_oct22",419133.541988012
5144,"3,4-Diaminopyridine","C5 H7 N3",109.06436,110.07142,1.258,"thailand_sample_1","kps_pharmaceuticals_oct22",104592.410621139
5144,"3,4-Diaminopyridine","C5 H7 N3",109.06436,110.07142,1.258,"thailand_sample_2","kps_pharmaceuticals_oct22",391517.230603451
5144,"3,4-Diaminopyridine","C5 H7 N3",109.06436,110.07142,1.258,"thailand_sample_3","kps_pharmaceuticals_oct22",978629.644333438
1815,"3,4-Dimethylaniline","C8 H11 N",121.08926,122.09654,4.35,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",3578292.85892257
4572,"3,4-Dimethylphenol","C8 H10 O",122.07328,123.08055,9.376,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",1179178.37316605
2126,"3,4-Dimethylphenol","C8 H10 O",122.07328,123.08055,12.47,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",2997566.44634932
4043,"3,4-Dimethylphenol","C8 H10 O",122.07328,123.08055,14.563,"landfill_eg_y104","kps_pharmaceuticals_oct22",352499.688696434
2126,"3,4-Dimethylphenol","C8 H10 O",122.07328,123.08055,12.47,"landfill_op_y104","kps_pharmaceuticals_oct22",744585.497092239
4043,"3,4-Dimethylphenol","C8 H10 O",122.07328,123.08055,14.563,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",104183.582734142
2126,"3,4-Dimethylphenol","C8 H10 O",122.07328,123.08055,12.47,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",662846.858310705
4043,"3,4-Dimethylphenol","C8 H10 O",122.07328,123.08055,14.563,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",224193.043407994
2126,"3,4-Dimethylphenol","C8 H10 O",122.07328,123.08055,12.47,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",606090.600774134
3885,"3,4-Methylenedioxyethamphetamine","C12 H17 N O2",207.12592,208.13319,7.599,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",1486248.37452736
5459,"3,4-Methylenedioxyethamphetamine","C12 H17 N O2",207.12594,208.13321,7.972,"landfill_eg_y104","kps_pharmaceuticals_oct22",168648.362188465
4756,"3,4-Methylenedioxyethamphetamine","C12 H17 N O2",207.12593,208.13321,7.311,"landfill_op_y104","kps_pharmaceuticals_oct22",1120795.70317701
5459,"3,4-Methylenedioxyethamphetamine","C12 H17 N O2",207.12594,208.13321,7.972,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",123066.363072477
6593,"3,4-Methylenedioxyethamphetamine","C12 H17 N O2",207.12596,208.13323,13.1,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",211104.099358843
3396,"3,4-Methylenedioxyethamphetamine","C12 H17 N O2",207.12595,208.13322,4.32,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",970677.088360283
3396,"3,4-Methylenedioxyethamphetamine","C12 H17 N O2",207.12595,208.13322,4.32,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",409844.528380764
3396,"3,4-Methylenedioxyethamphetamine","C12 H17 N O2",207.12595,208.13322,4.32,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",1768483.07531839
6297,"3,4-Methylenedioxyethamphetamine","C12 H17 N O2",207.12595,208.13321,9.263,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",116118.09469371
6297,"3,4-Methylenedioxyethamphetamine","C12 H17 N O2",207.12595,208.13321,9.263,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",137764.283598677
3396,"3,4-Methylenedioxyethamphetamine","C12 H17 N O2",207.12595,208.13322,4.32,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",935373.105757701
7318,"3,4-dichloroisocoumarin","C9 H4 Cl2 O2",213.95803,214.96531,1.113,"thailand_sample_7","kps_pharmaceuticals_oct22",376760.198266198
3714,"3-Hydroxyglutarate","C5 H8 O5",148.03764,149.04492,2.809,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",1575912.42037607
3714,"3-Hydroxyglutarate","C5 H8 O5",148.03764,149.04492,2.809,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",715188.157820161
3714,"3-Hydroxyglutarate","C5 H8 O5",148.03764,149.04492,2.809,"landfill_eg_y104","kps_pharmaceuticals_oct22",325786.233296331
3714,"3-Hydroxyglutarate","C5 H8 O5",148.03764,149.04492,2.809,"landfill_op_y104","kps_pharmaceuticals_oct22",1120803.96286063
3714,"3-Hydroxyglutarate","C5 H8 O5",148.03764,149.04492,2.809,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",157234.93136938
2151,"3-sulfolactate","C3 H6 O6 S",169.98923,170.99651,3.918,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",421218.894986695
2151,"3-sulfolactate","C3 H6 O6 S",169.98923,170.99651,3.918,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",2947430.49292277
2151,"3-sulfolactate","C3 H6 O6 S",169.98923,170.99651,3.918,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",2568709.66048219
7146,"4-Aminofolic acid","C19 H20 N8 O5",440.15578,441.16306,14.303,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",423474.752714692
4527,"4-Carbamimidamidobenzoic acid","C8 H9 N3 O2",179.06955,180.07682,2.049,"thailand_sample_7","kps_pharmaceuticals_oct22",1197497.94685433
3024,"4-Epianhydrotetracycline","C22 H22 N2 O7",426.14276,427.15003,9.885,"thailand_sample_7","kps_pharmaceuticals_oct22",2037666.8156052
3024,"4-Epianhydrotetracycline","C22 H22 N2 O7",426.14276,427.15003,9.885,"thailand_sample_8","kps_pharmaceuticals_oct22",1674189.63788353
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"crh_fst1","kps_pharmaceuticals_oct22",651925.973814317
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"crh_fst2","kps_pharmaceuticals_oct22",674629.670376449
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"crh_fst3","kps_pharmaceuticals_oct22",648547.391033889
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"crh_fst4","kps_pharmaceuticals_oct22",677376.968450238
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"crh_fst5","kps_pharmaceuticals_oct22",694745.785752939
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"crh_inlet","kps_pharmaceuticals_oct22",638225.361735407
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",3463138.43361235
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"landfill_eg_y104","kps_pharmaceuticals_oct22",890953.448865396
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"landfill_op_y104","kps_pharmaceuticals_oct22",1027075.01013543
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",863496.927711567
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",960393.404093869
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",1017464.10932331
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",751525.533693016
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",984518.572801885
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",766747.87582453
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_eg104_140622","kps_pharmaceuticals_oct22",751641.90728122
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_eg3_104_140622","kps_pharmaceuticals_oct22",712136.20286212
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",749588.143990926
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_eg3_104_250122_20221003231510","kps_pharmaceuticals_oct22",656498.172648642
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",819152.458495442
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",836933.11918513
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",716661.488209888
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",920720.515898598
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",728931.809014488
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_op3_104_140622","kps_pharmaceuticals_oct22",688260.655795209
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",873525.908086919
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",846147.090349787
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",701219.759623838
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",662687.89988555
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",690124.344823527
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_op_3_10y_250122","kps_pharmaceuticals_oct22",634444.12724447
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"lysimeter_op_7104_250122","kps_pharmaceuticals_oct22",659591.183413964
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"thailand_sample_1","kps_pharmaceuticals_oct22",760924.126531672
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"thailand_sample_2","kps_pharmaceuticals_oct22",770570.068660736
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"thailand_sample_3","kps_pharmaceuticals_oct22",819299.138673675
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"thailand_sample_4","kps_pharmaceuticals_oct22",752897.102979259
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"thailand_sample_5","kps_pharmaceuticals_oct22",765091.015781574
1877,"4-Heptylphenol","C13 H20 O",192.15144,193.15872,15.977,"thailand_sample_6","kps_pharmaceuticals_oct22",715443.261911422
6098,"4-Heptylphenol","C13 H20 O",192.15147,193.15875,13.939,"thailand_sample_8","kps_pharmaceuticals_oct22",416209.109432826
6041,"4-Hexylresorcinol","C12 H18 O2",194.13071,195.13799,15.646,"crh_fst1","kps_pharmaceuticals_oct22",184408.179764633
6041,"4-Hexylresorcinol","C12 H18 O2",194.13071,195.13799,15.646,"crh_fst4","kps_pharmaceuticals_oct22",148967.239698879
6041,"4-Hexylresorcinol","C12 H18 O2",194.13071,195.13799,15.646,"crh_inlet","kps_pharmaceuticals_oct22",169308.316073497
5910,"4-Hexylresorcinol","C12 H18 O2",194.13113,195.13799,16.096,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",221646.94099573
5910,"4-Hexylresorcinol","C12 H18 O2",194.13113,195.13799,16.096,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",320184.654989598
4998,"4-Hexylresorcinol","C12 H18 O2",194.13069,195.13796,10.19,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",689100.375030919
6041,"4-Hexylresorcinol","C12 H18 O2",194.13071,195.13799,15.646,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",159666.756674084
4998,"4-Hexylresorcinol","C12 H18 O2",194.13069,195.13796,10.19,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",528317.779814184
4971,"4-Hexylresorcinol","C12 H18 O2",194.13071,195.13798,17.393,"thailand_sample_7","kps_pharmaceuticals_oct22",1044864.1636329
1351,"4-Hydroxyandrostenedione","C19 H26 O3",302.18834,303.19562,16.721,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",4865650.1459715
