"peak_number","unique_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample_location","group_area","peak_rating","mass_list_name","mass_list_match"
727,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.199","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.41,418.17028,419.17756,20.199,8856830.50461465,3,65.2,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",6719297.12021893,6.7,"mz_cloud","No matches found"
727,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.199","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.41,418.17028,419.17756,20.199,8856830.50461465,3,65.2,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",7254851.37485839,8.4,"mz_cloud","No matches found"
727,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.199","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.41,418.17028,419.17756,20.199,8856830.50461465,3,65.2,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_eg_104_171221",6509802.19840423,7.3,"mz_cloud","No matches found"
727,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.199","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.41,418.17028,419.17756,20.199,8856830.50461465,3,65.2,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_eg_3_10y_171221",5856363.1195581,6.7,"mz_cloud","No matches found"
727,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.199","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.41,418.17028,419.17756,20.199,8856830.50461465,3,65.2,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_op0_34_140622",6189915.67194859,7.3,"mz_cloud","No matches found"
727,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.199","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.41,418.17028,419.17756,20.199,8856830.50461465,3,65.2,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_op3_104_140622",6868276.10363282,8.9,"mz_cloud","No matches found"
727,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.199","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.41,418.17028,419.17756,20.199,8856830.50461465,3,65.2,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",6340976.66076406,7.3,"mz_cloud","No matches found"
727,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.199","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.41,418.17028,419.17756,20.199,8856830.50461465,3,65.2,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",6219901.00902228,5.7,"mz_cloud","No matches found"
727,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.199","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.41,418.17028,419.17756,20.199,8856830.50461465,3,65.2,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_140622",7621874.88077259,7.8,"mz_cloud","No matches found"
727,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.199","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.41,418.17028,419.17756,20.199,8856830.50461465,3,65.2,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",6157762.51718305,7.3,"mz_cloud","No matches found"
727,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.199","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.41,418.17028,419.17756,20.199,8856830.50461465,3,65.2,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",6946030.63486055,7.8,"mz_cloud","No matches found"
727,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.199","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.41,418.17028,419.17756,20.199,8856830.50461465,3,65.2,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_250122",6605736.53326411,6.7,"mz_cloud","No matches found"
727,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.199","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.41,418.17028,419.17756,20.199,8856830.50461465,3,65.2,8.3,"DDA for preferred ion","[M+H]+1","lysimeter_op_7104_250122",6714863.80786084,7.3,"mz_cloud","No matches found"
727,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.199","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.41,418.17028,419.17756,20.199,8856830.50461465,3,65.2,8.3,"DDA for preferred ion","[M+H]+1","thailand_sample_1",5799058.67522232,5.1,"mz_cloud","No matches found"
727,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.199","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.41,418.17028,419.17756,20.199,8856830.50461465,3,65.2,8.3,"DDA for preferred ion","[M+H]+1","thailand_sample_2",5878042.31803888,6.2,"mz_cloud","No matches found"
727,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.199","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.41,418.17028,419.17756,20.199,8856830.50461465,3,65.2,8.3,"DDA for preferred ion","[M+H]+1","thailand_sample_3",5317265.76592556,5.7,"mz_cloud","No matches found"
727,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.199","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.41,418.17028,419.17756,20.199,8856830.50461465,3,65.2,8.3,"DDA for preferred ion","[M+H]+1","thailand_sample_5",6911030.38954166,7.3,"mz_cloud","No matches found"
727,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.199","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.41,418.17028,419.17756,20.199,8856830.50461465,3,65.2,8.3,"DDA for preferred ion","[M+H]+1","thailand_sample_6",6027914.65007053,6.2,"mz_cloud","No matches found"
727,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.199","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.41,418.17028,419.17756,20.199,8856830.50461465,3,65.2,8.3,"DDA for preferred ion","[M+H]+1","thailand_sample_7",5527322.57428903,5.1,"mz_cloud","No matches found"
727,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.199","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.41,418.17028,419.17756,20.199,8856830.50461465,3,65.2,8.3,"DDA for preferred ion","[M+H]+1","thailand_sample_8",6358334.03498438,7.8,"mz_cloud","No matches found"
2798,"(2-Nitro-1-propenyl)benzene_2.478","(2-Nitro-1-propenyl)benzene","C9 H9 N O2","Full match","Partial match","Full match",0.18,163.06336,164.07063,2.478,2238273.50772596,1,64.4,43.3,"DDA for preferred ion","[M+H]+1","landfill_eg_0_3y",1256059.2792905,5.9,"kps_psychoactive_substances_v2","Single match found"
2798,"(2-Nitro-1-propenyl)benzene_2.478","(2-Nitro-1-propenyl)benzene","C9 H9 N O2","Full match","Partial match","Full match",0.18,163.06336,164.07063,2.478,2238273.50772596,1,64.4,43.3,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",2238273.50772596,8.4,"kps_psychoactive_substances_v2","Single match found"
3824,"(2-Nitro-1-propenyl)benzene_2.138","(2-Nitro-1-propenyl)benzene","C9 H9 N O2","Full match","Invalid mass","Full match",0.23,163.06337,164.07064,2.138,1523842.6468986,1,62.9,43,"DDA for preferred ion","[M+H]+1","landfill_op_y104",899790.656607016,6.4,"kps_psychoactive_substances_v2","Single match found"
3008,"(2-Nitro-1-propenyl)benzene_1.306","(2-Nitro-1-propenyl)benzene","C9 H9 N O2","Full match","No results","Full match",0.08,163.06334,164.07061,1.306,2052210.71815382,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_140622",132055.455129473,5.2,"kps_psychoactive_substances_v2","Single match found"
3708,"(2-Nitro-1-propenyl)benzene_3.363","(2-Nitro-1-propenyl)benzene","C9 H9 N O2","Full match","No results","Full match",0.21,163.06336,164.07064,3.363,1580068.45004957,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",1562977.62234517,6.7,"kps_psychoactive_substances_v2","Single match found"
3008,"(2-Nitro-1-propenyl)benzene_1.306","(2-Nitro-1-propenyl)benzene","C9 H9 N O2","Full match","No results","Full match",0.08,163.06334,164.07061,1.306,2052210.71815382,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",821967.909737436,7,"kps_psychoactive_substances_v2","Single match found"
3008,"(2-Nitro-1-propenyl)benzene_1.306","(2-Nitro-1-propenyl)benzene","C9 H9 N O2","Full match","No results","Full match",0.08,163.06334,164.07061,1.306,2052210.71815382,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",389061.892694958,6.1,"kps_psychoactive_substances_v2","Single match found"
3008,"(2-Nitro-1-propenyl)benzene_1.306","(2-Nitro-1-propenyl)benzene","C9 H9 N O2","Full match","No results","Full match",0.08,163.06334,164.07061,1.306,2052210.71815382,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op0_34_140622",129816.935544188,6.3,"kps_psychoactive_substances_v2","Single match found"
3008,"(2-Nitro-1-propenyl)benzene_1.306","(2-Nitro-1-propenyl)benzene","C9 H9 N O2","Full match","No results","Full match",0.08,163.06334,164.07061,1.306,2052210.71815382,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",356391.903148305,7.2,"kps_psychoactive_substances_v2","Single match found"
2500,"(2-Nitro-1-propenyl)benzene_8.846","(2-Nitro-1-propenyl)benzene","C9 H9 N O2","Full match","Partial match","Full match",0.15,163.06335,164.07063,8.846,2531123.63864458,1,60.3,8,"DDA for preferred ion","[M+H]+1","thailand_sample_7",2531123.63864458,7.3,"kps_psychoactive_substances_v2","Single match found"
2500,"(2-Nitro-1-propenyl)benzene_8.846","(2-Nitro-1-propenyl)benzene","C9 H9 N O2","Full match","Partial match","Full match",0.15,163.06335,164.07063,8.846,2531123.63864458,1,60.3,8,"DDA for preferred ion","[M+H]+1","thailand_sample_8",2343138.99991669,7.8,"kps_psychoactive_substances_v2","Single match found"
5710,"(2E)-5-hydroxy-N-[3-(5-{3-[(2E)-5-hydroxy-3-methylpent-2-enamido]propyl}-3,6-dioxopiperazin-2-yl)propyl]-3-methylpent-2-enamide_8.771","(2E)-5-hydroxy-N-[3-(5-{3-[(2E)-5-hydroxy-3-methylpent-2-enamido]propyl}-3,6-dioxopiperazin-2-yl)propyl]-3-methylpent-2-enamide","C22 H36 N4 O6","Not the top hit","Full match","No results",-0.06,452.26346,475.25266,8.771,807676.082360906,2,98.4,9.9,"DDA for preferred ion","[M+Na]+1","lysimeter_op_0_3y_171221",807676.082360906,8.6,"mz_cloud","No matches found"
5513,"(2R)-5-Methoxy-2-methyl-2,3,8,9-tetrahydro-4H-furo[2,3-H]chromen-4-one_14.597","(2R)-5-Methoxy-2-methyl-2,3,8,9-tetrahydro-4H-furo[2,3-H]chromen-4-one","C13 H14 O4","Full match","Full match","No results",-0.05,234.0892,235.09661,14.597,866272.995929436,8,77,48.3,"DDA for preferred ion","[M+H]+1","landfill_eg_0_3y",866272.995929436,5.3,"mz_cloud","No matches found"
5513,"(2R)-5-Methoxy-2-methyl-2,3,8,9-tetrahydro-4H-furo[2,3-H]chromen-4-one_14.597","(2R)-5-Methoxy-2-methyl-2,3,8,9-tetrahydro-4H-furo[2,3-H]chromen-4-one","C13 H14 O4","Full match","Full match","No results",-0.05,234.0892,235.09661,14.597,866272.995929436,8,77,48.3,"DDA for preferred ion","[M+H]+1","landfill_op_y104",515399.578187633,5.3,"mz_cloud","No matches found"
3578,"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol_7.092","(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol","C9 H18 O6","Not the top hit","Full match","No results",0.54,222.11046,245.09968,7.092,1655840.87721458,3,90.7,58.5,"DDA for preferred ion","[M+Na]+1","lysimeter_control_eg_140622",1237205.42192394,8,"mz_cloud","No matches found"
3578,"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol_7.092","(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol","C9 H18 O6","Not the top hit","Full match","No results",0.54,222.11046,245.09968,7.092,1655840.87721458,3,90.7,58.5,"DDA for preferred ion","[M+Na]+1","lysimeter_control_op_260122",1479812.89995124,7.8,"mz_cloud","No matches found"
3578,"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol_7.092","(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol","C9 H18 O6","Not the top hit","Full match","No results",0.54,222.11046,245.09968,7.092,1655840.87721458,3,90.7,58.5,"DDA for preferred ion","[M+Na]+1","lysimeter_eg104_140622",1235332.57500194,8,"mz_cloud","No matches found"
3578,"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol_7.092","(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol","C9 H18 O6","Not the top hit","Full match","No results",0.54,222.11046,245.09968,7.092,1655840.87721458,3,90.7,58.5,"DDA for preferred ion","[M+Na]+1","lysimeter_eg3_104_140622",1327477.34801049,8.4,"mz_cloud","No matches found"
3578,"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol_7.092","(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol","C9 H18 O6","Not the top hit","Full match","No results",0.54,222.11046,245.09968,7.092,1655840.87721458,3,90.7,58.5,"DDA for preferred ion","[M+Na]+1","lysimeter_op0_34_140622",1655840.87721458,8.4,"mz_cloud","No matches found"
3578,"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol_7.092","(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol","C9 H18 O6","Not the top hit","Full match","No results",0.54,222.11046,245.09968,7.092,1655840.87721458,3,90.7,58.5,"DDA for preferred ion","[M+Na]+1","lysimeter_op3_104_140622",1114340.53678943,7.5,"mz_cloud","No matches found"
3578,"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol_7.092","(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol","C9 H18 O6","Not the top hit","Full match","No results",0.54,222.11046,245.09968,7.092,1655840.87721458,3,90.7,58.5,"DDA for preferred ion","[M+Na]+1","lysimeter_op_0_3y_250122",1501803.71464695,7.8,"mz_cloud","No matches found"
6078,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one_15.65","(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4","Full match","Full match","No results",0.53,254.15194,255.15923,15.65,703192.125371963,4,96.6,9.8,"DDA for preferred ion","[M+H]+1","crh_fst1",363126.549347652,8.3,"mz_cloud","No matches found"
6078,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one_15.65","(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4","Full match","Full match","No results",0.53,254.15194,255.15923,15.65,703192.125371963,4,96.6,9.8,"DDA for preferred ion","[M+H]+1","crh_fst2",252587.667464161,8.3,"mz_cloud","No matches found"
6078,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one_15.65","(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4","Full match","Full match","No results",0.53,254.15194,255.15923,15.65,703192.125371963,4,96.6,9.8,"DDA for preferred ion","[M+H]+1","crh_fst3",294178.235018783,7.2,"mz_cloud","No matches found"
6078,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one_15.65","(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4","Full match","Full match","No results",0.53,254.15194,255.15923,15.65,703192.125371963,4,96.6,9.8,"DDA for preferred ion","[M+H]+1","crh_fst4",309995.919505461,7.2,"mz_cloud","No matches found"
6078,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one_15.65","(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4","Full match","Full match","No results",0.53,254.15194,255.15923,15.65,703192.125371963,4,96.6,9.8,"DDA for preferred ion","[M+H]+1","crh_fst5",238975.167814281,6.8,"mz_cloud","No matches found"
6078,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one_15.65","(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4","Full match","Full match","No results",0.53,254.15194,255.15923,15.65,703192.125371963,4,96.6,9.8,"DDA for preferred ion","[M+H]+1","crh_inlet",350272.419515018,7.7,"mz_cloud","No matches found"
4335,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one_16.597","(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4","Not the top hit","Full match","No results",0.47,254.15193,255.15921,16.597,1278236.53442056,5,96.8,9.8,"DDA for preferred ion","[M+H]+1","landfill_eg_0_3y",1278236.53442056,7.5,"mz_cloud","No matches found"
4335,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one_16.597","(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4","Not the top hit","Full match","No results",0.47,254.15193,255.15921,16.597,1278236.53442056,5,96.8,9.8,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",287923.001305472,6.6,"mz_cloud","No matches found"
4335,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one_16.597","(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4","Not the top hit","Full match","No results",0.47,254.15193,255.15921,16.597,1278236.53442056,5,96.8,9.8,"DDA for preferred ion","[M+H]+1","landfill_op_y104",553794.455371573,5.9,"mz_cloud","No matches found"
6078,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one_15.65","(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4","Full match","Full match","No results",0.53,254.15194,255.15923,15.65,703192.125371963,4,96.6,9.8,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",297496.809555233,5.5,"mz_cloud","No matches found"
6078,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one_15.65","(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4","Full match","Full match","No results",0.53,254.15194,255.15923,15.65,703192.125371963,4,96.6,9.8,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",117664.000530499,6,"mz_cloud","No matches found"
4335,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one_16.597","(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4","Not the top hit","Full match","No results",0.47,254.15193,255.15921,16.597,1278236.53442056,5,96.8,9.8,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_140622",157644.887774559,6.3,"mz_cloud","No matches found"
4335,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one_16.597","(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","C14 H22 O4","Not the top hit","Full match","No results",0.47,254.15193,255.15921,16.597,1278236.53442056,5,96.8,9.8,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",225460.754374515,5.2,"mz_cloud","No matches found"
