"peak_number","unique_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample_location","group_area","peak_rating","mass_list_name","mass_list_match"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","lysimeter_op3_104_140622",3820350554.922,9.5,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","lysimeter_op3_104_140622",3820350554.922,9.5,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_1",36070745.1173397,8.4,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_1",36070745.1173397,8.4,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_1",36070745.1173397,8.4,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_2",83434997.5439433,9.5,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_2",83434997.5439433,9.5,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_2",83434997.5439433,9.5,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_3",408080571.395958,10,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_3",408080571.395958,10,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_3",408080571.395958,10,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_4",3236445.42120239,8.4,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_4",3236445.42120239,8.4,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_4",3236445.42120239,8.4,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_5",5264949.75647354,8.4,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_5",5264949.75647354,8.4,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_5",5264949.75647354,8.4,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_6",22911426.634789,8.4,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_6",22911426.634789,8.4,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_6",22911426.634789,8.4,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_7",6152552.1832981,8.4,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_7",6152552.1832981,8.4,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_7",6152552.1832981,8.4,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_8",35720031.5541331,7.8,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_8",35720031.5541331,7.8,"mz_cloud","No matches found"
1,"PEG n8_8.98","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.58,370.22007,371.22734,8.98,4449273525.1311,1,99.6,98.9,"DDA for preferred ion","[M+H]+1","thailand_sample_8",35720031.5541331,7.8,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","crh_inlet",597369.763817945,9.1,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","crh_inlet",597369.763817945,9.1,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","crh_inlet",597369.763817945,9.1,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","landfill_eg_3_10y",968792.203232717,8,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","landfill_eg_3_10y",968792.203232717,8,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","landfill_eg_3_10y",968792.203232717,8,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","landfill_eg_y104",827450810.287363,8.9,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","landfill_eg_y104",827450810.287363,8.9,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","landfill_eg_y104",827450810.287363,8.9,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","landfill_op_y104",295719967.381624,9.5,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","landfill_op_y104",295719967.381624,9.5,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","landfill_op_y104",295719967.381624,9.5,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_eg_140622",896474007.329731,9.5,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_eg_140622",896474007.329731,9.5,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_eg_140622",896474007.329731,9.5,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_eg_171221",703423.97122449,8.6,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_eg_171221",703423.97122449,8.6,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_eg_171221",703423.97122449,8.6,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_eg_250122",814559561.854766,8.4,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_eg_250122",814559561.854766,8.4,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_eg_250122",814559561.854766,8.4,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_op_140622",804602775.967026,9.5,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_op_140622",804602775.967026,9.5,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_op_140622",804602775.967026,9.5,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_op_171221",925403305.94471,8.9,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_op_171221",925403305.94471,8.9,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_op_171221",925403305.94471,8.9,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_op_260122",637537470.853546,8.9,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_op_260122",637537470.853546,8.9,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_op_260122",637537470.853546,8.9,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg_0_3y_14062022",504716988.188054,9.5,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg_0_3y_14062022",504716988.188054,9.5,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg_0_3y_14062022",504716988.188054,9.5,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg_03y_171221",528368.23946647,8,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg_03y_171221",528368.23946647,8,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg_03y_171221",528368.23946647,8,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg_03y_250122",653247331.30839,9.5,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg_03y_250122",653247331.30839,9.5,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg_03y_250122",653247331.30839,9.5,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg_3_10y_171221",413434.038038143,8.3,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg_3_10y_171221",413434.038038143,8.3,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg_3_10y_171221",413434.038038143,8.3,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg3_104_140622",896511133.508827,9.5,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg3_104_140622",896511133.508827,9.5,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg3_104_140622",896511133.508827,9.5,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg3_104_250122",1106472629.85329,8.9,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg3_104_250122",1106472629.85329,8.9,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg3_104_250122",1106472629.85329,8.9,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg3_104_250122_20221003231510",595341231.705357,10,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg3_104_250122_20221003231510",595341231.705357,10,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg3_104_250122_20221003231510",595341231.705357,10,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg104_140622",1054169955.82185,8.4,"mz_cloud","No matches found"
4,"PEG n14_11.563","PEG n14","C28 H58 O15","No match","Full match","No results",-0.37,634.37734,652.41114,11.563,1106472629.85329,1,83.9,78,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg104_140622",1054169955.82185,8.4,"mz_cloud","No matches found"
