"peak_number","name","formula","calc_mw","m_z","rt_min","sample_location"
4579,"(2S,8R)-8-hydroxy-2-[(1S)-1-hydroxyheptyl]-3,4,5,6,7,8-hexahydro-2H-1-benzopyran-5-one","C16 H26 O4",282.18327,283.19055,16.181,"lysimeter_op_0_3y_171221"
4579,"(2S,8R)-8-hydroxy-2-[(1S)-1-hydroxyheptyl]-3,4,5,6,7,8-hexahydro-2H-1-benzopyran-5-one","C16 H26 O4",282.18327,283.19055,16.181,"lysimeter_op_3_10y_171221"
1857,"(3aS,10aR,10bR)-6,10a-Dimethyl-3-methylene-3,3a,4,5,7,8,10a,10b-octahydrofuro[3',2':6,7]cyclohepta[1,2-b]pyran-2,9-dione","C15 H18 O4",262.12066,263.12794,14.352,"thailand_sample_7"
1857,"(3aS,10aR,10bR)-6,10a-Dimethyl-3-methylene-3,3a,4,5,7,8,10a,10b-octahydrofuro[3',2':6,7]cyclohepta[1,2-b]pyran-2,9-dione","C15 H18 O4",262.12066,263.12794,14.352,"thailand_sample_8"
244,"(4aS,9aR)-2-Benzoyl-7-[2-(1H-imidazol-4-yl)ethyl]decahydro-6H-pyrido[3,4-d]azepin-6-one","C21 H26 N4 O2",366.20428,389.19349,16.72,"landfill_eg_3_10y"
244,"(4aS,9aR)-2-Benzoyl-7-[2-(1H-imidazol-4-yl)ethyl]decahydro-6H-pyrido[3,4-d]azepin-6-one","C21 H26 N4 O2",366.20428,389.19349,16.72,"landfill_op_y104"
310,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5",300.1937,323.18292,16.255,"lysimeter_control_eg_171221"
310,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5",300.1937,323.18292,16.255,"lysimeter_control_op_171221"
2609,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5",300.19375,323.18297,15.766,"lysimeter_control_op_260122"
2609,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5",300.19375,323.18297,15.766,"lysimeter_op0_34_140622"
459,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5",300.19373,323.18295,16.169,"lysimeter_op_3_10y_171221"
7598,"(7R,8S)-7,8-Dihydroxy-3,7-dimethyl-6-oxo-7,8-dihydro-6H-isochromene-5-carbaldehyde","C12 H12 O5",236.06868,237.07596,9.988,"lysimeter_control_eg_171221"
5312,"(9aR,9bS)-9a-Hydroxy-6,9-dimethyl-3-methylene-3,3a,4,5,9a,9b-hexahydroazuleno[4,5-b]furan-2,7-dione","C15 H16 O4",260.10501,261.11228,14.93,"landfill_eg_3_10y"
3910,"(9aR,9bS)-9a-Hydroxy-6,9-dimethyl-3-methylene-3,3a,4,5,9a,9b-hexahydroazuleno[4,5-b]furan-2,7-dione","C15 H16 O4",260.105,261.11228,13.002,"lysimeter_control_op_171221"
3910,"(9aR,9bS)-9a-Hydroxy-6,9-dimethyl-3-methylene-3,3a,4,5,9a,9b-hexahydroazuleno[4,5-b]furan-2,7-dione","C15 H16 O4",260.105,261.11228,13.002,"lysimeter_op_0_3y_171221"
3910,"(9aR,9bS)-9a-Hydroxy-6,9-dimethyl-3-methylene-3,3a,4,5,9a,9b-hexahydroazuleno[4,5-b]furan-2,7-dione","C15 H16 O4",260.105,261.11228,13.002,"lysimeter_op_3_10y_171221"
2650,"(S)-CPW 399","C10 H13 N3 O4",239.09073,240.098,1.392,"lysimeter_op_0_3y_250122"
2650,"(S)-CPW 399","C10 H13 N3 O4",239.09073,240.098,1.392,"thailand_sample_7"
195,"(S)-Histidinol","C6 H11 N3 O",141.09028,142.09755,2.3,"landfill_eg_0_3y"
195,"(S)-Histidinol","C6 H11 N3 O",141.09028,142.09755,2.3,"landfill_eg_3_10y"
195,"(S)-Histidinol","C6 H11 N3 O",141.09028,142.09755,2.3,"landfill_eg_y104"
195,"(S)-Histidinol","C6 H11 N3 O",141.09028,142.09755,2.3,"landfill_op_y104"
195,"(S)-Histidinol","C6 H11 N3 O",141.09028,142.09755,2.3,"lysimeter_control_eg_171221"
195,"(S)-Histidinol","C6 H11 N3 O",141.09028,142.09755,2.3,"lysimeter_control_eg_250122"
195,"(S)-Histidinol","C6 H11 N3 O",141.09028,142.09755,2.3,"lysimeter_control_op_171221"
195,"(S)-Histidinol","C6 H11 N3 O",141.09028,142.09755,2.3,"lysimeter_eg3_104_250122"
195,"(S)-Histidinol","C6 H11 N3 O",141.09028,142.09755,2.3,"lysimeter_eg_03y_171221"
195,"(S)-Histidinol","C6 H11 N3 O",141.09028,142.09755,2.3,"lysimeter_eg_03y_250122"
195,"(S)-Histidinol","C6 H11 N3 O",141.09028,142.09755,2.3,"lysimeter_eg_0_3y_14062022"
195,"(S)-Histidinol","C6 H11 N3 O",141.09028,142.09755,2.3,"lysimeter_eg_104_171221"
195,"(S)-Histidinol","C6 H11 N3 O",141.09028,142.09755,2.3,"lysimeter_eg_3_10y_171221"
195,"(S)-Histidinol","C6 H11 N3 O",141.09028,142.09755,2.3,"lysimeter_op0_34_140622"
195,"(S)-Histidinol","C6 H11 N3 O",141.09028,142.09755,2.3,"lysimeter_op_0_3y_171221"
195,"(S)-Histidinol","C6 H11 N3 O",141.09028,142.09755,2.3,"lysimeter_op_3_10y_171221"
791,"(S)-MCPG","C10 H11 N O4",209.06887,210.07612,3.222,"landfill_eg_3_10y"
1194,"(S)-MCPG","C10 H11 N O4",209.06883,210.07609,1.349,"landfill_op_y104"
1194,"(S)-MCPG","C10 H11 N O4",209.06883,210.07609,1.349,"lysimeter_control_eg_140622"
1194,"(S)-MCPG","C10 H11 N O4",209.06883,210.07609,1.349,"lysimeter_control_eg_171221"
1194,"(S)-MCPG","C10 H11 N O4",209.06883,210.07609,1.349,"lysimeter_control_op_140622"
1194,"(S)-MCPG","C10 H11 N O4",209.06883,210.07609,1.349,"lysimeter_control_op_171221"
1194,"(S)-MCPG","C10 H11 N O4",209.06883,210.07609,1.349,"lysimeter_control_op_260122"
1194,"(S)-MCPG","C10 H11 N O4",209.06883,210.07609,1.349,"lysimeter_eg3_104_250122"
1194,"(S)-MCPG","C10 H11 N O4",209.06883,210.07609,1.349,"lysimeter_eg3_104_250122_20221003231510"
1194,"(S)-MCPG","C10 H11 N O4",209.06883,210.07609,1.349,"lysimeter_eg_03y_250122"
1194,"(S)-MCPG","C10 H11 N O4",209.06883,210.07609,1.349,"lysimeter_eg_0_3y_14062022"
1194,"(S)-MCPG","C10 H11 N O4",209.06883,210.07609,1.349,"lysimeter_eg_104_171221"
1194,"(S)-MCPG","C10 H11 N O4",209.06883,210.07609,1.349,"lysimeter_eg_3_10y_171221"
1194,"(S)-MCPG","C10 H11 N O4",209.06883,210.07609,1.349,"lysimeter_op0_34_140622"
1194,"(S)-MCPG","C10 H11 N O4",209.06883,210.07609,1.349,"lysimeter_op_10y_171222"
1194,"(S)-MCPG","C10 H11 N O4",209.06883,210.07609,1.349,"lysimeter_op_7104_250122"
1194,"(S)-MCPG","C10 H11 N O4",209.06883,210.07609,1.349,"thailand_sample_6"
393,"(S)-MCPG","C10 H11 N O4",209.06884,210.07611,1.731,"thailand_sample_7"
393,"(S)-MCPG","C10 H11 N O4",209.06884,210.07611,1.731,"thailand_sample_8"
6162,"(S)-Rolipram","C16 H21 N O3",275.15224,276.15952,7.415,"landfill_eg_0_3y"
6162,"(S)-Rolipram","C16 H21 N O3",275.15224,276.15952,7.415,"lysimeter_eg_03y_250122"
6162,"(S)-Rolipram","C16 H21 N O3",275.15224,276.15952,7.415,"lysimeter_eg_3_10y_171221"
7382,"(dmt)thiazolidine","C6 H11 N O2 S",161.05109,162.05836,1.347,"lysimeter_control_eg_140622"
7382,"(dmt)thiazolidine","C6 H11 N O2 S",161.05109,162.05836,1.347,"lysimeter_control_eg_250122"
1982,"(dmt)thiazolidine","C6 H11 N O2 S",161.05108,162.05835,1.907,"lysimeter_op_0_3y_171221"
1982,"(dmt)thiazolidine","C6 H11 N O2 S",161.05108,162.05835,1.907,"lysimeter_op_3_10y_171221"
944,"1,10-Phenanthroline","C12 H8 N2",180.06881,181.07606,9.949,"landfill_eg_3_10y"
944,"1,10-Phenanthroline","C12 H8 N2",180.06881,181.07606,9.949,"lysimeter_eg_03y_171221"
944,"1,10-Phenanthroline","C12 H8 N2",180.06881,181.07606,9.949,"lysimeter_op_0_3y_250122"
944,"1,10-Phenanthroline","C12 H8 N2",180.06881,181.07606,9.949,"thailand_sample_7"
944,"1,10-Phenanthroline","C12 H8 N2",180.06881,181.07606,9.949,"thailand_sample_8"
3304,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",239.18862,240.1959,10.049,"landfill_eg_0_3y"
3304,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",239.18862,240.1959,10.049,"landfill_eg_3_10y"
3304,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",239.18862,240.1959,10.049,"lysimeter_control_eg_171221"
4893,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",239.18863,240.19591,9.815,"lysimeter_control_op_171221"
3304,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",239.18862,240.1959,10.049,"lysimeter_eg_03y_171221"
3304,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",239.18862,240.1959,10.049,"lysimeter_eg_3_10y_171221"
3304,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",239.18862,240.1959,10.049,"lysimeter_op_0_3y_171221"
4893,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",239.18863,240.19591,9.815,"lysimeter_op_0_3y_250122"
4893,"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","C14 H25 N O2",239.18863,240.19591,9.815,"lysimeter_op_3_10y_171221"
2583,"1,2,3,4-Tetramethyl-1,3-cyclopentadiene","C9 H14",122.10966,123.11694,11.531,"landfill_eg_3_10y"
2583,"1,2,3,4-Tetramethyl-1,3-cyclopentadiene","C9 H14",122.10966,123.11694,11.531,"thailand_sample_7"
2309,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",618.22014,619.22742,8.862,"lysimeter_control_op_140622"
2309,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",618.22014,619.22742,8.862,"lysimeter_control_op_260122"
2309,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",618.22014,619.22742,8.862,"lysimeter_eg3_104_140622"
2309,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",618.22014,619.22742,8.862,"lysimeter_eg3_104_250122"
2309,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",618.22014,619.22742,8.862,"lysimeter_eg_0_3y_14062022"
1317,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",618.22003,619.2273,9.092,"thailand_sample_1"
1317,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",618.22003,619.2273,9.092,"thailand_sample_2"
1317,"1,3,5-Tris(4-benzoylphenyl) benzene","C45 H30 O3",618.22003,619.2273,9.092,"thailand_sample_5"
2440,"1,3,7-Trihydroxy-6-methoxy-4,5-diisoprenylxanthone","C24 H26 O6",410.17303,411.18031,20.88,"lysimeter_control_op_171221"
2440,"1,3,7-Trihydroxy-6-methoxy-4,5-diisoprenylxanthone","C24 H26 O6",410.17303,411.18031,20.88,"lysimeter_op_0_3y_171221"
2440,"1,3,7-Trihydroxy-6-methoxy-4,5-diisoprenylxanthone","C24 H26 O6",410.17303,411.18031,20.88,"lysimeter_op_3_10y_171221"
4811,"1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","C13 H15 N O",201.11537,202.12265,8.27,"landfill_eg_0_3y"
5771,"1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","C13 H15 N O",201.11536,202.12264,9.654,"landfill_eg_3_10y"
4811,"1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","C13 H15 N O",201.11537,202.12265,8.27,"landfill_eg_y104"
4811,"1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","C13 H15 N O",201.11537,202.12265,8.27,"landfill_op_y104"
4811,"1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","C13 H15 N O",201.11537,202.12265,8.27,"lysimeter_control_eg_171221"
5771,"1,3-Dihydro-1,3,3-trimethyl-2H-indol-2-ylidene acetaldehyde","C13 H15 N O",201.11536,202.12264,9.654,"lysimeter_eg_03y_171221"
2574,"1,3-Dihydroxy-1-(7-methoxy-2-oxo-2H-chromen-6-yl)-3-methyl-2-butanyl 3-methylbutanoate","C20 H26 O7",378.16742,379.1747,13.169,"landfill_eg_3_10y"
6788,"1,3-Dimethyl-6-morpholino-1,2,3,4-tetrahydropyrimidine-2,4-dione","C10 H15 N3 O3",225.11144,226.11872,5.731,"landfill_eg_3_10y"
2956,"1,3-Dimethyl-6-morpholino-1,2,3,4-tetrahydropyrimidine-2,4-dione","C10 H15 N3 O3",225.11141,226.11869,1.429,"landfill_eg_y104"
2956,"1,3-Dimethyl-6-morpholino-1,2,3,4-tetrahydropyrimidine-2,4-dione","C10 H15 N3 O3",225.11141,226.11869,1.429,"lysimeter_op_10y_171222"
2000,"1,3-Dimethyl-6-morpholino-1,2,3,4-tetrahydropyrimidine-2,4-dione","C10 H15 N3 O3",225.11143,226.11871,7.074,"thailand_sample_7"
2000,"1,3-Dimethyl-6-morpholino-1,2,3,4-tetrahydropyrimidine-2,4-dione","C10 H15 N3 O3",225.11143,226.11871,7.074,"thailand_sample_8"
1904,"1,3-Divinyl-2-imidazolidinone","C7 H10 N2 O",138.07938,139.08665,7.378,"lysimeter_control_eg_171221"
1904,"1,3-Divinyl-2-imidazolidinone","C7 H10 N2 O",138.07938,139.08665,7.378,"lysimeter_control_eg_250122"
1904,"1,3-Divinyl-2-imidazolidinone","C7 H10 N2 O",138.07938,139.08665,7.378,"lysimeter_control_op_171221"
1904,"1,3-Divinyl-2-imidazolidinone","C7 H10 N2 O",138.07938,139.08665,7.378,"lysimeter_eg_03y_171221"
1904,"1,3-Divinyl-2-imidazolidinone","C7 H10 N2 O",138.07938,139.08665,7.378,"lysimeter_eg_03y_250122"
4641,"1,3-Divinyl-2-imidazolidinone","C7 H10 N2 O",138.07938,139.08666,6.531,"lysimeter_op_0_3y_171221"
4641,"1,3-Divinyl-2-imidazolidinone","C7 H10 N2 O",138.07938,139.08666,6.531,"thailand_sample_7"
1541,"1,4-Dimethylanthraquinone","C16 H12 O2",236.08383,237.0911,11.406,"landfill_eg_3_10y"
1541,"1,4-Dimethylanthraquinone","C16 H12 O2",236.08383,237.0911,11.406,"thailand_sample_6"
1541,"1,4-Dimethylanthraquinone","C16 H12 O2",236.08383,237.0911,11.406,"thailand_sample_7"
1541,"1,4-Dimethylanthraquinone","C16 H12 O2",236.08383,237.0911,11.406,"thailand_sample_8"
5382,"1,4-Dimethylpiperazine","C6 H14 N2",114.11582,115.12309,1.332,"landfill_eg_3_10y"
4738,"1,4-Dioxane","C4 H8 O2",88.05245,194.1387,1.194,"crh_fst1"
4738,"1,4-Dioxane","C4 H8 O2",88.05245,194.1387,1.194,"crh_fst2"
4738,"1,4-Dioxane","C4 H8 O2",88.05245,194.1387,1.194,"crh_fst4"
4738,"1,4-Dioxane","C4 H8 O2",88.05245,194.1387,1.194,"crh_fst5"
4738,"1,4-Dioxane","C4 H8 O2",88.05245,194.1387,1.194,"crh_inlet"
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",384.16142,385.1687,20.662,"landfill_eg_3_10y"
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",384.16142,385.1687,20.662,"lysimeter_control_op_171221"
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",384.16142,385.1687,20.662,"lysimeter_control_op_260122"
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",384.16142,385.1687,20.662,"lysimeter_op_0_3y_171221"
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",384.16142,385.1687,20.662,"lysimeter_op_0_3y_250122"
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",384.16142,385.1687,20.662,"lysimeter_op_3_10y_171221"
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",384.16142,385.1687,20.662,"thailand_sample_1"
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",384.16142,385.1687,20.662,"thailand_sample_2"
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",384.16142,385.1687,20.662,"thailand_sample_3"
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",384.16142,385.1687,20.662,"thailand_sample_6"
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",384.16142,385.1687,20.662,"thailand_sample_7"
722,"1,4:3,6-Dianhydro-2-[(cyclopropylcarbonyl)amino]-2,5-dideoxy-5-{[4-(3-fluorophenyl)-2-pyrimidinyl]amino}-L-iditol","C20 H21 F N4 O3",384.16142,385.1687,20.662,"thailand_sample_8"
3867,"1,5-Isoquinolinediol","C9 H7 N O2",161.04771,162.05499,7.834,"crh_inlet"
3867,"1,5-Isoquinolinediol","C9 H7 N O2",161.04771,162.05499,7.834,"lysimeter_control_eg_171221"
3867,"1,5-Isoquinolinediol","C9 H7 N O2",161.04771,162.05499,7.834,"lysimeter_control_op_171221"
3867,"1,5-Isoquinolinediol","C9 H7 N O2",161.04771,162.05499,7.834,"lysimeter_eg_03y_171221"
3867,"1,5-Isoquinolinediol","C9 H7 N O2",161.04771,162.05499,7.834,"lysimeter_op_0_3y_171221"
3867,"1,5-Isoquinolinediol","C9 H7 N O2",161.04771,162.05499,7.834,"lysimeter_op_0_3y_250122"
3867,"1,5-Isoquinolinediol","C9 H7 N O2",161.04771,162.05499,7.834,"lysimeter_op_3_10y_171221"
2522,"1-(1,3,3-Trimethyl-2,3-dihydro-1H-indol-2-yliden)acetone","C14 H17 N O",215.13109,216.13837,8.992,"landfill_eg_0_3y"
2522,"1-(1,3,3-Trimethyl-2,3-dihydro-1H-indol-2-yliden)acetone","C14 H17 N O",215.13109,216.13837,8.992,"landfill_eg_3_10y"
2522,"1-(1,3,3-Trimethyl-2,3-dihydro-1H-indol-2-yliden)acetone","C14 H17 N O",215.13109,216.13837,8.992,"lysimeter_control_eg_171221"
2522,"1-(1,3,3-Trimethyl-2,3-dihydro-1H-indol-2-yliden)acetone","C14 H17 N O",215.13109,216.13837,8.992,"lysimeter_eg_03y_171221"
2522,"1-(1,3,3-Trimethyl-2,3-dihydro-1H-indol-2-yliden)acetone","C14 H17 N O",215.13109,216.13837,8.992,"lysimeter_eg_3_10y_171221"
1075,"1-(2-methoxy-4-nitrophenyl)pyrrolidine","C11 H14 N2 O3",222.10052,223.1078,5.572,"thailand_sample_7"
1075,"1-(2-methoxy-4-nitrophenyl)pyrrolidine","C11 H14 N2 O3",222.10052,223.1078,5.572,"thailand_sample_8"
4950,"1-(3-methoxy-2-nitrostyryl)pyrrolidine","C13 H16 N2 O3",248.11622,249.1235,6.591,"thailand_sample_7"
4950,"1-(3-methoxy-2-nitrostyryl)pyrrolidine","C13 H16 N2 O3",248.11622,249.1235,6.591,"thailand_sample_8"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"crh_fst1"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"crh_fst3"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"crh_fst4"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"landfill_eg_0_3y"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"landfill_eg_3_10y"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"landfill_eg_y104"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"landfill_op_y104"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"lysimeter_control_eg_140622"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"lysimeter_control_eg_171221"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"lysimeter_control_op_140622"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"lysimeter_eg104_140622"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"lysimeter_eg3_104_140622"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"lysimeter_eg3_104_250122"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"lysimeter_eg3_104_250122_20221003231510"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"lysimeter_eg_03y_171221"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"lysimeter_eg_03y_250122"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"lysimeter_eg_0_3y_14062022"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"lysimeter_eg_104_171221"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"lysimeter_op0_34_140622"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"lysimeter_op_0_3y_171221"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"lysimeter_op_0_3y_250122"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"lysimeter_op_10y_140622"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"lysimeter_op_10y_171222"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"lysimeter_op_3_10y_171221"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"lysimeter_op_3_10y_250122"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"lysimeter_op_7104_250122"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"thailand_sample_3"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"thailand_sample_4"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"thailand_sample_5"
3054,"1-(4-benzylpiperazino)-2-(pyridin-2-ylamino)propan-1-one","C19 H24 N4 O",324.19573,325.20301,22.367,"thailand_sample_8"
1284,"1-(4-methyl-2-nitrophenoxy)-3-[4-(3-phenyl-1,2,4-thiadiazol-5-yl)piperazino]propan-2-ol","C22 H25 N5 O4 S",455.16381,456.17108,16.398,"landfill_eg_3_10y"
1284,"1-(4-methyl-2-nitrophenoxy)-3-[4-(3-phenyl-1,2,4-thiadiazol-5-yl)piperazino]propan-2-ol","C22 H25 N5 O4 S",455.16381,456.17108,16.398,"lysimeter_eg3_104_250122_20221003231510"
1284,"1-(4-methyl-2-nitrophenoxy)-3-[4-(3-phenyl-1,2,4-thiadiazol-5-yl)piperazino]propan-2-ol","C22 H25 N5 O4 S",455.16381,456.17108,16.398,"lysimeter_eg_0_3y_14062022"
1608,"1-(4-nitrophenyl)-1H-indole","C14 H10 N2 O2",238.07437,239.08164,13.176,"thailand_sample_7"
1608,"1-(4-nitrophenyl)-1H-indole","C14 H10 N2 O2",238.07437,239.08164,13.176,"thailand_sample_8"
2230,"1-(6-methoxy-7-methyl-6H-[1,2,5]oxadiazolo[3,4-e]indol-8-yl)ethan-1-one","C12 H11 N3 O3",245.08016,246.08744,7.202,"thailand_sample_7"
2230,"1-(6-methoxy-7-methyl-6H-[1,2,5]oxadiazolo[3,4-e]indol-8-yl)ethan-1-one","C12 H11 N3 O3",245.08016,246.08744,7.202,"thailand_sample_8"
985,"1-Androstenedione","C19 H26 O2",286.19344,287.20071,15.836,"lysimeter_eg_03y_171221"
985,"1-Androstenedione","C19 H26 O2",286.19344,287.20071,15.836,"thailand_sample_7"
509,"1-Dodecyl-2-pyrrolidinone","C16 H31 N O",253.24068,254.24796,19.432,"crh_fst1"
509,"1-Dodecyl-2-pyrrolidinone","C16 H31 N O",253.24068,254.24796,19.432,"crh_fst2"
