Tags,Checked,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: MassList Search,Annot. DeltaMass [ppm],Calc. MW,m/z,RT [min],Area (Max.),# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,Mass List Match: KPS_Cannabinoids,Mass List Match: ITN_KPS,Mass List Match: ITN_CYP_Metabolites,MS2,Reference Ion,Group Area: 1_feedpumpA,Group Area: 2_feedpumpB,Group Area: 3_feedpumpC,Group Area: 4_centrinA,Group Area: 5_centrinB,Group Area: 6_centrinC,Group Area: 7_newdryA,Group Area: 8_newdryB,Group Area: 9_newdryC,Group Area: 10_olddryA,Group Area: 11_olddryB,Group Area: 12_olddryC,Group Area: 13_digester1A,Group Area: 14_digester1B,Group Area: 15_digester2A,Group Area: 16_digester2B,Group Area: 17_digester3A,Group Area: 18_digester3B,Group Area: 19_digester4A,Group Area: 20_digester4B,Group Area: 21_controlA,Group Area: 22_controlB,Group Area: mix_A5,Group Area: mix_A50,Group Area: mix_A500,Group Area: mix_B5,Group Area: mix_B50,Group Area: mix_B500,Group Area: mix_C5,Group Area: mix_C50,Group Area: mix_C500,Peak Rating: 1_feedpumpA.raw (F1),Peak Rating: 2_feedpumpB.raw (F2),Peak Rating: 3_feedpumpC.raw (F3),Peak Rating: 4_centrinA.raw (F4),Peak Rating: 5_centrinB.raw (F5),Peak Rating: 6_centrinC.raw (F6),Peak Rating: 7_newdryA.raw (F7),Peak Rating: 8_newdryB.raw (F8),Peak Rating: 9_newdryC.raw (F9),Peak Rating: 10_olddryA.raw (F10),Peak Rating: 11_olddryB.raw (F11),Peak Rating: 12_olddryC.raw (F12),Peak Rating: 13_digester1A.raw (F13),Peak Rating: 14_digester1B.raw (F14),Peak Rating: 15_digester2A.raw (F15),Peak Rating: 16_digester2B.raw (F16),Peak Rating: 17_digester3A.raw (F17),Peak Rating: 18_digester3B.raw (F18),Peak Rating: 19_digester4A.raw (F19),Peak Rating: 20_digester4B.raw (F20),Peak Rating: 21_controlA.raw (F21),Peak Rating: 22_controlB.raw (F22),Peak Rating: blank1.raw (F23),Peak Rating: blank2.raw (F24),Peak Rating: blank3.raw (F25),Peak Rating: blank4.raw (F26),Peak Rating: blank5.raw (F27),Peak Rating: blank6.raw (F28),Peak Rating: blank7.raw (F29),Peak Rating: blank8.raw (F30),Peak Rating: mix_A5.raw (F31),Peak Rating: mix_A50.raw (F32),Peak Rating: mix_A500.raw (F33),Peak Rating: mix_B5.raw (F34),Peak Rating: mix_B50.raw (F35),Peak Rating: mix_B500.raw (F36),Peak Rating: mix_C5.raw (F37),Peak Rating: mix_C50.raw (F38),Peak Rating: mix_C500.raw (F39),Peak Rating: QC.raw (F40),Peak Rating: QC1.raw (F41),Peak Rating: QC2.raw (F42),Peak Rating: QC3.raw (F43)
,FALSE,Tiamulin_BTM02711,C24 H36 O5 S,No match,Invalid mass,Full match,-0.08,436.22831,437.23559,8.463,664777090.8,8,78.4,8.9,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,55918079.55,177160816.2,220683002.3,,204010874.6,,,,,664777090.8,,,,,360011418.4,,,,,,,8019272.625,,,,,,,,,,5.7,5.7,3.5,,3.5,,,,,4.6,,,,,5.1,,,,,,,,,,,,,,,4.6,,,,,,,,,
,FALSE,Indole-3-acrylic acid,C11 H9 N O2,Full match,Full match,No results,0.02,187.06333,188.07061,6.774,652324365,5,88.8,73.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,652324365,183849836.1,361256618.2,148795653.6,93912326.49,16683782.85,76785673.24,68077402.82,151834104.7,73095984.06,49571363.05,66617093.9,131228058.4,123385012.4,224200569.8,54141858.26,203890757.7,79583161.44,305187694.7,62976883.33,227653.857,194382.1778,446827.0944,256249.4127,,,,450993.2467,,,173171.6376,6.7,6.2,8.4,6.7,6.7,6.2,5.7,5.1,6.7,6.7,7.3,8.4,5.7,6.7,6.7,7.8,6.2,5.7,8.4,6.7,3.6,3.6,,,,,,,,,5.2,4.7,,,,4.1,,,1.4,7.8,5.1,5.7,5.1
,FALSE,ethyl 3-amino-1-[6-(4-methylpiperidino)pyridazin-3-yl]-1H-pyrazole-4-carboxylate,C16 H22 N6 O2,Not the top hit,Full match,No results,1.34,330.18087,331.18814,15.83,641854606.3,5,72.6,8.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,181177.5248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,,,,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,3.6,
,FALSE,Oleamide,C18 H35 N O,Full match,Full match,No results,0.03,281.27187,282.27915,25.212,618663977.1,3,91.9,83.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,137196938.3,,99760423.51,,,339231485,,274093097.5,,149045417,593527609.3,,,618663977.1,,,,,,301869854.8,222087643.4,,,,,,,,,,,5.7,,1.8,,,5.7,,6.2,,3.5,4.6,,,4,,,,,,4.6,1.8,,,,4.2,,,,2.8,,,,,,,,,,,,5.1,,
,FALSE,Oleamide,C18 H35 N O,Full match,Full match,No results,-0.43,281.27174,282.27902,27.099,606331046.1,3,93.7,83.7,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,350114573,289436791.8,,316496838.6,537891682.7,,479371227.5,606331046.1,,515562206.2,206230361.1,,,,282771661.3,300166184.8,,,,,,,,,,,,,,,,5.7,3.5,,5.7,5.1,,5.7,5.7,,4.6,3.5,,,,3.5,5.1,,,,,,,,,,,,,,,,,,,,,,7.3,4.6,
,FALSE,Bis(2-ethylhexyl) amine,C16 H35 N,Full match,Full match,No results,-0.11,241.27692,242.2842,20.235,604927878.8,1,89.4,55.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,12663027.96,16356483.5,15641346.6,21723090.33,21510587.99,20426078.02,17102927.88,18156990.34,21236112.54,,,,,,3569933.724,2493271.36,32667839.68,16273070.04,,,,,564108.3331,,,,,,,,,7.8,6.7,9.5,8.4,8.4,8.4,9.5,9.5,10,,,,,,5.1,4.8,8.4,9.5,,,,,,,,1.1,4.5,3.7,,,3.9,,,,,,,,,7.3,,,9.5
,FALSE,6-Diazo-5-oxo-L-norleucine,C6 H9 N3 O3,Full match,Partial match,Full match,0.21,171.06443,172.0717,5.166,568074554.7,1,92.4,64.4,No matches found,Multiple matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,964992.5161,914164.2466,1139511.176,300101.517,326089.9473,,296690.7254,260842.6215,,568074554.7,779124.7493,489468.5298,,515494.6334,464280.3825,521682.584,427750.5519,447316.8576,,681501.657,399812.1215,606522.811,3472384.687,1351014.406,21081206.81,398152.7504,1681883.128,23986151.77,352536.4694,1436466.319,8762644.332,3.9,3.4,3.7,3,2.5,,2,2,,8.4,1.7,1.7,,2.3,2.8,2.8,2.5,2.5,,3.9,4.1,2.8,,,,,,,,,6.2,5.9,7.8,4.1,5.9,7.8,3.6,5.9,7.8,6.2,7.8,7.8,7.8
,FALSE,Oleamide,C18 H35 N O,Full match,Full match,No results,0.14,281.2719,282.27918,24.679,530185094.5,3,91.7,83,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,7987985.327,,,25562510.89,,,,,,,49545837.83,,,,,,46357989.31,,,,17515381.13,,,,530185094.5,50010845.59,,118749634.3,,,,6.2,,,7.8,,,,,,,5.1,,,,,,6.2,,,,7.8,,,,,,,,,,,,4,5.7,,3.5,,,,,,,7.3
,FALSE,Docosahexaenoic acid ethyl ester,C24 H36 O2,Full match,Full match,No results,0.45,356.27169,357.27897,21.773,518772001.9,2,81.5,76.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,409795048,,518772001.9,,61669770.43,51161124.18,,3443228.665,,,,,,,,,,,,,,,,,,,,,,94733.27417,,8.4,,9.5,,9.5,8.4,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,7.3,9.5,9.5,8.4
,FALSE,PPG n9,C27 H56 O10,No match,Full match,No results,-0.03,540.38733,541.39456,18.119,518636393.1,1,78.1,8.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,215285997.8,518636393.1,153030478.4,416723752.1,,,,,112385.5075,,,,,,,,,,,,,,,,,,,,,,,8.4,7.8,7.8,7.8,,,,,,,,,,,,,1.1,,,,,,,,,,
,FALSE,Tapentadol,C14 H23 N O,Full match,Full match,No results,-0.13,221.17793,222.18521,19.692,505605080.6,1,76.6,8.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,505605080.6,3762180.471,,,,,,,,,,,,,,,,7489581.209,,,,,,,,,,,,,,10,9.5,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Fexofenadine,C32 H39 N O4,Not the top hit,Full match,No results,-0.08,501.28787,502.29515,17.461,503013376.2,3,90.9,59.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,159322383.7,143518129.1,144821926.3,,,,503013376.2,255581162.8,308765282.6,,,,453844.4222,148336310.2,65160320.77,163097737.4,182807922.2,,,,,,,,,,,,,,,7.3,8.4,7.8,,,,9.5,8.9,10,,,,7.9,4.6,10,7.3,6.7,,,,,,,,,,,,,,,,,,,,8.9,6.7,7.3,8.9
,FALSE,Oleamide,C18 H35 N O,Full match,Full match,No results,0.13,281.2719,282.27917,23.762,502514288.8,3,92.2,83.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,91516494.95,,,,,,,,,65976934.37,,,,,,91197212.07,298826339.5,156792467,,105806349.6,448871441.8,,,,502514288.8,,,,,,,3.5,,,,,,,,,6.2,,,,,,8.4,7.8,6.2,,7.8,4.6,,,,,,,,,,,,7.8,,,,,,,,,,6.7
,FALSE,PPG n9,C27 H56 O10,No match,Full match,No results,-0.01,540.38734,563.37659,19.016,465637403.5,1,80.5,9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+Na]+1,,,,,199411528.5,465637403.5,,,,11276842.5,33931612.04,33921110.12,134100424.4,93638229.34,118590694.5,193026873.9,,,,,,,,,,5089879.64,,,,,,,,,,7.3,8.4,,,,7.8,5.1,5.7,7.3,8.4,7.3,8.9,,,,,,,,,,2.7,,,,,,,,6.2,,,,,,8.9,7.8,6.7,6.7
,FALSE,Cetrimonium,C19 H41 N,Full match,Full match,No results,0.11,283.32393,284.33121,22.189,461789480.7,1,90.1,9.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,365245100.7,461789480.7,192871131.6,79101369.45,164350937.6,141643983.9,159641611.3,156658566,131710734.6,95402770.79,177611793.2,94886380.45,134525343.9,144992179,22494774.6,15113384.41,133160203.9,161422393.5,278770613.2,261608987.2,,177978.7759,,,,,,,,,,8.4,8.4,8.4,9.5,8.4,9.5,9.5,8.4,8.4,8.4,8.9,8.4,8.4,9.5,8.4,6.7,9.5,9.5,8.4,9.5,,6.8,,2.4,,,,,,,,,,,,,,,,,8.4,8.4,8.4
,FALSE,Ethyl myristate,C16 H32 O2,Full match,Full match,No results,-0.18,256.24018,257.24746,0.735,451717500.6,1,89.2,55.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,10356411.81,32900343.01,67673698.76,43764959.13,28639249.87,23017694.89,27541818.58,26270927.17,25732635.57,28532233.3,23879387.42,23597881.46,28405517.73,,20034500.76,19117169,23055316.55,26978744.53,31026144.36,41394608.84,29497744.46,23245807.2,10258667.01,11773142.43,21916186.73,7559932.952,10309883.4,8653056.185,7400805.291,8313980.514,8905583.084,4,2.9,3.5,2.9,5.1,4,4,3.5,4,3.5,3.5,3.5,3.5,,4,2.9,3.5,3.5,3.5,2.9,4,3.5,6.2,2.9,3.5,3.5,4,4,2.4,2.9,4.6,4.6,4.6,4.6,3.5,4,2.9,3.5,2.9,4,2.9,3.5,4.6
,FALSE,1-Dodecyl-2-pyrrolidinone,C16 H31 N O,Full match,Full match,No results,-0.11,253.24054,254.24781,22.415,440298116.4,1,74.6,8.7,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,158901600.6,136369876.4,,362377934.9,,355095713.7,429386923.7,382712733.7,205534447.6,175580241.7,194120882.6,349849946.8,440298116.4,240312499.6,266796445.3,277831642.1,236097352.7,289537434,197785724.4,179111209.8,269171463.9,335991455.1,265486333.1,216291744.4,220324798.9,275385232.2,263242542,191078655.1,166145376,177596218.9,,7.8,8.4,,7.8,,7.8,8.4,8.4,9.5,8.4,8.9,8.4,8.4,7.8,8.9,7.8,8.4,8.9,8.4,8.4,7.8,,6.8,7.3,5.5,4.5,3.9,5.5,5,8.4,7.8,8.4,7.8,7.8,8.4,7.8,9.5,7.8,,8.4,8.4,8.4
,FALSE,Stearic acid,C18 H36 O2,Full match,Full match,No results,-0.44,284.2714,285.27868,0.757,420630634.1,1,87.7,80.7,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,9904947.997,11873277.87,25934761.72,26686765.57,17897013.66,11857133.41,14488787.13,14289211.82,16174313.72,13614716.89,11450700.7,,12874092.43,,11210513.51,12914298.36,13123108.94,13857012.05,13203033.82,16353499.75,12283590.76,11747205.56,8953343.839,9424200.302,12251524.71,7636647.341,8449488.992,8685356.399,7039712.012,7842320.524,8425372.289,2.9,4,4,4,4,4,3.5,4,4,2.9,4,,3.5,,3.5,1.8,3.5,2.9,4.6,2.9,1.8,4,5.7,2.9,2.9,3.5,2.9,1.8,2.9,2.9,4.6,2.9,4,3.5,4.6,4,4,3.5,2.9,4,4,,4.6
,FALSE,PPG n10,C30 H62 O11,No match,Full match,No results,0.59,598.42957,621.41874,19.366,413230568.6,1,83,9.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+Na]+1,,,,,,,151954820.7,162421151.3,190079621.1,,19560931.98,,,,,,231720058.8,413230568.6,165823800.6,317069989.3,,,,,,,,,,,,,,,,,,8.4,10,7.3,,8.9,,,,,,8.4,9.5,8.9,8.9,,,,,,,,,5.5,5.5,,,,,,,,,,,,,
,FALSE,NP-009800,C23 H36 O4,Not the top hit,Full match,No results,-0.14,376.26131,377.26858,18.791,409017610,2,79.5,74.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,409017610,,,3900324.236,7693066.713,2940060.228,,1079201.85,,,,,160778.3295,8983069.766,10611478.56,7560700.707,7289346.181,,1815864.239,,,,,,,,,323025.0811,,,,6.7,,,7.8,9.5,3.5,,4.2,,,,,4.9,7.3,8.9,8.9,6.2,,8,,,,,,,,,,,,,,,,,7.4,,,,
,FALSE,Oleamide,C18 H35 N O,Full match,Full match,No results,0.27,281.27194,282.27922,24.987,408739736.6,3,91,82.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,407454232.1,,,,52054355.4,357433794.7,63550760.15,,,,,,,,,,,,,,,,91260949.82,,,,,57709250.44,,,,4.6,,,,2.9,3.5,5.1,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,,,5.7,,,5.1,3.5
,FALSE,Palmitoyl ethanolamide,C18 H37 N O2,Full match,Full match,No results,1.25,299.2828,300.29008,21.006,406679576.3,3,77.6,48.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,5012780.541,,6140795.859,,887674.0502,,,117642027.5,98747525.52,,31094438.15,39207258.14,32518731.16,55144118.53,52984542.37,89041935.72,155878254.6,267041127.1,406679576.3,275180101.9,306498.9053,199816.6438,294639.1081,280918.5994,47484.0485,,312296.7914,210994.5052,207642.6084,113037.2477,121089.6819,7.8,,8.9,,3.9,,,8.4,10,,9.5,9.5,9.5,9.5,10,8.4,9.5,9.5,9.5,9.5,4.7,2.5,,,,,,,,,6.8,5.8,7.6,,4.1,2,7.4,7.1,4.9,7.8,,,
,FALSE,Oleamide,C18 H35 N O,Full match,Full match,No results,0.05,281.27188,282.27916,1.376,403899897.9,3,86.7,80,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,3257768.112,4387906.375,6061277.115,5327970.881,6808790.281,101139980.3,,,8780108.198,,320025110.5,12820767.34,6795161.742,,11614985.48,9676685.42,,,,,401255921.7,403899897.9,,,,,,,,,,6.2,5.7,5.1,8.9,6.7,5.1,,,7.8,,5.1,8.4,5.1,,8.9,4.6,,,,,,,,,,,,,5.7,5.7,,,,,,,,,2.7,6.2,
,FALSE,Cholest-4-en-3-one,C27 H44 O,Not the top hit,Full match,No results,0.14,384.33927,385.34655,20.19,398868053.3,2,92,9.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,9164338.075,,,,,2972591.311,14869950.72,,,57983408.53,67638896.52,,,11854143.88,,26777256.65,,,,,,,32162.59449,,,,,,,,,1.8,,,,,4.6,2.9,,,4.6,3.5,,,1.8,,1.8,,,,,,,6.7,,,,,,,,2.2,,,,,,,,2.9,
,FALSE,Bis(7-methyloctyl) adipate,C24 H46 O4,No match,Full match,No results,-4.58,398.33779,399.34506,18.761,384490431.5,1,66,8.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,832064.8944,,,,,,,,,,,,,,,,384490431.5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,?-Linolenic acid,C18 H30 O2,Not the top hit,Full match,No results,-0.01,278.22458,279.23185,19.596,383798606.6,4,88.7,81.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,383798606.6,,2360740.597,,17137354.05,11538846.59,,,,,,,,,,,9215155.188,,4450016.252,7788717.954,,,,,,2973670.892,,,,,,4.6,,5.9,,7.8,7.3,,,,,,,,,,,2.9,,3.5,2.4,,,,,,,,,,,,,,4.6,,,,,,9.5,6.2,6.7,5.7
,FALSE,Cryptotanshinone_BTM04460,C19 H22 O3,Full match,Not the top hit,Full match,0.45,298.15703,299.16431,17.212,378984881.9,5,70.9,49.3,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,700778.2513,,,874468.2758,216322.0964,571546.012,558134.3965,,,,,,273462465.8,378984881.9,208387455.4,148657564.7,9097690.391,10108901.49,561802.3754,779939.429,,,,,,89975.13734,,,,,,3.4,,,3.9,6.3,7.7,7.7,,,,,,9.5,8.4,9.5,8.4,9.5,8.9,8.3,6.1,,,,,,,,,,,,,,2.2,,,,,,9.5,9.5,8.4,9.5
,FALSE,Docosanamide,C22 H45 N O,Full match,Full match,No results,0.32,339.35022,340.3575,20.554,374840696.3,1,84.1,52.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,10760404.24,11599045.72,3571366.088,11220472.57,,12417544.92,18011688.55,12844838.43,12580866.76,6363829.873,2628417.732,4790377.625,7632867.038,15886853.1,14971884.46,12103172.4,,6501540.501,9755033.077,6036933.124,,,81574.48399,,,,,,,,,7.8,7.3,8.4,8.9,,8.4,8.9,8.9,8.4,8.4,6.7,6.7,9.5,9.5,9.5,9.5,,10,9.5,10,,,,,,,,,,,4.9,,,,,,,,,7.3,8.4,8.4,8.9
,FALSE,?-Linolenic acid,C18 H30 O2,Full match,Full match,No results,0.14,278.22462,279.23188,20.022,358549834.1,4,90.4,82.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,23917524.26,18130083.15,358549834.1,2376027.992,13926554.15,11573507.86,,16472391.07,13721190.11,6277054.417,8801455.666,10258107.67,4028944.528,7644517.231,13730146.92,9334375.614,14990471.8,28229282.12,22035160,34178922.5,,,,,,9575226.627,,,,,,7.8,7.3,7.8,6.4,5.1,5.7,,4.6,5.1,5.7,6.2,6.2,8.4,5.1,4,5.1,4,3.5,4,5.1,,,,,3.7,8,6,,,2.4,,,,5.1,,,,,,8.9,2.9,,5.1
,FALSE,Cryptotanshinone,C19 H20 O3,Not the top hit,Not the top hit,Full match,0.47,296.14138,297.14866,21.39,355004393.2,8,78,59,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,5617622.018,4727926.802,6114802.786,136600337.6,112182736.8,111498066.5,140576556.8,237083747.4,353979822.7,200063795.1,263291595,223270903.9,355004393.2,349474544,185234132.5,118155742.5,249594237.3,165269868.5,92010636.27,69357760.99,,,103243.8459,,,,33719.3692,,,7243.373565,,9.5,8.9,9.5,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.9,8.4,8.4,8.4,8.4,9.5,8.4,8.4,,,,,,,,,,,1.6,,,,2.2,,,3.3,,,8.4,8.4,8.4
,FALSE,Galaxolidone,C18 H24 O2,Full match,Full match,No results,-0.27,272.17756,273.18483,20.433,345556802.6,4,88.1,73,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,1110970.515,743646.6597,1868726.497,10558404.14,8244230.587,10745174.72,23383795.53,,132266289.6,,,,25990017.5,,345556802.6,230521585.5,,,,,,,,,,,,,,,,7.5,8.8,7.5,7.8,8.4,9.5,8.9,,7.3,,,,7.8,,8.4,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,8.4
,FALSE,Xanthohumol,C21 H22 O5,No match,Full match,No results,0.24,354.14681,355.15409,20.878,340066564.2,16,87.4,9.4,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,2667273.399,,,3396480.519,2741478.646,3531048.024,993076.4895,1893114.613,2376542.291,,,1346550.581,1182850.789,3120809.811,2604541.152,2093667.293,1768513.664,,,,,,,,,,,,,,,9.5,,,9.5,9.5,8.9,9.7,9.1,8.6,,,8.6,8.6,9.5,8.9,9.1,8.6,,,,,,,,,,,,,,,,,,,,8.9,,,
,FALSE,Palmitoyl ethanolamide,C18 H37 N O2,Full match,Full match,No results,0.06,299.28245,300.28971,21.284,337414710.1,3,74.3,46.7,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,208350208.7,337414710.1,142811296.1,,,,,,10703678.03,3263994.844,,6307401.962,,,13251471.56,10841356.56,,,,,,,,392955.15,244163.2992,696033.8216,181721.8143,370980.4508,195020.7107,114311.3547,416371.8694,10,10,10,,,,,,5.1,7.8,,7.8,,,8.9,8.4,,,,,,,,,,,,,,,,1.4,6.3,8.8,3.6,4.1,4.1,2.7,3.6,,,,
,FALSE,2-Naphthylamine,C10 H9 N,Full match,Full match,No results,0.32,143.07354,144.08082,6.751,331863434.9,2,88.7,55.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,331863434.9,114432447.3,2101469.822,18096004.55,10117903.96,,,12687622.77,16634548.23,7356316.059,9254925.668,7122923.398,10667295.61,,17103567.72,5881536.411,22170911.63,11916107.03,,9586687.069,859678.7365,874443.6177,716658.8318,,569287.4489,,,,,,,6.7,5.7,6.4,5.7,4,,,4.6,5.1,6.2,6.7,5.7,2.9,,5.1,5.1,6.2,3.5,,6.2,1.7,3.4,,,,,,,,,2.3,,1.7,,,,,,,5.1,6.2,5.7,5.7
,FALSE,NP-022229,C27 H43 N O3,Not the top hit,Full match,No results,-0.09,429.32425,430.33153,18.284,329947874,1,80.6,9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,176440539.6,192679164.6,197597423.9,242391496.6,190801921.3,196858788.2,14458561.33,5046759.74,20410892.36,43366669.57,46218447.73,38046207.64,,1002554.149,,,315008238.8,296225649.1,314418125.8,329947874,,,,,,,,,,,18192.86807,6.2,6.2,8.9,9.5,8.4,8.4,5.7,7.3,7.8,7.8,6.7,7.8,,7.5,,,8.4,8.4,7.3,7.8,,,,,,,,,,,,,,,,,,,5.4,7.8,6.7,8.4,8.9
,FALSE,Cinchophen,C16 H11 N O2,Full match,Full match,No results,0.19,249.07902,250.0863,22.318,318737122.3,2,82,9.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,54305825.99,65032659.09,53928666.1,134729781,170665407.3,159577180.4,288896524.3,230435390,240381613.7,259781739,277720262.9,318737122.3,180773360.4,226348461.1,151058836.6,126633202.4,223449411.3,161149595.5,164661776.1,158070458.9,3613979.204,3277437.636,4098080.967,2986749.03,3353731.449,2178306.648,2848975.805,2690307.093,2805111.721,2478912.306,3227546.665,8.4,6.7,8.4,9.5,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,9.5,8.4,8.4,9.5,9.5,8.4,8.4,8.4,6.2,7.3,7.5,,,8.4,8.4,8.4,8.4,9.5,7.8,5.7,7.3,8.6,7.3,6.2,6.2,6.4,7.8,,8.4,8.4,8.4
,FALSE,PPG n10,C30 H62 O11,No match,Full match,No results,0.54,598.42954,621.41872,19.762,318122160.6,1,80.6,9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+Na]+1,,,,186915063.2,141961311.9,257809009.8,,,,24179883.67,,18867972.5,178674817.5,237445521.4,300811506.4,318122160.6,,,,,,,,,,4632264.882,,,,,,,,,8.9,8.9,8.9,,,,7.3,,7.8,7.8,7.3,7.3,8.4,,,,,,,,,,2,,,,,,,,6.2,,,,,,8.9,8.9,8.9,8.9
,FALSE,Erucamide,C22 H43 N O,Full match,Full match,No results,0.57,337.33466,338.34198,23.434,317375348.3,1,93,80,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,30074918.6,15582477.56,29936832.23,9781803.732,6826877.014,9951436.019,8343722.477,5587685.571,7712919.467,5495555.895,9547300.267,11917481.1,10455105.14,13795337.6,12061775.26,7776876.875,11765621.27,7537988.032,9369792.816,,10376159.64,21437614.25,13066495.27,9001844.794,10761559.84,10463459.38,12398564.42,14656670.43,10831600.21,14174332.46,12844643.34,9.5,9.5,8.4,7.3,9.5,8.9,7.8,7.8,7.8,9.5,9.5,9.5,8.9,9.5,9.5,7.8,7.8,7.8,8.4,,8.9,7.8,7.8,,7.3,7.8,7.8,8.4,7.8,8.4,9.5,7.3,9.5,9.5,9.5,10,9.5,10,10,,5.2,8.4,9.5
,FALSE,Trimethyl phosphate,C3 H9 O4 P,Full match,Full match,No results,0.7,140.02394,141.03122,1.496,314411561.4,1,90.9,59.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,38357015.92,314411561.4,262173993.4,138374059.2,131737173.4,157305960.2,70589288.76,,80438593.25,141116627.4,159546412.4,170156034.3,118136860,92480091.95,95365623.92,121287770.6,,104643180,140937700.1,208070784.6,104972743,93708650.63,90790747.28,96094839.58,70553807.77,166152165.2,54450343.35,70516256.9,107990099.2,45098291.51,24087200.09,6.2,6.7,5.7,7.8,7.8,7.8,6.2,,7.8,8.4,7.8,3.5,7.8,6.2,7.8,7.8,,6.7,7.3,6.7,8.4,8.4,,,,,,,,,7.8,7.8,8.4,8.4,8.4,6.7,7.8,8.4,7.8,3.2,4.6,7.8,7.8
,FALSE,"4-[(6E)-3-Hydroxy-8,10-dimethyl-2-(methylamino)-6-dodecen-1-yl]phenol",C21 H35 N O2,Full match,Full match,No results,0.6,333.26698,334.27426,17.407,309497284.6,1,74.1,46.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,32038263.34,29663234.86,19171041.15,,,,255856613.5,309497284.6,295256574.7,,,46617266.19,,32112446.66,15644969.66,24669512.19,31621194.22,,,,241501.3008,922980.259,,64979.73409,568658.6684,368365.7788,406700.4836,124662.2419,,,,5.1,7.8,5.7,,,,8.4,8.4,9.5,,,3.5,,4,7.8,4,5.7,,,,,,,,,,,,2.5,5.5,,7.1,3.4,7.4,6.8,6,7.8,7.3,7.3,8.4
