Tags,Checked,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: MassList Search,Annot. DeltaMass [ppm],Calc. MW,m/z,RT [min],Area (Max.),# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,Mass List Match: KPS_NPL,Mass List Match: KPS_Psychoactive Substances_v2,Mass List Match: KPS_Pharmaceuticals_Oct22,MS2,Reference Ion,Group Area: 1_feedpumpA,Group Area: 2_feedpumpB,Group Area: 3_feedpumpC,Group Area: 4_centrinA,Group Area: 5_centrinB,Group Area: 6_centrinC,Group Area: 7_newdryA,Group Area: 8_newdryB,Group Area: 9_newdryC,Group Area: 10_olddryA,Group Area: 11_olddryB,Group Area: 12_olddryC,Group Area: 13_digester1A,Group Area: 14_digester1B,Group Area: 15_digester2A,Group Area: 16_digester2B,Group Area: 17_digester3A,Group Area: 18_digester3B,Group Area: 19_digester4A,Group Area: 20_digester4B,Group Area: 21_controlA,Group Area: 22_controlB,Group Area: mix_A5,Group Area: mix_A50,Group Area: mix_A500,Group Area: mix_B5,Group Area: mix_B50,Group Area: mix_B500,Group Area: mix_C5,Group Area: mix_C50,Group Area: mix_C500,Peak Rating: 1_feedpumpA.raw (F1),Peak Rating: 2_feedpumpB.raw (F2),Peak Rating: 3_feedpumpC.raw (F3),Peak Rating: 4_centrinA.raw (F4),Peak Rating: 5_centrinB.raw (F5),Peak Rating: 6_centrinC.raw (F6),Peak Rating: 7_newdryA.raw (F7),Peak Rating: 8_newdryB.raw (F8),Peak Rating: 9_newdryC.raw (F9),Peak Rating: 10_olddryA.raw (F10),Peak Rating: 11_olddryB.raw (F11),Peak Rating: 12_olddryC.raw (F12),Peak Rating: 13_digester1A.raw (F13),Peak Rating: 14_digester1B.raw (F14),Peak Rating: 15_digester2A.raw (F15),Peak Rating: 16_digester2B.raw (F16),Peak Rating: 17_digester3A.raw (F17),Peak Rating: 18_digester3B.raw (F18),Peak Rating: 19_digester4A.raw (F19),Peak Rating: 20_digester4B.raw (F20),Peak Rating: 21_controlA.raw (F21),Peak Rating: 22_controlB.raw (F22),Peak Rating: blank1.raw (F23),Peak Rating: blank2.raw (F24),Peak Rating: blank3.raw (F25),Peak Rating: blank4.raw (F26),Peak Rating: blank5.raw (F27),Peak Rating: blank6.raw (F28),Peak Rating: blank7.raw (F29),Peak Rating: blank8.raw (F30),Peak Rating: mix_A5.raw (F31),Peak Rating: mix_A50.raw (F32),Peak Rating: mix_A500.raw (F33),Peak Rating: mix_B5.raw (F34),Peak Rating: mix_B50.raw (F35),Peak Rating: mix_B500.raw (F36),Peak Rating: mix_C5.raw (F37),Peak Rating: mix_C50.raw (F38),Peak Rating: mix_C500.raw (F39),Peak Rating: QC.raw (F40),Peak Rating: QC1.raw (F41),Peak Rating: QC2.raw (F42),Peak Rating: QC3.raw (F43)
,FALSE,"(1R,4aS)-7-(2-Hydroxypropan-2-yl)-1,4a-dimethyl-9-oxo-3,4,10,10a-tetrahydro-2H-phenanthrene-1-carboxylic acid",C20 H26 O4,Not the top hit,Full match,No results,0.45,330.18326,331.19057,19.406,6964687.107,6,80.5,62.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,1987916.285,4814249.393,,,6964687.107,3418539.792,,,,3147101.229,228659.46,1596102.68,3596478.401,4172228.823,2382807.875,3337754.83,,,,414694.3508,,,,,,,,,,,,6.2,5.1,,,10,7.3,,,,7.3,8.5,5.3,5.7,8.4,5.7,8.9,,,,4.5,,,,,,,,,,,,,,,,,,,,6.7,8.9,6.2,9.5
,FALSE,"(1R,4aS)-7-(2-Hydroxypropan-2-yl)-1,4a-dimethyl-9-oxo-3,4,10,10a-tetrahydro-2H-phenanthrene-1-carboxylic acid",C20 H26 O4,Not the top hit,Full match,No results,0.54,330.18329,331.19056,18.899,5140555.928,4,83.1,66.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,808300.1109,,4531451.247,4286693.523,5140555.928,4328490.263,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,9.5,10,9.5,8.9,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,"(1R,4aS)-7-(2-Hydroxypropan-2-yl)-1,4a-dimethyl-9-oxo-3,4,10,10a-tetrahydro-2H-phenanthrene-1-carboxylic acid",C20 H26 O4,Invalid mass,Full match,No results,1.07,330.18346,331.19067,14.377,3541804.088,10,82.4,9.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,3445095.354,,3541804.088,,440613.2135,653548.205,292377.4472,465957.472,917584.1768,1135301.597,,,,,,,,,1626332.745,,,,,,,,,,,,,1.8,,1.3,,3.4,2.8,7.9,8.3,3.7,2.1,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,3.4,,1.5
,FALSE,"(1R,4aS)-7-(2-Hydroxypropan-2-yl)-1,4a-dimethyl-9-oxo-3,4,10,10a-tetrahydro-2H-phenanthrene-1-carboxylic acid",C20 H26 O4,Not the top hit,Full match,No results,0.11,330.18315,331.19042,19.86,676920.68,6,79.1,60.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,423365.6163,,,,,,676920.68,284011.6969,451097.2701,582453.5957,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,8.3,7.4,7.2,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,"(1R,4aS)-7-(2-Hydroxypropan-2-yl)-1,4a-dimethyl-9-oxo-3,4,10,10a-tetrahydro-2H-phenanthrene-1-carboxylic acid",C20 H26 O4,No match,Full match,No results,-0.22,330.18304,331.19031,20.055,724941.6926,6,75.8,56.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,327071.2097,174509.3212,,724941.6926,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,6.8,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,"(1R,4aS,5R,8aS)-5-(5-hydroxy-3-methylpentyl)-1,4a-dimethyl-6-methylidene-decahydronaphthalene-1-carboxylic acid",C20 H34 O3,Not the top hit,Full match,No results,0.21,322.25086,323.2581,20.127,514674.4887,3,78.2,49,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,47375.00875,,,,,52852.18732,281223.1497,,,,132650.9285,,,,321337.5768,,514674.4887,,,,,,,,,,111333.2233,,,,,8.7,,,,,2.2,0.9,,,,4.1,,,,2.8,,3.9,,,,,,,,,3.3,,,,,,,,,6.8,,,,,3
,FALSE,"(1R,9S)-11-(1-Acetyl-4-piperidinyl)-5-(2-methylphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one",C25 H31 N3 O2,Unused,Full match,No results,-0.6,405.24138,406.24866,20.49,336487.4108,3,64.1,47,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,299353.7194,,,,,,274722.5627,,,304243.7905,,336487.4108,,,,,,,,,65350.40527,,,,,,,,,,,3.9,,,,,,2,,,5.5,,6.6,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,
,FALSE,"(1R,9S)-11-(3-Methoxypropanoyl)-3-(2-thienyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one",C19 H22 N2 O3 S,Not the top hit,Full match,No results,0.45,358.13527,359.14255,13.086,25798581.53,12,75.4,47.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,25798581.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,4,6.7
,FALSE,"(1S,4S,5R,10S,13S,17S,19S,20R)-10-hydroxy-4,5,9,9,13,19,20-heptamethyl-24-oxahexacyclo[15.5.2.0¬a,¬a‚Å∏.0‚Å¥,¬a‚Å∑.0‚Åµ,¬a‚Å¥.0‚Å∏,¬a¬l]tetracos-15-en-23-one",C30 H46 O3,No match,Full match,No results,0.03,454.34471,455.35197,20.493,4942550.031,3,74.9,71.4,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,1534947.051,3358300.01,4942550.031,,2418125.846,,,2455558.902,2773765.86,,,,,,,,4676603.96,,72545.30381,,,,,,,,,,,,,8.6,9.5,7.3,,4,,,7.8,4.6,,,,,,,,7.8,,2.7,,,,,,,,,,,,,,,,,,,,5.7,4
,FALSE,"(1S,4S,5R,10S,13S,17S,19S,20R)-10-hydroxy-4,5,9,9,13,19,20-heptamethyl-24-oxahexacyclo[15.5.2.0¬a,¬a‚Å∏.0‚Å¥,¬a‚Å∑.0‚Åµ,¬a‚Å¥.0‚Å∏,¬a¬l]tetracos-15-en-23-one",C30 H46 O3,Not the top hit,Full match,No results,-0.01,454.34469,455.35195,20.5,6433812.487,4,82.3,76.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,939331.1527,,,,,2887673.313,,1280727.409,,3929113.778,4181665.441,6433812.487,2521914.459,3386269.37,3040833.955,2931376.005,,,,,,,,,,,,,,,,9.1,,,,,4.6,,8.6,,4,8.9,5.7,8.4,4.6,4,4.6,,,,,,,,,,,,,,,,,,,,,,8.9,,
,FALSE,"(1S,4S,5R,10S,13S,17S,19S,20R)-10-hydroxy-4,5,9,9,13,19,20-heptamethyl-24-oxahexacyclo[15.5.2.0¬a,¬a‚Å∏.0‚Å¥,¬a‚Å∑.0‚Åµ,¬a‚Å¥.0‚Å∏,¬a¬l]tetracos-15-en-23-one",C30 H46 O3,Not the top hit,Full match,No results,0.03,454.34471,455.35198,20.513,3186851.424,3,82.4,76.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,3186851.424,,2348128.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,
,FALSE,"(1S,4S,5R,10S,13S,17S,19S,20R)-10-hydroxy-4,5,9,9,13,19,20-heptamethyl-24-oxahexacyclo[15.5.2.0¬a,¬a‚Å∏.0‚Å¥,¬a‚Å∑.0‚Åµ,¬a‚Å¥.0‚Å∏,¬a¬l]tetracos-15-en-23-one",C30 H46 O3,No match,Full match,No results,0.01,454.3447,455.35198,20.329,4167336.481,3,79.6,61.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,925337.4926,,2290588.438,,1464599.051,1911761.675,4167336.481,2182848.688,1610884.348,,1083746.636,,,1049518.827,1095762.906,,1315048.666,,,,,,,,,,,,,,,3.2,,2.9,,3.2,3.5,8.9,9.5,8,,2.1,,,3.2,4.2,,6.4,,,,,,,,,,,,,,,,,,,,,4.2,5.3,5.9
,FALSE,"(1S,4S,5R,10S,13S,17S,19S,20R)-10-hydroxy-4,5,9,9,13,19,20-heptamethyl-24-oxahexacyclo[15.5.2.0¬a,¬a‚Å∏.0‚Å¥,¬a‚Å∑.0‚Åµ,¬a‚Å¥.0‚Å∏,¬a¬l]tetracos-15-en-23-one",C30 H46 O3,Full match,Full match,No results,-0.03,454.34468,455.35196,20.197,1819327.634,3,81.1,75.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,883078.5953,1149049.345,844318.7332,1819327.634,1199196.949,1349967.387,1395305.146,355570.7406,420281.4903,686731.3476,,479215.2365,1346703.361,,862065.7219,,1466490.73,371719.3674,14667.5786,,,,,,,,,,,,,8,5.3,5.9,5.3,7,7,7,2.3,5.5,4.2,,1.7,2.6,,5.3,,7,2.8,6,,,,,,,,,,,,,,,,,,,9.1,7,7
,FALSE,"(1S,4S,5R,10S,13S,17S,19S,20R)-10-hydroxy-4,5,9,9,13,19,20-heptamethyl-24-oxahexacyclo[15.5.2.0¬a,¬a‚Å∏.0‚Å¥,¬a‚Å∑.0‚Åµ,¬a‚Å¥.0‚Å∏,¬a¬l]tetracos-15-en-23-one",C30 H46 O3,Full match,Full match,No results,0.04,454.34471,455.35199,20.36,4271838.482,3,80.6,75.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,863525.4774,,2109386.807,1319977.809,,1235443.377,3582052.794,4271838.482,,1106332.391,2095093.591,,831175.0336,,,,,4109288.646,1163860.973,,,,,,,,,,,,,6.4,,3.5,3.2,,8.6,3.5,4.6,,4.8,3.5,,2.1,,,,,4,2.6,,,,,,,,,,,,,,,,,,,,,4.8,4.2,2.4
,FALSE,"(1S,4S,5R,10S,13S,17S,19S,20R)-10-hydroxy-4,5,9,9,13,19,20-heptamethyl-24-oxahexacyclo[15.5.2.0¬a,¬a‚Å∏.0‚Å¥,¬a‚Å∑.0‚Åµ,¬a‚Å¥.0‚Å∏,¬a¬l]tetracos-15-en-23-one",C30 H46 O3,No match,Full match,No results,-0.26,454.34458,455.35185,20.309,1542982.332,3,79,49.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,1052538.542,,,,904406.2829,,1542982.332,,,,974604.275,,,,,,,,,,,,,,,,,,,,,4.8,,,,4.8,,3.7,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,4.2,7,
,FALSE,"(1S,4S,5R,10S,13S,17S,19S,20R)-10-hydroxy-4,5,9,9,13,19,20-heptamethyl-24-oxahexacyclo[15.5.2.0¬a,¬a‚Å∏.0‚Å¥,¬a‚Å∑.0‚Åµ,¬a‚Å¥.0‚Å∏,¬a¬l]tetracos-15-en-23-one",C30 H46 O3,No match,Full match,No results,-0.11,454.34465,455.35192,20.385,1383907.03,4,77.8,58.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,495354.6545,,,507175.5494,,,,442259.5086,,,,,,,,1383907.03,,,,,,,,,,,,,,,,3.4,,,2.8,,,,6.1,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,"(1S,4S,5R,10S,13S,17S,19S,20R)-10-hydroxy-4,5,9,9,13,19,20-heptamethyl-24-oxahexacyclo[15.5.2.0¬a,¬a‚Å∏.0‚Å¥,¬a‚Å∑.0‚Åµ,¬a‚Å¥.0‚Å∏,¬a¬l]tetracos-15-en-23-one",C30 H46 O3,No match,Full match,No results,-0.03,454.34468,455.35196,20.299,986265.4964,3,78.7,49.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,827650.0723,,986265.4964,,816060.0008,,,,,,,,852754.7698,,,,,,,,,,,,,,,,,,,7,,5.9,,3.2,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2
,FALSE,"(1S,4S,5R,10S,13S,17S,19S,20R)-10-hydroxy-4,5,9,9,13,19,20-heptamethyl-24-oxahexacyclo[15.5.2.0¬a,¬a‚Å∏.0‚Å¥,¬a‚Å∑.0‚Åµ,¬a‚Å¥.0‚Å∏,¬a¬l]tetracos-15-en-23-one",C30 H46 O3,No match,Full match,No results,-0.78,454.34434,455.35162,20.266,300070.4461,4,77.7,8.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,25638.96254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,7.7,,,
,FALSE,"(2-anilino-4-methyl-1,3-thiazol-5-yl)(1-benzothiophen-2-yl)methanone",C19 H14 N2 O S2,No match,Full match,No results,0.24,350.05484,351.06212,19.091,3350218.601,2,62.9,65.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,1853741.078,3350218.601,1535716.076,1147193.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,9.5,9.1,8.6,,,,,,,,,,,,,,,,,,,,,,,,8.6,8,8.6,8.6
,FALSE,"(2E,4E)-N-(2-methylpropyl)deca-2,4-dienamide",C14 H25 N O,Full match,Full match,No results,-0.05,223.1936,224.20088,20.488,237237.8065,1,79.1,74.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,26368.65625,,,,,,,,,,,,,,,,,,237237.8065,103893.6859,152893.0157,99013.394,95824.59569,,,56266.86419,93203.68119,,,,,2.2,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,4.3,3.6,5.4,3.8,,,2.7,4.9,,,,,
,FALSE,"(2E,4E)-N-(2-methylpropyl)deca-2,4-dienamide",C14 H25 N O,Full match,Full match,No results,-1.1,223.19337,224.20065,18.661,325946.4572,1,66.4,66.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,325946.4572,,,,,,,,,,,,,59966.29629,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,
,FALSE,"(2E,4E)-N-(2-methylpropyl)deca-2,4-dienamide",C14 H25 N O,Full match,Full match,No results,0.19,223.19366,224.20093,20.458,32322.05187,1,81,75.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,32322.05187,,,15026.75298,,15500.3585,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,7.1,,6,,,,,,,,
,FALSE,"(2E,4E)-N-(2-methylpropyl)dodeca-2,4-dienamide",C16 H29 N O,Full match,Full match,No results,-0.04,251.2249,252.23218,19.409,7517383.25,1,78.5,74,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,4319340.549,,6005914.396,407729.1168,7517383.25,3196168.827,,,937708.2714,4334130.859,108477.0777,,3107375.074,,,4660272.482,,335269.954,,,,,479621.1227,570181.8955,31770.52689,,709340.1593,734660.6841,24616.8061,528345.5067,605566.0852,5.1,,5.7,7.2,5.1,7.8,,,8,5.1,5.8,,5.1,,,5.1,,6.1,,,,,,,,,,,,,6.1,3.9,2.2,,6.4,5.3,4.9,7.7,4.5,,4.6,,
,FALSE,"(2E,4E)-N-(2-methylpropyl)dodeca-2,4-dienamide",C16 H29 N O,Full match,Full match,No results,-0.09,251.22489,252.23217,19.316,2879769.501,1,75.1,71.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,714206.3178,,,,,,2822613.4,,,,,1516711.956,,1576305.183,,573186.343,1734186.153,934196.1735,778172.6821,2879769.501,,,,1055015.822,476908.4002,,,,,,,5.9,,,,,,6.2,,,,,4.8,,3.7,,7.7,8.6,,,,,,,,,9.1,7.5,7.8,,,,7.5,6.6,,,,,6.4
,FALSE,"(2E,4E)-N-(2-methylpropyl)dodeca-2,4-dienamide",C16 H29 N O,Full match,Full match,No results,-0.11,251.22489,252.23216,19.352,2002981.807,1,76.7,72.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,1167653.355,2002981.807,,,,,,,,,,,,,,,,,,,,1481619.406,,510440.0429,,,,,1310436.503,,,7.5,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,8.3,,,,,5.3,,,,,
,FALSE,"(2E,4E)-N-(2-methylpropyl)dodeca-2,4-dienamide",C16 H29 N O,Full match,Full match,No results,-0.02,251.22491,252.23219,20.243,1896382.4,1,76.2,72.4,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,877356.7427,1896382.4,301878.8282,264610.5654,,,209567.7215,144634.6597,,,,,,,,,,,,,,,,,,,,,,,,7.5,3.5,,,,,,,,,2.8,4.7,,,6.8,7.4,,,,,1.1,,
,FALSE,"(2E,4E)-N-(2-methylpropyl)dodeca-2,4-dienamide",C16 H29 N O,Full match,Full match,No results,-0.08,251.22489,252.23217,20.16,3157804.61,1,73.7,70.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,165773.469,100918.9754,,,206503.2378,281788.9495,80543.35256,,,,,149112.8448,,,37902.41808,,3157804.61,2345420.58,,1675136.258,553061.0809,,,,554530.8381,,,,,,,6.8,3.3,,,2.5,3.6,3.8,,,,,2.5,,,2.7,,,,,,,,,,6.7,7.8,,2.1,7.2,,,,6.1,,,,
,FALSE,"(2E,4E)-N-(2-methylpropyl)dodeca-2,4-dienamide",C16 H29 N O,Full match,Full match,No results,0.14,251.22495,252.23223,20.268,1600461.247,1,72.5,51.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,1600461.247,1514458.253,,1281851.84,1250139.518,1174287.396,554320.7445,948172.6782,649664.4362,366747.3889,,734652.4184,1129056.889,1506252.231,1133385.277,,102946.5415,,,324788.7802,192147.3618,,,22559.95641,257683.8099,,,,,,,3.7,3.7,,4.2,3.7,3.7,3.4,2.6,3.4,6.1,,3.2,3.2,3.7,3.2,,3.3,,,,,,,,,,,3.4,6.8,,,6.5,3.6,,,,2.6,3.2,3.7
,FALSE,"(2E,4E)-N-(2-methylpropyl)dodeca-2,4-dienamide",C16 H29 N O,Full match,Full match,No results,0.19,251.22496,252.23224,19.937,452830.8412,1,66.9,47.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,89818.19312,,,,,,,,,,,,,,,,,,,452830.8412,,,,,217154.7842,,,,,,,3.3,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,6.3,,,,,,,,,
,FALSE,"(2E,4E)-N-(2-methylpropyl)dodeca-2,4-dienamide",C16 H29 N O,Full match,Full match,No results,-0.29,251.22484,252.23212,18.294,3200070.247,1,71.8,8.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,3200070.247,,,112712.3224,,52874.32852,94226.27864,,19967.30908,,15923.26273,,14484.76338,,,,,,,,,,,,,,,,,,,5.7,,,7.9,,,,,,,,,,7.6,7.6,,8.7,,7.6,,7.1,,,,,
,FALSE,"(2E,4E)-N-(2-methylpropyl)dodeca-2,4-dienamide",C16 H29 N O,Full match,Full match,No results,-1.69,251.22449,252.23177,17.57,120286.1774,1,71.7,69.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,120286.1774,,,,,,,,27548.74367,,,,,,,,,,,,,,,,,,,,,,,7.9,,,,,,,,,,,,,,,,6.5,,,,,
,FALSE,"(2E,4E)-N-(2-methylpropyl)dodeca-2,4-dienamide",C16 H29 N O,Not the top hit,Full match,No results,-1.7,251.22449,252.23176,17.431,33714.60489,1,71.1,68.7,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,33714.60489,,,28513.78335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,6.5,,,,
,FALSE,"(2E,4E)-N-[2-(4-hydroxyphenyl)ethyl]dodeca-2,4-dienamide",C20 H29 N O2,Full match,Full match,No results,0.68,315.22004,316.22732,20.103,1219706.641,2,74.5,54.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,96582.3725,223487.6407,286950.9153,,204386.2604,1219706.641,356884.5062,120607.8839,163411.9577,,94531.94106,,77975.96303,1055257.049,425725.4416,1161983.686,273146.4333,,,,,,,,,,,10054.17682,,,,7.6,3,2.5,,4.1,4.2,3.9,3,5.2,,8.7,,7.1,2.6,3.9,8,7.9,,,,,,,,,,,,,,,,,,,8.7,,7.1,,5.4
,FALSE,"(2E,8S,10R)-10,11-Dihydroxy-6-(methoxymethyl)-1,10-dimethyl-5-oxo-4,14-dioxatricyclo[9.2.1.03,7]tetradeca-2,6-dien-8-yl methacrylate",C20 H26 O8,No match,Full match,No results,0.16,394.16283,417.15204,16.833,11412121.81,10,73.2,52.4,No matches found,No matches found,No matches found,DDA for preferred ion,[M+Na]+1,,,,,,,,,,,,,7586579.092,11412121.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,"(2R)-1-(5-hydroxy-3-methylpentyl)-2,5,5,8a-tetramethyl-decahydronaphthalen-2-ol",C20 H38 O2,Full match,Full match,No results,0.53,310.28735,311.29456,20.204,17888505.7,4,81,9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,681691.8561,,,,794264.7472,,,,,,,,,,,,,,246883.4802,228304.1126,5482373.579,8452744.525,17888505.7,5487841.566,9853684.379,5238765.382,5427635.764,5278111.88,3267402.244,,,2.8,,,,3.2,,,,,,,,,,,,,,2.5,2.5,2.9,,,,,,,,9.5,9.5,8.9,7.3,6.7,4.6,5.7,6.2,6.2,,,,
,FALSE,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one",C14 H22 O4,Full match,Full match,No results,0.15,254.15185,277.14111,16.737,48897652.94,7,79.3,9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+Na]+1,10819714.39,12275764.17,22038618.47,6085816.465,9454151.073,8397104.256,27332151.34,16658049.89,15752211.99,32873839.27,19706245.8,40447982.94,5855727.349,7277528.709,3766778.034,4037151.286,3507382.104,5653908.291,15516381.21,6190800.97,48897652.94,45210238.6,12631525.61,9390201.639,9904108.05,9691366.356,12573556.13,12014935.28,9951634.724,10229840.52,10758399.21,8.9,7.3,8.9,8.4,6.7,10,8.9,7.8,7.3,9.5,8.9,7.8,7.3,6.2,6.2,9.5,9.5,7.3,7.8,9.5,9.5,9.5,,,,,,,,,7.8,9.5,9.5,7.8,7.8,7.8,7.8,7.8,7.8,7.8,9.5,7.3,9.5
,FALSE,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one",C14 H22 O4,Not the top hit,Full match,No results,0.2,254.15186,277.14112,17.811,4564282.023,7,84.5,9.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+Na]+1,,,,,,,655629.1152,,,,,,,417752.191,,,,,,,3797295.936,4564282.023,2114162.478,3032665.551,3247804.485,,,,,,,,,,,,,7.7,,,,,,,3.4,,,,,,,8.9,7.3,,,,,,,,,9.5,7.3,8.9,,,,,,,,,,
,FALSE,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one",C14 H22 O4,Not the top hit,Full match,No results,0.47,254.15193,255.15915,15.164,1994827.888,7,79.2,9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,219654.5126,289041.3614,,,,,,,,,222095.5203,79972.82998,,1994827.888,,68184.92195,,,54979.06654,39677.70221,,,,,,,,,,,,7.9,2,,,,,,,,,6.3,,,,,,,,,6.5,,7.8,,4.9,,,6.5,2.7,,,1.2,
,FALSE,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one",C14 H22 O4,Not the top hit,Full match,No results,0.23,254.15187,255.15901,18.154,1421696.529,7,82.9,9.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,242678.7952,33724.51011,82798.02092,237197.1885,1421696.529,525341.9827,464190.9321,1262053.922,640117.0024,1301988.003,,,,,,,,,,,,,,,,,,,,,,6.8,,,,,,,,,7.1,6.5,5.8,7.5,6.6,6.6,5.9,8.8,6.4,,,,
,FALSE,"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one",C14 H22 O4,Full match,Full match,No results,0.25,254.15187,255.15896,15.387,511668.8107,7,78.9,8.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,348467.317,,,,,,,,,,,,,,,,,,,194603.2707,258246.9534,,,,136614.3372,,128535.567,146044.259,23460.35009,,,7.2,,,,,,,,,,,,,,,,,,,7.4,,,,,,,,,8.5,,,,5.8,,5.8,7.4,6.5,,,2.3,
