"peak_number","name","formula","annot_delta_mass_ppm","calc_mw","m_z","rt_min","mass_list_name","mean_area","sample_location"
4417,"4-Hydroxybenzoic acid","C7 H6 O3",0.7,138.03179,139.03907,20.176,"kps_pharmaceuticals_oct22",1375783.80788343,"glen valley (reclamation) surface water"
5473,"4-Methylumbelliferone","C10 H8 O3",1.58,176.04762,177.05467,12.165,"kps_pharmaceuticals_oct22",1609976.75803629,"francistown wwtp surface water"
4147,"4-Methylumbelliferone","C10 H8 O3",0.34,176.0474,177.05468,14.915,"kps_pharmaceuticals_oct22",2287297.12025639,"kasane wwtp (main) surface water"
4147,"4-Methylumbelliferone","C10 H8 O3",0.34,176.0474,177.05468,14.915,"kps_pharmaceuticals_oct22",1020190.12550295,"kasane (main) surface water"
4147,"4-Methylumbelliferone","C10 H8 O3",0.34,176.0474,177.05468,14.915,"kps_pharmaceuticals_oct22",1873140.64306023,"maun beach (before) surface water"
4147,"4-Methylumbelliferone","C10 H8 O3",0.34,176.0474,177.05468,14.915,"kps_pharmaceuticals_oct22",1142254.18387253,"glen valley (reclamation) surface water"
8748,"4-Morpholinepropanesulfonic acid","C7 H15 N O4 S",3.3,209.07287,210.08015,9.931,"kps_pharmaceuticals_oct22",385475.745309973,"lotsane dam surface water"
5398,"4-Nitrobiphenyl","C12 H9 N O2",0.06,199.06334,200.07061,7.64,"kps_pharmaceuticals_oct22",1650071.68853767,"kasane wwtp (overflow) surface water"
5956,"4-Nitrobiphenyl","C12 H9 N O2",0.18,199.06336,200.07064,10.217,"kps_pharmaceuticals_oct22",717766.483780709,"maun beach (after) surface water"
2304,"4-Nitrobiphenyl","C12 H9 N O2",0.64,199.06346,217.09725,13.731,"kps_pharmaceuticals_oct22",4154589.62718276,"maun wwtp (main) waste water"
2304,"4-Nitrobiphenyl","C12 H9 N O2",0.64,199.06346,217.09725,13.731,"kps_pharmaceuticals_oct22",2483290.3438538,"glen valley (recreational) surface water"
8154,"4-Nitrophenylgalactoside","C12 H15 N O8",2.45,301.0805,302.08778,5.85,"kps_pharmaceuticals_oct22",670803.492735758,"palapye wwtp (eff) waste water"
8154,"4-Nitrophenylgalactoside","C12 H15 N O8",2.45,301.0805,302.08778,5.85,"kps_pharmaceuticals_oct22",487548.224220419,"palapye wwtp surface water"
8154,"4-Nitrophenylgalactoside","C12 H15 N O8",2.45,301.0805,302.08778,5.85,"kps_pharmaceuticals_oct22",489947.819270419,"glen valley (reclamation) surface water"
1379,"4-Oxosebacic Acid","C10 H16 O5",0.4,216.09986,217.10714,13.548,"kps_pharmaceuticals_oct22",6554177.16751822,"lecheng stream surface water"
1379,"4-Oxosebacic Acid","C10 H16 O5",0.4,216.09986,217.10714,13.548,"kps_pharmaceuticals_oct22",849671.106402923,"lecheng spring surface water"
1379,"4-Oxosebacic Acid","C10 H16 O5",0.4,216.09986,217.10714,13.548,"kps_pharmaceuticals_oct22",5465591.9252927,"palapye wwtp (eff) waste water"
1379,"4-Oxosebacic Acid","C10 H16 O5",0.4,216.09986,217.10714,13.548,"kps_pharmaceuticals_oct22",1649935.36026544,"palapye wwtp surface water"
3066,"4-Oxosebacic Acid","C10 H16 O5",0.44,216.09987,239.08909,9.533,"kps_pharmaceuticals_oct22",663720.881940859,"kasane (main) surface water"
3066,"4-Oxosebacic Acid","C10 H16 O5",0.44,216.09987,239.08909,9.533,"kps_pharmaceuticals_oct22",2255885.98925968,"glen valley (reclamation) surface water"
3066,"4-Oxosebacic Acid","C10 H16 O5",0.44,216.09987,239.08909,9.533,"kps_pharmaceuticals_oct22",3119593.9283781,"glen valley (recreational) surface water"
4274,"4-aminophthalhydrazide","C8 H7 N3 O2",0.31,177.05388,178.06116,4.624,"kps_pharmaceuticals_oct22",2210128.69584418,"francistown wwtp surface water"
6748,"4-aminophthalhydrazide","C8 H7 N3 O2",0.34,177.05389,178.06116,6.342,"kps_pharmaceuticals_oct22",761869.810854499,"glen valley (reclamation) surface water"
8234,"4-hydroperoxy-2-methoxy-phenol","C7 H8 O4",0.43,156.04233,157.0496,9.962,"kps_pharmaceuticals_oct22",493770.08096594,"kasane (recreational) surface water"
7102,"4-phenylfentanyl","C28 H32 N2 O",-3.09,412.25019,413.25747,23.158,"kps_pharmaceuticals_oct22",1038258.55025029,"francistown wwtp surface water"
8901,"4-phenylfentanyl","C28 H32 N2 O",-2.97,412.25024,413.25752,23.055,"kps_pharmaceuticals_oct22",192275.889431878,"kasane wwtp (overflow) surface water"
7102,"4-phenylfentanyl","C28 H32 N2 O",-3.09,412.25019,413.25747,23.158,"kps_pharmaceuticals_oct22",197926.212912931,"glen valley (recreational) surface water"
2797,"4-piperidin-4-ylbutal","C9 H17 N O",0.4,155.13108,156.13835,2.333,"kps_pharmaceuticals_oct22",1916822.10582009,"palapye wwtp (eff) waste water"
2797,"4-piperidin-4-ylbutal","C9 H17 N O",0.4,155.13108,156.13835,2.333,"kps_pharmaceuticals_oct22",2709588.85503673,"palapye wwtp surface water"
2797,"4-piperidin-4-ylbutal","C9 H17 N O",0.4,155.13108,156.13835,2.333,"kps_pharmaceuticals_oct22",1819285.67255425,"francistown wwtp surface water"
5908,"4-piperidin-4-ylbutal","C9 H17 N O",0.38,155.13107,156.13835,9.784,"kps_pharmaceuticals_oct22",627428.000281851,"kasane wwtp (main) surface water"
2797,"4-piperidin-4-ylbutal","C9 H17 N O",0.4,155.13108,156.13835,2.333,"kps_pharmaceuticals_oct22",1600354.12418753,"kasane (main) surface water"
2797,"4-piperidin-4-ylbutal","C9 H17 N O",0.4,155.13108,156.13835,2.333,"kps_pharmaceuticals_oct22",728575.89018566,"maun wwtp (main) waste water"
2797,"4-piperidin-4-ylbutal","C9 H17 N O",0.4,155.13108,156.13835,2.333,"kps_pharmaceuticals_oct22",3004845.98139717,"glen valley (reclamation) surface water"
2797,"4-piperidin-4-ylbutal","C9 H17 N O",0.4,155.13108,156.13835,2.333,"kps_pharmaceuticals_oct22",2185714.24915817,"glen valley (recreational) surface water"
4211,"5'-Methylthioadenosine","C11 H15 N5 O3 S",0.52,297.08971,298.09699,6.787,"kps_pharmaceuticals_oct22",2054261.59940128,"palapye wwtp (eff) waste water"
4211,"5'-Methylthioadenosine","C11 H15 N5 O3 S",0.52,297.08971,298.09699,6.787,"kps_pharmaceuticals_oct22",2067654.19446383,"palapye wwtp surface water"
4211,"5'-Methylthioadenosine","C11 H15 N5 O3 S",0.52,297.08971,298.09699,6.787,"kps_pharmaceuticals_oct22",564103.43232995,"francistown wwtp surface water"
4211,"5'-Methylthioadenosine","C11 H15 N5 O3 S",0.52,297.08971,298.09699,6.787,"kps_pharmaceuticals_oct22",496939.670942142,"maun wwtp (main) waste water"
2272,"5,6-Benzoflavone","C19 H12 O2",-1.91,272.08321,295.07245,6.916,"kps_pharmaceuticals_oct22",4217648.33845479,"francistown wwtp surface water"
6319,"5-Aminouracil","C4 H5 N3 O2",0.92,127.03829,128.04557,4.94,"kps_pharmaceuticals_oct22",1208559.3687175,"francistown wwtp surface water"
2618,"5-Aminovaleric acid","C5 H11 N O2",1.2,117.07912,118.0864,1.225,"kps_pharmaceuticals_oct22",692816.669085908,"lecheng stream surface water"
2618,"5-Aminovaleric acid","C5 H11 N O2",1.2,117.07912,118.0864,1.225,"kps_pharmaceuticals_oct22",3667186.06220018,"lecheng spring surface water"
2618,"5-Aminovaleric acid","C5 H11 N O2",1.2,117.07912,118.0864,1.225,"kps_pharmaceuticals_oct22",1153300.90799525,"palapye wwtp (eff) waste water"
2618,"5-Aminovaleric acid","C5 H11 N O2",1.2,117.07912,118.0864,1.225,"kps_pharmaceuticals_oct22",2079292.12159345,"palapye wwtp surface water"
2618,"5-Aminovaleric acid","C5 H11 N O2",1.2,117.07912,118.0864,1.225,"kps_pharmaceuticals_oct22",395660.698153695,"lotsane dam surface water"
2618,"5-Aminovaleric acid","C5 H11 N O2",1.2,117.07912,118.0864,1.225,"kps_pharmaceuticals_oct22",963525.721907848,"francistown wwtp surface water"
2618,"5-Aminovaleric acid","C5 H11 N O2",1.2,117.07912,118.0864,1.225,"kps_pharmaceuticals_oct22",866439.262726328,"kasane (main) surface water"
2618,"5-Aminovaleric acid","C5 H11 N O2",1.2,117.07912,118.0864,1.225,"kps_pharmaceuticals_oct22",553193.945998705,"kasane (recreational) surface water"
2618,"5-Aminovaleric acid","C5 H11 N O2",1.2,117.07912,118.0864,1.225,"kps_pharmaceuticals_oct22",928384.517657419,"glen valley (recreational) surface water"
7050,"5-Methoxy-1H-benzimidazole","C8 H8 N2 O",0.55,148.06374,149.07102,3.683,"kps_pharmaceuticals_oct22",954826.062666267,"kasane wwtp (overflow) surface water"
7050,"5-Methoxy-1H-benzimidazole","C8 H8 N2 O",0.55,148.06374,149.07102,3.683,"kps_pharmaceuticals_oct22",409382.033593757,"maun wwtp (main) waste water"
1549,"5-Phenylvaleric acid","C11 H14 O2",0.29,178.09943,179.10671,17.539,"kps_pharmaceuticals_oct22",1365884.48681977,"kasane (main) surface water"
1549,"5-Phenylvaleric acid","C11 H14 O2",0.29,178.09943,179.10671,17.539,"kps_pharmaceuticals_oct22",778299.949981554,"kasane (recreational) surface water"
7323,"6-Aminocaproic acid","C6 H13 N O2",0.78,131.09473,132.10201,1.223,"kps_pharmaceuticals_oct22",394218.334073362,"lecheng stream surface water"
7323,"6-Aminocaproic acid","C6 H13 N O2",0.78,131.09473,132.10201,1.223,"kps_pharmaceuticals_oct22",973889.954145522,"lecheng spring surface water"
7323,"6-Aminocaproic acid","C6 H13 N O2",0.78,131.09473,132.10201,1.223,"kps_pharmaceuticals_oct22",129766.927137463,"lotsane dam surface water"
7323,"6-Aminocaproic acid","C6 H13 N O2",0.78,131.09473,132.10201,1.223,"kps_pharmaceuticals_oct22",315517.691158518,"kasane (main) surface water"
7323,"6-Aminocaproic acid","C6 H13 N O2",0.78,131.09473,132.10201,1.223,"kps_pharmaceuticals_oct22",389804.358131782,"kasane (recreational) surface water"
5228,"6-Aza-Uridine Monophosphate","C8 H12 N3 O9 P",-2.13,325.03042,326.0377,7.596,"kps_pharmaceuticals_oct22",1396177.51263751,"palapye wwtp (eff) waste water"
5228,"6-Aza-Uridine Monophosphate","C8 H12 N3 O9 P",-2.13,325.03042,326.0377,7.596,"kps_pharmaceuticals_oct22",1570461.19652434,"palapye wwtp surface water"
5228,"6-Aza-Uridine Monophosphate","C8 H12 N3 O9 P",-2.13,325.03042,326.0377,7.596,"kps_pharmaceuticals_oct22",841824.009865194,"francistown wwtp surface water"
1477,"6-Deoxyerythronolide B","C21 H38 O6",0.11,386.26688,409.25618,18.878,"kps_pharmaceuticals_oct22",6201814.80884338,"kasane wwtp (overflow) surface water"
6008,"6-Morpholinopurine","C9 H11 N5 O",0.15,205.09639,206.10367,5.95,"kps_pharmaceuticals_oct22",1238056.80941701,"palapye wwtp (eff) waste water"
6008,"6-Morpholinopurine","C9 H11 N5 O",0.15,205.09639,206.10367,5.95,"kps_pharmaceuticals_oct22",1409344.87542572,"palapye wwtp surface water"
6008,"6-Morpholinopurine","C9 H11 N5 O",0.15,205.09639,206.10367,5.95,"kps_pharmaceuticals_oct22",784432.097613594,"kasane wwtp (main) surface water"
6008,"6-Morpholinopurine","C9 H11 N5 O",0.15,205.09639,206.10367,5.95,"kps_pharmaceuticals_oct22",603272.060110803,"glen valley (reclamation) surface water"
6008,"6-Morpholinopurine","C9 H11 N5 O",0.15,205.09639,206.10367,5.95,"kps_pharmaceuticals_oct22",865430.236810988,"glen valley (recreational) surface water"
9624,"7-cyano-7-deazaguanine","C7 H5 N5 O",0.48,175.04949,176.05677,5.266,"kps_pharmaceuticals_oct22",204441.845948334,"palapye wwtp surface water"
5331,"9-Methylguanine","C6 H7 N5 O",0.19,165.06509,166.07237,1.976,"kps_pharmaceuticals_oct22",1676245.05150585,"palapye wwtp surface water"
4240,"9-Methylguanine","C6 H7 N5 O",0.13,165.06508,166.07236,2.289,"kps_pharmaceuticals_oct22",2230537.95182874,"francistown wwtp surface water"
5331,"9-Methylguanine","C6 H7 N5 O",0.19,165.06509,166.07237,1.976,"kps_pharmaceuticals_oct22",116906.122381829,"maun beach (after) surface water"
712,"9-n-phenylmethylamino-tacrine","C20 H20 N2",-4,288.1615,289.16877,19.689,"kps_pharmaceuticals_oct22",11362755.5704192,"francistown wwtp surface water"
6384,"9-n-phenylmethylamino-tacrine","C20 H20 N2",-4.05,288.16148,289.16876,19.902,"kps_pharmaceuticals_oct22",1037704.89098446,"kasane (recreational) surface water"
1728,"ALGINIC ACID","C14 H22 O12",4.08,382.11268,383.11996,15.761,"kps_pharmaceuticals_oct22",4853770.65036123,"palapye wwtp (eff) waste water"
1728,"ALGINIC ACID","C14 H22 O12",4.08,382.11268,383.11996,15.761,"kps_pharmaceuticals_oct22",4428881.71802967,"palapye wwtp surface water"
892,"Abacavir","C14 H18 N6 O",1.69,286.15469,287.16197,17.366,"kps_pharmaceuticals_oct22",419635.386763405,"lecheng spring surface water"
38,"Abacavir","C14 H18 N6 O",0.01,286.15421,287.16149,8.612,"kps_pharmaceuticals_oct22",4375179.18679178,"palapye wwtp surface water"
892,"Abacavir","C14 H18 N6 O",1.69,286.15469,287.16197,17.366,"kps_pharmaceuticals_oct22",9582093.45442552,"kasane wwtp (main) surface water"
8454,"Abacavir","C14 H18 N6 O",1.8,286.15473,287.162,18.613,"kps_pharmaceuticals_oct22",632585.781141037,"glen valley (reclamation) surface water"
9266,"Abafungin","C21 H22 N4 O S",-0.11,378.15139,379.15867,7.734,"kps_pharmaceuticals_oct22",361078.578678521,"palapye wwtp surface water"
4623,"Abafungin","C21 H22 N4 O S",-3.32,378.15018,379.15745,5.235,"kps_pharmaceuticals_oct22",1207772.681649,"kasane wwtp (overflow) surface water"
5231,"Acetaminophen","C8 H9 N O2",0.35,151.06338,152.07068,6.945,"kps_pharmaceuticals_oct22",1368955.65115378,"kasane wwtp (overflow) surface water"
2168,"Acetaminophen","C8 H9 N O2",0.58,151.06342,152.07069,1.709,"kps_pharmaceuticals_oct22",4420166.94209121,"kasane (main) surface water"
2168,"Acetaminophen","C8 H9 N O2",0.58,151.06342,152.07069,1.709,"kps_pharmaceuticals_oct22",2881427.68063418,"maun wwtp (main) waste water"
9452,"Acetobutolol","C18 H28 N2 O4",4.22,336.20633,337.2136,22.251,"kps_pharmaceuticals_oct22",212116.328750816,"kasane wwtp (main) surface water"
2554,"Acetobutolol","C18 H28 N2 O4",-0.02,336.2049,337.21218,7.171,"kps_pharmaceuticals_oct22",2431323.93723032,"glen valley (reclamation) surface water"
5219,"Acetohexamide","C15 H20 N2 O4 S",0.12,324.11442,325.12169,12.7,"kps_pharmaceuticals_oct22",1640742.86515907,"palapye wwtp (eff) waste water"
5219,"Acetohexamide","C15 H20 N2 O4 S",0.12,324.11442,325.12169,12.7,"kps_pharmaceuticals_oct22",1723515.89690862,"palapye wwtp surface water"
5219,"Acetohexamide","C15 H20 N2 O4 S",0.12,324.11442,325.12169,12.7,"kps_pharmaceuticals_oct22",1096022.11950427,"francistown wwtp surface water"
7779,"Acetylpromazine","C19 H22 N2 O S",0.86,326.14556,327.15284,7.05,"kps_pharmaceuticals_oct22",407498.127533967,"kasane wwtp (main) surface water"
7779,"Acetylpromazine","C19 H22 N2 O S",0.86,326.14556,327.15284,7.05,"kps_pharmaceuticals_oct22",526931.485209426,"kasane (recreational) surface water"
7779,"Acetylpromazine","C19 H22 N2 O S",0.86,326.14556,327.15284,7.05,"kps_pharmaceuticals_oct22",228434.828202505,"maun beach (before) surface water"
4218,"Adefovir","C8 H12 N5 O4 P",-4.75,273.06139,274.06867,13.877,"kps_pharmaceuticals_oct22",2242659.86335149,"kasane wwtp (overflow) surface water"
4218,"Adefovir","C8 H12 N5 O4 P",-4.75,273.06139,274.06867,13.877,"kps_pharmaceuticals_oct22",888878.617997029,"maun wwtp (main) waste water"
4218,"Adefovir","C8 H12 N5 O4 P",-4.75,273.06139,274.06867,13.877,"kps_pharmaceuticals_oct22",398842.41304252,"glen valley (reclamation) surface water"
4218,"Adefovir","C8 H12 N5 O4 P",-4.75,273.06139,274.06867,13.877,"kps_pharmaceuticals_oct22",1051647.72630221,"glen valley (recreational) surface water"
2535,"Adenine","C5 H5 N5",0.9,135.05462,136.06187,1.554,"kps_pharmaceuticals_oct22",3784070.89685299,"lecheng spring surface water"
2535,"Adenine","C5 H5 N5",0.9,135.05462,136.06187,1.554,"kps_pharmaceuticals_oct22",2935680.83683876,"palapye wwtp (eff) waste water"
3010,"Adenine","C5 H5 N5",0.67,135.05459,136.06186,3.5,"kps_pharmaceuticals_oct22",3168045.96716761,"palapye wwtp surface water"
2535,"Adenine","C5 H5 N5",0.9,135.05462,136.06187,1.554,"kps_pharmaceuticals_oct22",1189230.08308995,"lotsane dam surface water"
2535,"Adenine","C5 H5 N5",0.9,135.05462,136.06187,1.554,"kps_pharmaceuticals_oct22",653418.480639252,"francistown wwtp surface water"
3010,"Adenine","C5 H5 N5",0.67,135.05459,136.06186,3.5,"kps_pharmaceuticals_oct22",718806.7924468,"kasane wwtp (main) surface water"
3010,"Adenine","C5 H5 N5",0.67,135.05459,136.06186,3.5,"kps_pharmaceuticals_oct22",740559.906649611,"kasane (recreational) surface water"
2535,"Adenine","C5 H5 N5",0.9,135.05462,136.06187,1.554,"kps_pharmaceuticals_oct22",1100595.27177679,"maun beach (after) surface water"
2535,"Adenine","C5 H5 N5",0.9,135.05462,136.06187,1.554,"kps_pharmaceuticals_oct22",2279088.21410505,"maun wwtp (main) waste water"
2535,"Adenine","C5 H5 N5",0.9,135.05462,136.06187,1.554,"kps_pharmaceuticals_oct22",546233.367446327,"glen valley (reclamation) surface water"
2535,"Adenine","C5 H5 N5",0.9,135.05462,136.06187,1.554,"kps_pharmaceuticals_oct22",662545.273523065,"glen valley (recreational) surface water"
7407,"Adrenochrome","C9 H9 N O3",0.33,179.0583,180.06559,4.567,"kps_pharmaceuticals_oct22",948919.10095975,"kasane wwtp (overflow) surface water"
2552,"Albendazole oxide","C12 H15 N3 O3 S",0.42,281.08353,282.09081,10.541,"kps_pharmaceuticals_oct22",937307.235992001,"palapye wwtp (eff) waste water"
2552,"Albendazole oxide","C12 H15 N3 O3 S",0.42,281.08353,282.09081,10.541,"kps_pharmaceuticals_oct22",1394058.5620262,"palapye wwtp surface water"
2552,"Albendazole oxide","C12 H15 N3 O3 S",0.42,281.08353,282.09081,10.541,"kps_pharmaceuticals_oct22",3756751.46453466,"francistown wwtp surface water"
2460,"Alfacalcidol","C27 H44 O2",0.17,400.3342,401.34146,23.483,"kps_pharmaceuticals_oct22",369404.190850575,"lecheng spring surface water"
2460,"Alfacalcidol","C27 H44 O2",0.17,400.3342,401.34146,23.483,"kps_pharmaceuticals_oct22",1270322.47515527,"palapye wwtp (eff) waste water"
2460,"Alfacalcidol","C27 H44 O2",0.17,400.3342,401.34146,23.483,"kps_pharmaceuticals_oct22",1647941.56727102,"palapye wwtp surface water"
2460,"Alfacalcidol","C27 H44 O2",0.17,400.3342,401.34146,23.483,"kps_pharmaceuticals_oct22",3903359.95558198,"francistown wwtp surface water"
2460,"Alfacalcidol","C27 H44 O2",0.17,400.3342,401.34146,23.483,"kps_pharmaceuticals_oct22",753173.665509842,"kasane wwtp (main) surface water"
2460,"Alfacalcidol","C27 H44 O2",0.17,400.3342,401.34146,23.483,"kps_pharmaceuticals_oct22",144931.866622136,"kasane (recreational) surface water"
2460,"Alfacalcidol","C27 H44 O2",0.17,400.3342,401.34146,23.483,"kps_pharmaceuticals_oct22",481798.428750784,"glen valley (recreational) surface water"
5724,"Allobarbital","C10 H12 N2 O3",0.02,208.0848,209.09207,3.425,"kps_pharmaceuticals_oct22",441440.764389751,"kasane wwtp (overflow) surface water"
3486,"Allobarbital","C10 H12 N2 O3",0.12,208.08482,209.09209,2.884,"kps_pharmaceuticals_oct22",415093.909119348,"maun wwtp (main) waste water"
3486,"Allobarbital","C10 H12 N2 O3",0.12,208.08482,209.09209,2.884,"kps_pharmaceuticals_oct22",2731401.84143738,"glen valley (recreational) surface water"
964,"Allopurinol","C5 H4 N4 O",0.69,136.0386,137.04589,1.992,"kps_pharmaceuticals_oct22",3773537.45858128,"lecheng spring surface water"
964,"Allopurinol","C5 H4 N4 O",0.69,136.0386,137.04589,1.992,"kps_pharmaceuticals_oct22",2530577.12145768,"palapye wwtp (eff) waste water"
964,"Allopurinol","C5 H4 N4 O",0.69,136.0386,137.04589,1.992,"kps_pharmaceuticals_oct22",8618564.64515963,"palapye wwtp surface water"
964,"Allopurinol","C5 H4 N4 O",0.69,136.0386,137.04589,1.992,"kps_pharmaceuticals_oct22",1136246.56005027,"lotsane dam surface water"
964,"Allopurinol","C5 H4 N4 O",0.69,136.0386,137.04589,1.992,"kps_pharmaceuticals_oct22",678934.285873799,"francistown wwtp surface water"
964,"Allopurinol","C5 H4 N4 O",0.69,136.0386,137.04589,1.992,"kps_pharmaceuticals_oct22",415732.772631888,"kasane wwtp (main) surface water"
964,"Allopurinol","C5 H4 N4 O",0.69,136.0386,137.04589,1.992,"kps_pharmaceuticals_oct22",1298439.14314434,"maun wwtp (main) waste water"
6367,"Allopurinol","C5 H4 N4 O",0.77,136.03862,137.04589,6.711,"kps_pharmaceuticals_oct22",352858.603015771,"glen valley (reclamation) surface water"
6367,"Allopurinol","C5 H4 N4 O",0.77,136.03862,137.04589,6.711,"kps_pharmaceuticals_oct22",370051.534880291,"glen valley (recreational) surface water"
4743,"Alosetron","C17 H18 N4 O",-4.35,294.14678,295.15406,11.682,"kps_pharmaceuticals_oct22",733164.717977258,"palapye wwtp (eff) waste water"
4524,"Alosetron","C17 H18 N4 O",-4.16,294.14684,295.15407,12.106,"kps_pharmaceuticals_oct22",1203131.35722577,"palapye wwtp surface water"
4524,"Alosetron","C17 H18 N4 O",-4.16,294.14684,295.15407,12.106,"kps_pharmaceuticals_oct22",1199865.87914841,"glen valley (reclamation) surface water"
6310,"Alovudine","C10 H13 F N2 O4",-4.08,244.08494,245.09222,12.403,"kps_pharmaceuticals_oct22",1298728.38685529,"maun beach (after) surface water"
